Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																	
Дата голосования: 04.12.2011																																																	
																																																	
Наименование Избирательной комиссии:    Дятьковская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3503	177	143	71	70	99	78	144	92	62	117	46	109	129	113	108	6	69	104	15	119	108	3	33	118	130	100	92	76	22	21	15	71	18	23	84	13	98	121	118	153	137	78					
		10.53%	11.98%	11.75%	10.22%	10.79%	12.69%	11.73%	10.43%	12.17%	13.99%	12.47%	9.33%	10.31%	12.72%	14.11%	11.34%	7.89%	9.43%	10.62%	7.73%	9.35%	9.11%	3.41%	8.09%	9.31%	9.73%	10.09%	7.94%	8.58%	10.19%	10.00%	7.85%	8.69%	10.17%	5.78%	8.86%	7.30%	12.86%	11.86%	11.65%	13.01%	9.69%	9.05%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4147	187	143	115	103	78	72	160	106	59	123	49	131	119	93	130	12	67	107	13	154	149	6	76	190	145	115	133	122	31	22	19	127	13	49	157	23	94	142	133	150	148	82					
		12.46%	12.66%	11.75%	16.55%	15.87%	10.00%	10.83%	11.59%	14.02%	13.32%	13.11%	9.94%	12.39%	11.74%	11.61%	13.66%	15.79%	9.15%	10.93%	6.70%	12.10%	12.56%	6.82%	18.63%	14.98%	10.85%	11.60%	11.49%	13.77%	14.35%	10.48%	9.95%	15.54%	7.34%	12.31%	16.56%	12.92%	12.34%	13.92%	13.13%	12.76%	10.47%	9.51%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	281	17	10	5	5	4	5	14	4	5	11	5	10	13	5	9	1	5	6	2	12	13	0	6	9	9	9	9	5	0	2	2	5	3	2	7	1	8	10	8	9	6	10					
		0.84%	1.15%	0.82%	0.72%	0.77%	0.51%	0.75%	1.01%	0.53%	1.13%	1.17%	1.01%	0.95%	1.28%	0.62%	0.95%	1.32%	0.68%	0.61%	1.03%	0.94%	1.10%	0.00%	1.47%	0.71%	0.67%	0.91%	0.78%	0.56%	0.00%	0.95%	1.05%	0.61%	1.69%	0.50%	0.74%	0.56%	1.05%	0.98%	0.79%	0.77%	0.42%	1.16%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	9424	484	415	193	170	271	211	424	210	146	324	121	316	335	258	327	15	239	258	40	261	274	18	122	330	337	312	325	225	26	30	24	217	64	104	222	25	244	276	331	313	333	254					
		28.32%	32.77%	34.10%	27.77%	26.19%	34.74%	31.73%	30.72%	27.78%	32.96%	34.54%	24.54%	29.90%	33.04%	32.21%	34.35%	19.74%	32.65%	26.35%	20.62%	20.50%	23.10%	20.45%	29.90%	26.03%	25.22%	31.48%	28.07%	25.40%	12.04%	14.29%	12.57%	26.56%	36.16%	26.13%	23.42%	14.04%	32.02%	27.06%	32.68%	26.62%	23.55%	29.47%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	611	35	29	5	13	20	18	53	21	12	29	4	19	30	30	26	0	15	18	0	17	17	1	2	13	24	15	13	10	0	4	0	2	0	10	5	1	15	17	11	22	18	17					
		1.84%	2.37%	2.38%	0.72%	2.00%	2.56%	2.71%	3.84%	2.78%	2.71%	3.09%	0.81%	1.80%	2.96%	3.75%	2.73%	0.00%	2.05%	1.84%	0.00%	1.34%	1.43%	1.14%	0.49%	1.03%	1.80%	1.51%	1.12%	1.13%	0.00%	1.90%	0.00%	0.24%	0.00%	2.51%	0.53%	0.56%	1.97%	1.67%	1.09%	1.87%	1.27%	1.97%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	14671	547	450	291	275	295	264	559	312	151	315	259	459	369	286	333	42	328	468	124	696	606	60	160	579	668	426	573	419	135	130	129	376	78	207	447	114	288	401	387	516	745	404					
		44.09%	37.03%	36.98%	41.87%	42.37%	37.82%	39.70%	40.51%	41.27%	34.09%	33.58%	52.54%	43.42%	36.39%	35.71%	34.98%	55.26%	44.81%	47.80%	63.92%	54.67%	51.10%	68.18%	39.22%	45.66%	50.00%	42.99%	49.48%	47.29%	62.50%	61.90%	67.54%	46.02%	44.07%	52.01%	47.15%	64.04%	37.80%	39.31%	38.20%	43.88%	52.69%	46.87%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	131	7	1	3	3	6	5	4	3	1	8	5	0	3	2	1	0	3	2	0	4	6	0	1	3	3	6	2	6	0	0	1	6	1	0	5	1	6	5	4	6	3	5					
		0.39%	0.47%	0.08%	0.43%	0.46%	0.77%	0.75%	0.29%	0.40%	0.23%	0.85%	1.01%	0.00%	0.30%	0.25%	0.11%	0.00%	0.41%	0.20%	0.00%	0.31%	0.51%	0.00%	0.25%	0.24%	0.22%	0.61%	0.17%	0.68%	0.00%	0.00%	0.52%	0.73%	0.56%	0.00%	0.53%	0.56%	0.79%	0.49%	0.39%	0.51%	0.21%	0.58%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
