Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Панкрушихинская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	"1. ""ЕДИНЕНИЕ"""	90	13	5	6	7	1	6	5	6	0	0	2	4	2	5	4	10	0	5	9	0					
		1.11%	0.88%	0.62%	1.40%	1.04%	0.46%	1.71%	4.23%	1.53%	0.0%	0.0%	2.15%	0.72%	2.04%	1.36%	1.78%	1.71%	0.0%	1.57%	2.53%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	134	58	27	1	7	1	8	0	3	0	6	3	4	1	5	1	5	0	0	3	1					
		1.65%	3.93%	3.35%	0.23%	1.04%	0.46%	2.28%	0.0%	0.76%	0.0%	1.31%	3.22%	0.72%	1.02%	1.36%	0.44%	0.85%	0.0%	0.0%	0.84%	0.40%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	134	29	16	7	10	2	6	4	0	9	6	0	13	1	11	6	7	2	3	1	1					
		1.65%	1.96%	1.98%	1.64%	1.49%	0.93%	1.71%	3.38%	0.0%	3.84%	1.31%	0.0%	2.35%	1.02%	2.99%	2.67%	1.20%	1.62%	0.94%	0.28%	0.40%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	98	36	14	3	5	3	2	0	6	2	2	0	5	0	4	2	8	3	0	3	0					
		1.21%	2.44%	1.73%	0.70%	0.74%	1.39%	0.57%	0.0%	1.53%	0.85%	0.43%	0.0%	0.90%	0.0%	1.08%	0.89%	1.37%	2.43%	0.0%	0.84%	0.0%					
22	"5. ""За Русь Святую"""	35	7	2	3	3	3	3	1	2	2	1	0	1	0	1	0	1	2	1	2	0					
		0.43%	0.47%	0.24%	0.70%	0.44%	1.39%	0.85%	0.84%	0.51%	0.85%	0.21%	0.0%	0.18%	0.0%	0.27%	0.0%	0.17%	1.62%	0.31%	0.56%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	17	2	1	4	1	0	0	0	0	0	3	0	3	0	0	1	0	0	1	1	0					
		0.20%	0.13%	0.12%	0.93%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.54%	0.0%	0.0%	0.44%	0.0%	0.0%	0.31%	0.28%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	22	2	2	8	2	0	0	0	1	0	0	2	0	0	2	0	2	0	0	1	0					
		0.27%	0.13%	0.24%	1.87%	0.29%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	2.15%	0.0%	0.0%	0.54%	0.0%	0.34%	0.0%	0.0%	0.28%	0.0%					
25	"8. ""Народно-республиканская партия России"""	11	2	0	0	1	0	3	1	0	0	0	0	0	0	1	0	0	0	1	1	1					
		0.13%	0.13%	0.0%	0.0%	0.14%	0.0%	0.85%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.31%	0.28%	0.40%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	7	0	0	2	0	1	0	0	2	2	0	1	0	3	0	1	0	0	0	2					
		0.25%	0.47%	0.0%	0.0%	0.29%	0.0%	0.28%	0.0%	0.0%	0.85%	0.43%	0.0%	0.18%	0.0%	0.81%	0.0%	0.17%	0.0%	0.0%	0.0%	0.81%					
27	"10. ""Аграрная партия России"""	1677	242	126	73	185	41	50	23	41	59	86	7	168	21	91	61	151	33	115	79	25					
		20.70%	16.41%	15.65%	17.13%	27.65%	19.06%	14.28%	19.49%	10.45%	25.21%	18.81%	7.52%	30.43%	21.42%	24.79%	27.23%	25.90%	26.82%	36.16%	22.25%	10.20%					
28	"11. ""Истинные патриоты России"""	14	1	1	0	0	0	1	1	0	0	5	5	0	0	0	0	0	0	0	0	0					
		0.17%	0.06%	0.12%	0.0%	0.0%	0.0%	0.28%	0.84%	0.0%	0.0%	1.09%	5.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	92	16	11	15	5	1	2	0	8	2	2	0	10	2	5	0	3	2	1	6	1					
		1.13%	1.08%	1.36%	3.52%	0.74%	0.46%	0.57%	0.0%	2.04%	0.85%	0.43%	0.0%	1.81%	2.04%	1.36%	0.0%	0.51%	1.62%	0.31%	1.69%	0.40%					
30	"13. ""Демократическая партия России"""	18	1	1	1	1	2	1	0	0	0	1	0	1	0	0	1	5	0	2	0	1					
		0.22%	0.06%	0.12%	0.23%	0.14%	0.93%	0.28%	0.0%	0.0%	0.0%	0.21%	0.0%	0.18%	0.0%	0.0%	0.44%	0.85%	0.0%	0.62%	0.0%	0.40%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	2	4	2	0	1	0	0	0	1	0	0	2	1	0	0	0	0	0	3	1					
		0.20%	0.13%	0.49%	0.46%	0.0%	0.46%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.36%	1.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.40%					
32	"15. ""Партия СЛОН"""	14	0	3	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	1					
		0.17%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.40%					
33	"16. ""Родина"" (народно-патриотический союз)"""	400	129	51	15	30	8	22	2	21	0	24	2	12	7	10	10	33	5	4	10	5					
		4.93%	8.75%	6.33%	3.52%	4.48%	3.72%	6.28%	1.69%	5.35%	0.0%	5.25%	2.15%	2.17%	7.14%	2.72%	4.46%	5.66%	4.06%	1.25%	2.81%	2.04%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	19	7	1	1	0	0	0	1	4	0	0	0	2	1	0	0	1	0	0	0	1					
		0.23%	0.47%	0.12%	0.23%	0.0%	0.0%	0.0%	0.84%	1.02%	0.0%	0.0%	0.0%	0.36%	1.02%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.40%					
35	"18. ""ЛДПР"""	1396	240	160	66	138	40	57	42	52	61	64	0	84	35	60	72	68	20	29	54	54					
		17.23%	16.28%	19.87%	15.49%	20.62%	18.60%	16.28%	35.59%	13.26%	26.06%	14.00%	0.0%	15.21%	35.71%	16.34%	32.14%	11.66%	16.26%	9.11%	15.21%	22.04%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	129	23	8	6	13	1	7	1	6	0	7	0	8	3	7	2	9	1	9	10	8					
		1.59%	1.56%	0.99%	1.40%	1.94%	0.46%	2.0%	0.84%	1.53%	0.0%	1.53%	0.0%	1.44%	3.06%	1.90%	0.89%	1.54%	0.81%	2.83%	2.81%	3.26%					
37	"20. ""Политическая партия ""Единая Россия"""	1905	297	192	113	141	46	94	18	183	46	112	61	109	18	68	28	123	8	62	108	78					
		23.52%	20.14%	23.85%	26.52%	21.07%	21.39%	26.85%	15.25%	46.68%	19.65%	24.50%	65.59%	19.74%	18.36%	18.52%	12.49%	21.09%	6.50%	19.49%	30.42%	31.83%					
38	"21. ""Российская Конституционно-демократическая партия"""	16	2	0	2	1	0	2	0	0	3	2	0	3	0	0	0	0	0	0	1	0					
		0.19%	0.13%	0.0%	0.46%	0.14%	0.0%	0.57%	0.0%	0.0%	1.28%	0.43%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%					
39	"22. ""Развитие предпринимательства"""	6	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1					
		0.07%	0.06%	0.12%	0.0%	0.14%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1516	289	145	76	95	55	75	16	45	27	123	10	93	5	71	35	136	46	75	46	53					
		18.72%	19.60%	18.01%	17.84%	14.20%	25.58%	21.42%	13.55%	11.47%	11.53%	26.91%	10.75%	16.84%	5.10%	19.34%	15.62%	23.32%	37.39%	23.58%	12.95%	21.63%					
																											
41	Против всех	222	56	24	20	19	6	4	3	6	11	11	1	19	1	11	1	12	1	3	7	6					
		2.74%	3.79%	2.98%	4.69%	2.84%	2.79%	1.14%	2.54%	1.53%	4.70%	2.40%	1.07%	3.44%	1.02%	2.99%	0.44%	2.05%	0.81%	0.94%	1.97%	2.44%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
