Выборы Президента Российской Федерации																																																					
																																																					
Наименование Избирательной комиссии:    Добринская																																																					
																																																					
Итоги голосования 																																																					
																																																					
		Сумма	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443					
		2.07%	2.06%	2.33%	0.83%	1.77%	1.71%	1.10%	3.03%	1.67%	3.02%	4.47%	0.61%	0.84%	3.43%	1.51%	0.46%	1.24%	2.03%	1.12%	1.60%	3.48%	3.24%	1.37%	1.42%	1.80%	5.13%	1.59%	3.75%	1.45%	1.25%	0.00%	2.14%	1.78%	1.65%	3.01%	2.26%	0.83%	2.68%	3.49%	2.17%	3.37%	2.01%	2.12%	0.98%	2.31%	1.90%	1.96%					
19	. Малышкин Олег Александрович	556	34	37	32	14	3	13	4	8	22	5	8	1	4	24	4	23	11	11	11	23	5	12	11	2	3	18	4	3	9	6	12	16	3	16	9	3	46	36	4	0	1	10	11	9	11	4					
		2.19%	2.00%	2.10%	2.04%	2.06%	1.28%	3.56%	4.04%	1.34%	2.29%	2.03%	1.63%	0.28%	1.25%	3.61%	1.85%	1.59%	1.86%	2.47%	2.52%	2.11%	2.31%	4.11%	3.13%	0.36%	1.10%	5.73%	1.50%	1.45%	2.25%	2.94%	2.34%	2.59%	1.65%	2.01%	3.38%	1.24%	4.11%	3.06%	1.24%	0.00%	0.67%	1.77%	3.61%	0.94%	1.90%	2.61%					
20	. Миронов Сергей Михайлович	138	11	6	6	3	0	1	0	2	16	0	7	2	1	8	2	2	4	3	3	6	1	2	0	2	2	3	2	0	1	0	2	7	1	4	1	1	5	7	1	0	0	2	1	5	4	1					
		0.54%	0.65%	0.34%	0.38%	0.44%	0.00%	0.27%	0.00%	0.33%	1.67%	0.00%	1.42%	0.56%	0.31%	1.20%	0.93%	0.14%	0.68%	0.67%	0.69%	0.55%	0.46%	0.68%	0.00%	0.36%	0.73%	0.96%	0.75%	0.00%	0.25%	0.00%	0.39%	1.13%	0.55%	0.50%	0.38%	0.41%	0.45%	0.60%	0.31%	0.00%	0.00%	0.35%	0.33%	0.52%	0.69%	0.65%					
21	. Путин Владимир Владимирович	17895	1039	1304	1201	496	181	299	78	516	670	161	361	230	232	417	116	1153	430	304	320	782	175	175	283	440	209	184	175	169	307	146	388	465	131	424	135	175	814	602	274	76	118	391	180	686	385	98					
		70.49%	61.05%	74.09%	76.45%	73.16%	77.35%	81.92%	78.79%	86.14%	69.79%	65.45%	73.37%	64.25%	72.27%	62.80%	53.70%	79.68%	72.88%	68.31%	73.23%	71.68%	81.02%	59.93%	80.63%	79.14%	76.56%	58.60%	65.54%	81.64%	76.75%	71.57%	75.63%	75.24%	71.98%	53.13%	50.75%	72.61%	72.68%	51.19%	84.83%	85.39%	79.19%	69.08%	59.02%	71.98%	66.38%	64.05%					
22	. Хакамада Ирина Муцуовна	342	23	25	15	10	1	3	0	4	29	2	8	4	2	14	4	21	5	4	6	10	2	11	7	3	1	5	7	3	9	3	8	9	0	10	3	5	14	27	1	1	0	8	1	7	6	1					
		1.35%	1.35%	1.42%	0.95%	1.47%	0.43%	0.82%	0.00%	0.67%	3.02%	0.81%	1.63%	1.12%	0.62%	2.11%	1.85%	1.45%	0.85%	0.90%	1.37%	0.92%	0.93%	3.77%	1.99%	0.54%	0.37%	1.59%	2.62%	1.45%	2.25%	1.47%	1.56%	1.46%	0.00%	1.25%	1.13%	2.07%	1.25%	2.30%	0.31%	1.12%	0.00%	1.41%	0.33%	0.73%	1.03%	0.65%					
23	. Харитонов Николай Михайлович	5034	349	298	278	126	35	38	13	54	170	63	89	108	61	165	82	217	113	118	82	151	22	79	32	90	35	85	53	28	64	46	83	99	35	287	107	53	165	390	31	5	26	126	103	195	143	42					
		19.83%	20.51%	16.93%	17.70%	18.58%	14.96%	10.41%	13.13%	9.02%	17.71%	25.61%	18.09%	30.17%	19.00%	24.85%	37.96%	15.00%	19.15%	26.52%	18.76%	13.84%	10.19%	27.05%	9.12%	16.19%	12.82%	27.07%	19.85%	13.53%	16.00%	22.55%	16.18%	16.02%	19.23%	35.96%	40.23%	21.99%	14.73%	33.16%	9.60%	5.62%	17.45%	22.26%	33.77%	20.46%	24.66%	27.45%					
																																																					
24	Против всех	428	33	36	18	11	3	7	0	5	15	1	4	7	6	8	3	5	10	0	8	8	4	5	4	3	6	14	11	0	4	2	7	3	6	30	2	1	32	59	2	2	0	12	4	20	6	1					
		1.69%	1.94%	2.05%	1.15%	1.62%	1.28%	1.92%	0.00%	0.83%	1.56%	0.41%	0.81%	1.96%	1.87%	1.20%	1.39%	0.35%	1.69%	0.00%	1.83%	0.73%	1.85%	1.71%	1.14%	0.54%	2.20%	4.46%	4.12%	0.00%	1.00%	0.98%	1.36%	0.49%	3.30%	3.76%	0.75%	0.41%	2.86%	5.02%	0.62%	2.25%	0.00%	2.12%	1.31%	2.10%	1.03%	0.65%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
