Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Большесосновская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519					
		13.79%	7.56%	9.61%	19.51%	25.73%	24.5%	10.69%	3.73%	9.85%	18.93%	7.82%	23.65%	8.43%	13.12%	20.77%	23.60%	17.98%	10.79%	16.33%	26.12%					
28	"11. ""Истинные патриоты России"""	9	4	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0					
		0.12%	0.29%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.31%	0.17%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	70	9	3	3	1	1	5	3	8	2	1	3	1	3	1	0	5	16	4	1					
		0.95%	0.66%	0.54%	1.04%	0.22%	0.5%	2.67%	0.93%	2.38%	0.97%	0.34%	1.24%	0.60%	0.83%	0.43%	0.0%	1.57%	1.43%	1.59%	0.28%					
30	"13. ""Демократическая партия России"""	23	3	4	1	0	4	1	1	0	1	0	0	2	0	0	0	1	5	0	0					
		0.31%	0.22%	0.72%	0.34%	0.0%	2.0%	0.53%	0.31%	0.0%	0.48%	0.0%	0.0%	1.20%	0.0%	0.0%	0.0%	0.31%	0.44%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	3	0	3	1	1	0	1	2	0	0	1	0	1	0	1	1	5	1	1					
		0.29%	0.22%	0.0%	1.04%	0.22%	0.5%	0.0%	0.31%	0.59%	0.0%	0.0%	0.41%	0.0%	0.27%	0.0%	0.62%	0.31%	0.44%	0.39%	0.28%					
32	"15. ""Партия СЛОН"""	22	4	4	2	2	2	1	2	0	1	0	1	0	2	0	0	0	0	0	1					
		0.29%	0.29%	0.72%	0.69%	0.45%	1.0%	0.53%	0.62%	0.0%	0.48%	0.0%	0.41%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%					
33	"16. ""Родина"" (народно-патриотический союз)"""	315	52	38	13	21	10	2	11	12	3	1	5	4	27	10	13	13	62	8	10					
		4.27%	3.85%	6.89%	4.52%	4.74%	5.0%	1.06%	3.42%	3.58%	1.45%	0.34%	2.07%	2.40%	7.54%	4.32%	8.07%	4.10%	5.57%	3.18%	2.80%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	8	0	1	2	2	0	0	2	0	0	1	0	1	1	1	3	3	1	2					
		0.38%	0.59%	0.0%	0.34%	0.45%	1.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.41%	0.0%	0.27%	0.43%	0.62%	0.94%	0.26%	0.39%	0.56%					
35	"18. ""ЛДПР"""	894	168	69	40	65	14	28	38	35	18	49	20	21	49	36	12	39	136	27	30					
		12.13%	12.46%	12.52%	13.93%	14.67%	7.0%	14.97%	11.83%	10.44%	8.73%	16.66%	8.29%	12.65%	13.68%	15.58%	7.45%	12.30%	12.23%	10.75%	8.42%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	149	23	11	5	7	4	6	7	4	7	5	8	5	11	5	3	7	22	6	3					
		2.02%	1.70%	1.99%	1.74%	1.58%	2.0%	3.20%	2.18%	1.19%	3.39%	1.70%	3.31%	3.01%	3.07%	2.16%	1.86%	2.20%	1.97%	2.39%	0.84%					
37	"20. ""Политическая партия ""Единая Россия"""	2769	548	229	89	133	64	70	188	133	78	131	74	67	140	50	51	91	392	82	159					
		37.59%	40.65%	41.56%	31.01%	30.02%	32.0%	37.43%	58.56%	39.70%	37.86%	44.55%	30.70%	40.36%	39.10%	21.64%	31.67%	28.70%	35.25%	32.66%	44.66%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	5	1	0	2	3	0	2	0	2	0	0	2	0	0	0	1	9	2	0					
		0.39%	0.37%	0.18%	0.0%	0.45%	1.5%	0.0%	0.62%	0.0%	0.97%	0.0%	0.0%	1.20%	0.0%	0.0%	0.0%	0.31%	0.80%	0.79%	0.0%					
39	"22. ""Развитие предпринимательства"""	12	1	1	0	0	0	2	1	1	1	0	0	0	0	1	0	1	1	1	1					
		0.16%	0.07%	0.18%	0.0%	0.0%	0.0%	1.06%	0.31%	0.29%	0.48%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.31%	0.08%	0.39%	0.28%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	651	111	41	20	34	12	8	13	40	20	42	22	12	18	31	12	25	162	12	16					
		8.83%	8.23%	7.44%	6.96%	7.67%	6.0%	4.27%	4.04%	11.94%	9.70%	14.28%	9.12%	7.22%	5.02%	13.41%	7.45%	7.88%	14.56%	4.78%	4.49%					
																										
41	Против всех	299	86	23	13	22	8	7	5	17	4	11	8	7	5	4	6	16	40	15	2					
		4.05%	6.37%	4.17%	4.52%	4.96%	4.0%	3.74%	1.55%	5.07%	1.94%	3.74%	3.31%	4.21%	1.39%	1.73%	3.72%	5.04%	3.59%	5.97%	0.56%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
