Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Ельнинская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181					
		6.28%	11.21%	4.93%	8.59%	5.19%	10.64%	4.06%	1.14%	4.90%	3.18%	0.62%	2.54%	0.69%	4.85%	1.61%	6.55%	1.86%	2.5%	1.72%	4.91%	2.99%	2.46%	3.68%	0.39%	1.69%	1.49%	13.79%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	31	2	2	2	1	2	1	0	2	1	1	3	0	3	2	0	1	1	2	1	1	0	0	0	1	2	0					
		0.41%	0.18%	0.44%	0.18%	0.19%	0.20%	0.81%	0.0%	1.96%	0.63%	0.62%	0.95%	0.0%	1.45%	1.61%	0.0%	0.93%	0.62%	0.86%	0.44%	0.59%	0.0%	0.0%	0.0%	0.84%	1.49%	0.0%					
35	"18. ""ЛДПР"""	846	116	49	117	87	161	18	10	20	12	10	23	14	12	11	19	15	12	37	20	8	3	15	15	4	19	19					
		11.41%	10.75%	10.98%	10.92%	16.73%	16.63%	14.63%	11.49%	19.60%	7.64%	6.25%	7.32%	9.72%	5.82%	8.87%	10.38%	14.01%	7.5%	15.94%	8.92%	4.79%	3.70%	9.20%	5.88%	3.38%	14.17%	21.83%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	108	10	5	18	11	12	5	0	0	2	0	3	3	5	1	1	2	1	10	7	1	1	3	5	2	0	0					
		1.45%	0.92%	1.12%	1.68%	2.11%	1.23%	4.06%	0.0%	0.0%	1.27%	0.0%	0.95%	2.08%	2.42%	0.80%	0.54%	1.86%	0.62%	4.31%	3.12%	0.59%	1.23%	1.84%	1.96%	1.69%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	2541	246	130	317	143	306	52	40	35	62	57	147	70	95	40	74	45	69	115	52	55	44	56	122	74	71	24					
		34.28%	22.79%	29.14%	29.59%	27.5%	31.61%	42.27%	45.97%	34.31%	39.49%	35.62%	46.81%	48.61%	46.11%	32.25%	40.43%	42.05%	43.12%	49.56%	23.21%	32.93%	54.32%	34.35%	47.84%	62.71%	52.98%	27.58%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	3	0	4	0	1	0	0	0	1	2	2	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0					
		0.24%	0.27%	0.0%	0.37%	0.0%	0.10%	0.0%	0.0%	0.0%	0.63%	1.25%	0.63%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	1.23%	0.61%	0.39%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	15	2	0	0	0	7	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.20%	0.18%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.69%	0.97%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1738	314	152	242	142	129	19	16	13	32	49	86	20	39	50	24	27	53	36	71	47	15	61	55	14	17	15					
		23.44%	29.10%	34.08%	22.59%	27.30%	13.32%	15.44%	18.39%	12.74%	20.38%	30.62%	27.38%	13.88%	18.93%	40.32%	13.11%	25.23%	33.12%	15.51%	31.69%	28.14%	18.51%	37.42%	21.56%	11.86%	12.68%	17.24%					
																																	
41	Против всех	320	55	13	49	25	70	1	6	2	6	8	8	7	7	2	6	3	0	4	11	13	2	6	8	2	0	6					
		4.31%	5.09%	2.91%	4.57%	4.80%	7.23%	0.81%	6.89%	1.96%	3.82%	5.0%	2.54%	4.86%	3.39%	1.61%	3.27%	2.80%	0.0%	1.72%	4.91%	7.78%	2.46%	3.68%	3.13%	1.69%	0.0%	6.89%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
