Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Вадинская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1038	49	38	50	42	56	38	16	48	52	43	72	31	69	96	44	28	92	57	22	75	20					
		20.16%	19.92%	20.88%	27.03%	17.07%	22.31%	15.51%	9.14%	15.24%	16.10%	17.20%	20.57%	13.66%	22.92%	29.63%	23.78%	21.71%	29.02%	22.98%	11.46%	25.51%	12.12%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	51	0	1	2	4	5	3	5	1	3	1	7	1	1	4	3	0	2	4	2	1	1					
		0.99%	0.00%	0.55%	1.08%	1.63%	1.99%	1.22%	2.86%	0.32%	0.93%	0.40%	2.00%	0.44%	0.33%	1.23%	1.62%	0.00%	0.63%	1.61%	1.04%	0.34%	0.61%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2815	138	92	97	142	114	124	108	197	173	137	192	143	151	173	85	43	169	135	134	158	110					
		54.66%	56.10%	50.55%	52.43%	57.72%	45.42%	50.61%	61.71%	62.54%	53.56%	54.80%	54.86%	62.99%	50.17%	53.40%	45.95%	33.33%	53.31%	54.44%	69.79%	53.74%	66.67%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	13	1	2	1	0	1	1	1	2	0	0	0	1	1	0	0	0	0	0	1	0	1					
		0.25%	0.41%	1.10%	0.54%	0.00%	0.40%	0.41%	0.57%	0.63%	0.00%	0.00%	0.00%	0.44%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.61%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
