Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Вадинская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425					
		12.40%	13.15%	10.14%	10.33%	10.57%	6.34%	7.08%	7.99%	9.73%	8.99%	13.92%	13.27%	4.74%	12.44%	17.49%	6.60%	8.70%	21.12%	18.92%	23.96%	12.11%	15.82%	8.80%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	8	0	0	0	2	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	1	0	0					
		0.13%	0.00%	0.00%	0.00%	0.75%	0.37%	0.00%	0.00%	0.27%	0.00%	0.25%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.28%	0.35%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	5	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0					
		0.08%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.28%	0.35%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	264	13	20	17	11	11	7	18	15	12	19	15	7	10	7	8	4	19	12	7	14	6	12					
		4.28%	4.50%	9.66%	6.27%	4.15%	4.10%	3.30%	5.33%	4.05%	4.15%	4.81%	6.64%	2.77%	2.49%	3.14%	4.06%	1.74%	3.93%	5.41%	1.95%	4.84%	3.80%	5.56%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	126	10	4	2	7	8	5	1	3	7	7	8	4	12	5	8	6	10	0	7	3	1	8					
		2.04%	3.46%	1.93%	0.74%	2.64%	2.99%	2.36%	0.30%	0.81%	2.42%	1.77%	3.54%	1.58%	2.99%	2.24%	4.06%	2.61%	2.07%	0.00%	1.95%	1.04%	0.63%	3.70%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	35	1	2	4	1	0	1	1	1	2	4	1	0	2	3	0	2	2	1	5	0	0	2					
		0.57%	0.35%	0.97%	1.48%	0.38%	0.00%	0.47%	0.30%	0.27%	0.69%	1.01%	0.44%	0.00%	0.50%	1.35%	0.00%	0.87%	0.41%	0.45%	1.39%	0.00%	0.00%	0.93%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4676	205	150	205	208	224	178	282	303	235	293	160	214	303	154	151	190	325	155	235	226	118	162					
		75.88%	70.93%	72.46%	75.65%	78.49%	83.58%	83.96%	83.43%	81.89%	81.31%	74.18%	70.80%	84.58%	75.37%	69.06%	76.65%	82.61%	67.29%	69.82%	65.46%	78.20%	74.68%	75.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	19	1	0	2	2	0	0	0	0	2	3	2	0	0	2	0	0	1	0	2	0	1	1					
		0.31%	0.35%	0.00%	0.74%	0.75%	0.00%	0.00%	0.00%	0.00%	0.69%	0.76%	0.88%	0.00%	0.00%	0.90%	0.00%	0.00%	0.21%	0.00%	0.56%	0.00%	0.63%	0.46%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
