Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Шалинская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №422	УИК №423					
		0.07%	0.07%	0.0%	0.0%	0.0%	0.13%	0.0%	0.59%	1.11%	0.0%	0.0%	0.0%	0.05%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%					
25	"8. ""Народно-республиканская партия России"""	22	0	0	0	1	2	0	3	0	9	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2					
		0.05%	0.0%	0.0%	0.0%	0.14%	0.13%	0.0%	0.17%	0.0%	0.40%	0.19%	0.0%	0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.18%					
26	"9. ""Российская экологическая партия ""Зеленые"""	12	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0					
		0.03%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	88	8	0	0	5	13	1	1	12	0	4	0	0	13	0	0	0	9	1	0	12	0	0	8	0	0	0	1					
		0.23%	0.57%	0.0%	0.0%	0.70%	0.88%	0.06%	0.05%	1.02%	0.0%	0.26%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.71%	0.09%	0.0%	0.82%	0.0%	0.0%	0.95%	0.0%	0.0%	0.0%	0.09%					
28	"11. ""Истинные патриоты России"""	44	6	0	0	0	0	0	10	17	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	5					
		0.11%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	1.45%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	2434	0	0	81	0	33	9	142	155	744	563	0	0	9	43	83	0	10	62	4	116	10	13	11	0	0	0	346					
		6.46%	0.0%	0.0%	7.87%	0.0%	2.25%	0.55%	8.38%	13.28%	33.27%	36.99%	0.0%	0.0%	0.42%	2.23%	5.00%	0.0%	0.79%	5.66%	0.77%	8.0%	0.91%	1.83%	1.31%	0.0%	0.0%	0.0%	31.74%					
30	"13. ""Демократическая партия России"""	41	0	0	0	2	3	0	4	0	10	1	0	2	3	0	3	0	0	0	0	0	0	2	5	0	0	0	6					
		0.10%	0.0%	0.0%	0.0%	0.28%	0.20%	0.0%	0.23%	0.0%	0.44%	0.06%	0.0%	0.10%	0.14%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.59%	0.0%	0.0%	0.0%	0.55%					
31	"14. ""Великая Россия - Евразийский Союз"""	192	0	0	0	0	0	0	2	67	0	0	0	1	13	0	3	0	0	0	0	0	0	41	13	0	48	0	4					
		0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	5.74%	0.0%	0.0%	0.0%	0.05%	0.61%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	5.77%	1.55%	0.0%	1.84%	0.0%	0.36%					
32	"15. ""Партия СЛОН"""	24	1	0	0	4	1	0	1	11	0	1	0	0	0	0	2	0	0	0	0	0	0	1	2	0	0	0	0					
		0.06%	0.07%	0.0%	0.0%	0.56%	0.06%	0.0%	0.05%	0.94%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.23%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1888	72	0	0	12	2	139	10	9	7	0	71	155	230	55	200	0	19	136	0	142	88	104	118	0	0	312	7					
		5.01%	5.20%	0.0%	0.0%	1.69%	0.13%	8.59%	0.59%	0.77%	0.31%	0.0%	5.72%	8.34%	10.91%	2.85%	12.07%	0.0%	1.51%	12.42%	0.0%	9.79%	8.08%	14.64%	14.14%	0.0%	0.0%	24.90%	0.64%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	104	8	0	0	0	2	6	7	4	0	1	0	1	5	0	1	0	0	0	0	15	22	21	10	0	0	0	1					
		0.27%	0.57%	0.0%	0.0%	0.0%	0.13%	0.37%	0.41%	0.34%	0.0%	0.06%	0.0%	0.05%	0.23%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	1.03%	2.02%	2.95%	1.19%	0.0%	0.0%	0.0%	0.09%					
35	"18. ""ЛДПР"""	221	30	0	0	0	6	77	10	10	0	4	0	1	7	16	5	0	0	0	0	25	0	10	7	0	0	0	13					
		0.58%	2.16%	0.0%	0.0%	0.0%	0.40%	4.76%	0.59%	0.85%	0.0%	0.26%	0.0%	0.05%	0.33%	0.83%	0.30%	0.0%	0.0%	0.0%	0.0%	1.72%	0.0%	1.40%	0.83%	0.0%	0.0%	0.0%	1.19%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	81	0	0	0	0	0	4	3	7	0	2	0	1	3	8	0	0	0	4	0	0	0	17	10	2	20	0	0					
		0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.17%	0.59%	0.0%	0.13%	0.0%	0.05%	0.14%	0.41%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	2.39%	1.19%	0.12%	0.77%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	27134	759	545	938	399	689	1176	1361	657	1132	520	1077	1505	1212	1549	1164	1835	1160	721	509	1100	919	455	544	1226	2529	828	625					
		72.05%	54.84%	86.23%	91.15%	56.51%	47.06%	72.72%	80.34%	56.29%	50.62%	34.16%	86.85%	81.00%	57.52%	80.50%	70.24%	93.47%	92.72%	65.84%	98.07%	75.86%	84.38%	64.08%	65.22%	78.03%	97.38%	66.08%	57.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	1	0	0	2	3	3	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	2					
		0.04%	0.07%	0.0%	0.0%	0.28%	0.20%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%					
39	"22. ""Развитие предпринимательства"""	16	0	0	0	2	0	0	6	0	0	0	0	0	2	0	0	0	0	4	0	0	0	1	0	0	0	0	1					
		0.04%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.09%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	283	1	5	0	7	0	25	30	54	0	0	0	0	7	20	5	4	15	0	6	20	28	11	19	0	0	0	26					
		0.75%	0.07%	0.79%	0.0%	0.99%	0.0%	1.54%	1.77%	4.62%	0.0%	0.0%	0.0%	0.0%	0.33%	1.03%	0.30%	0.20%	1.19%	0.0%	1.15%	1.37%	2.57%	1.54%	2.27%	0.0%	0.0%	0.0%	2.38%					
																																		
41	Против всех	316	0	0	10	0	0	0	5	23	0	0	4	10	197	10	3	0	0	0	0	0	22	5	20	0	0	0	7					
		0.83%	0.0%	0.0%	0.97%	0.0%	0.0%	0.0%	0.29%	1.97%	0.0%	0.0%	0.32%	0.53%	9.34%	0.51%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	2.02%	0.70%	2.39%	0.0%	0.0%	0.0%	0.64%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
