Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Район Москворечье-Сабурово																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №3143	УИК №3144	УИК №3145	УИК №3146	УИК №3147					
		7.27%	6.53%	8.20%	5.96%	6.08%	6.34%	8.93%	6.55%	8.68%	8.07%	8.11%	7.20%	7.09%	7.20%	6.90%	7.61%	7.25%	7.06%	6.96%	4.0%	4.65%	12.09%	11.76%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
