Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Усть-Таркская																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	199	10	2	2	2	10	2	2	2	10	2	10	2	2	10	2	2	10	2	10	2	10	2	2	10	2	2	15	15	5	10	2	10	2	2	10	2	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	29	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	5	8	3	3	0	0	0	1	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	13	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	6	0	0	0	0	0	0	0	0	0					
14	Число погашенных открепительных удостоверений	170	10	2	1	2	10	2	2	2	10	2	6	2	2	10	2	2	8	2	9	2	10	2	2	9	2	2	10	7	2	7	2	10	2	1	10	2	2					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	"1. ""ЕДИНЕНИЕ"""	100	9	1	0	0	3	0	3	3	1	6	4	0	2	6	0	0	2	3	1	0	2	0	0	2	3	0	6	22	4	2	1	1	0	0	5	7	1					
		1.30%	2.17%	2.22%	0.0%	0.0%	0.75%	0.0%	4.05%	3.26%	0.32%	3.65%	1.16%	0.0%	1.78%	2.09%	0.0%	0.0%	0.85%	4.83%	0.50%	0.0%	0.84%	0.0%	0.0%	1.12%	2.63%	0.0%	0.79%	1.61%	2.56%	0.59%	1.20%	0.43%	0.0%	0.0%	1.54%	6.79%	1.17%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	59	2	0	1	0	2	0	0	1	1	2	6	0	0	0	0	0	2	3	3	0	1	0	0	1	0	0	13	11	2	1	1	2	0	0	2	0	2					
		0.77%	0.48%	0.0%	1.40%	0.0%	0.50%	0.0%	0.0%	1.08%	0.32%	1.21%	1.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.85%	4.83%	1.50%	0.0%	0.42%	0.0%	0.0%	0.56%	0.0%	0.0%	1.72%	0.80%	1.28%	0.29%	1.20%	0.86%	0.0%	0.0%	0.61%	0.0%	2.35%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	155	5	0	0	1	11	2	3	0	11	2	2	0	6	6	4	0	2	1	2	0	5	0	1	0	7	1	16	34	5	11	1	5	0	0	11	0	0					
		2.02%	1.21%	0.0%	0.0%	1.66%	2.77%	2.53%	4.05%	0.0%	3.59%	1.21%	0.58%	0.0%	5.35%	2.09%	3.12%	0.0%	0.85%	1.61%	1.00%	0.0%	2.11%	0.0%	1.03%	0.0%	6.14%	1.25%	2.11%	2.5%	3.20%	3.25%	1.20%	2.15%	0.0%	0.0%	3.40%	0.0%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	42	0	0	0	0	2	0	0	0	4	0	0	0	0	1	0	0	2	0	0	0	2	0	1	1	1	0	4	19	0	4	0	0	0	0	0	1	0					
		0.54%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	1.30%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.84%	0.0%	1.03%	0.56%	0.87%	0.0%	0.52%	1.39%	0.0%	1.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.97%	0.0%					
22	"5. ""За Русь Святую"""	15	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	3	0	3	0	0	0	2	0	0	0					
		0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.35%	0.0%	0.32%	1.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.22%	0.0%	0.88%	0.0%	0.0%	0.0%	2.43%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	20	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1	6	1	0	2	0	0	1	0	1	0	0					
		0.26%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.38%	0.0%	0.0%	3.50%	1.25%	0.79%	0.07%	0.0%	0.59%	0.0%	0.0%	1.58%	0.0%	0.30%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	25	2	0	0	0	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	0	6	5	0	0	0	2	0	0	1	0	0					
		0.32%	0.48%	0.0%	0.0%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.56%	0.87%	0.0%	0.79%	0.36%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.30%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	12	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	2	0	0	1	0	1	0	1	0	0	2	0	0					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.35%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.56%	1.75%	0.0%	0.0%	0.07%	0.0%	0.29%	0.0%	0.43%	0.0%	0.0%	0.61%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	4	0	2	0	0	1	0	3	0	0					
		0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.29%	0.0%	0.59%	0.0%	0.0%	1.58%	0.0%	0.92%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	915	52	1	11	1	42	7	22	13	35	22	58	11	4	50	13	3	22	11	26	37	17	4	3	23	14	13	66	112	26	42	25	43	10	8	51	15	2					
		11.97%	12.59%	2.22%	15.49%	1.66%	10.60%	8.86%	29.72%	14.13%	11.43%	13.41%	16.95%	10.47%	3.57%	17.48%	10.15%	6.52%	9.44%	17.74%	13.06%	50.68%	7.20%	5.55%	3.09%	12.99%	12.28%	16.25%	8.74%	8.23%	16.66%	12.42%	30.12%	18.53%	15.87%	9.75%	15.78%	14.56%	2.35%					
28	"11. ""Истинные патриоты России"""	9	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.95%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	5.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	66	4	0	2	1	3	0	0	0	1	3	6	0	1	2	2	0	3	2	3	0	0	0	4	0	0	1	4	11	2	7	1	0	0	2	1	0	0					
		0.86%	0.96%	0.0%	2.81%	1.66%	0.75%	0.0%	0.0%	0.0%	0.32%	1.82%	1.75%	0.0%	0.89%	0.69%	1.56%	0.0%	1.28%	3.22%	1.50%	0.0%	0.0%	0.0%	4.12%	0.0%	0.0%	1.25%	0.52%	0.80%	1.28%	2.07%	1.20%	0.0%	0.0%	2.43%	0.30%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	9	2	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0					
		0.11%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.29%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.13%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	8	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.89%	0.69%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	2	0	0	0	0	0	0					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.89%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.29%	2.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	246	11	1	1	0	11	2	3	0	5	0	21	2	4	6	1	0	7	2	2	0	7	0	1	3	2	2	24	65	8	35	2	7	1	2	8	0	0					
		3.21%	2.66%	2.22%	1.40%	0.0%	2.77%	2.53%	4.05%	0.0%	1.63%	0.0%	6.14%	1.90%	3.57%	2.09%	0.78%	0.0%	3.00%	3.22%	1.00%	0.0%	2.96%	0.0%	1.03%	1.69%	1.75%	2.5%	3.17%	4.77%	5.12%	10.35%	2.40%	3.01%	1.58%	2.43%	2.47%	0.0%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	25	1	0	0	0	0	1	2	0	0	0	2	1	0	4	0	0	2	0	0	0	2	0	0	1	1	0	1	1	0	1	1	1	0	2	1	0	0					
		0.32%	0.24%	0.0%	0.0%	0.0%	0.0%	1.26%	2.70%	0.0%	0.0%	0.0%	0.58%	0.95%	0.0%	1.39%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.56%	0.87%	0.0%	0.13%	0.07%	0.0%	0.29%	1.20%	0.43%	0.0%	2.43%	0.30%	0.0%	0.0%					
35	"18. ""ЛДПР"""	988	12	6	11	0	68	21	6	36	40	17	43	21	39	33	35	11	28	4	9	5	36	26	11	12	14	16	120	135	33	39	3	42	2	9	28	9	8					
		12.92%	2.90%	13.33%	15.49%	0.0%	17.17%	26.58%	8.10%	39.13%	13.07%	10.36%	12.57%	20.0%	34.82%	11.53%	27.34%	23.91%	12.01%	6.45%	4.52%	6.84%	15.25%	36.11%	11.34%	6.77%	12.28%	20.0%	15.89%	9.92%	21.15%	11.53%	3.61%	18.10%	3.17%	10.97%	8.66%	8.73%	9.41%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	132	12	0	2	0	4	1	1	0	10	3	5	1	1	3	3	0	8	0	2	0	4	0	0	6	1	0	11	30	1	15	1	5	0	0	2	0	0					
		1.72%	2.90%	0.0%	2.81%	0.0%	1.01%	1.26%	1.35%	0.0%	3.26%	1.82%	1.46%	0.95%	0.89%	1.04%	2.34%	0.0%	3.43%	0.0%	1.00%	0.0%	1.69%	0.0%	0.0%	3.38%	0.87%	0.0%	1.45%	2.20%	0.64%	4.43%	1.20%	2.15%	0.0%	0.0%	0.61%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	2503	153	14	20	7	147	18	20	30	92	73	91	33	32	102	38	28	91	6	62	11	87	17	7	55	34	31	264	478	34	89	22	37	13	41	111	54	61					
		32.75%	37.04%	31.11%	28.16%	11.66%	37.12%	22.78%	27.02%	32.60%	30.06%	44.51%	26.60%	31.42%	28.57%	35.66%	29.68%	60.86%	39.05%	9.67%	31.15%	15.06%	36.86%	23.61%	7.21%	31.07%	29.82%	38.75%	34.96%	35.14%	21.79%	26.33%	26.50%	15.94%	20.63%	49.99%	34.36%	52.42%	71.76%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	1	0	0	0	1	0	0	0	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	2	1					
		0.18%	0.24%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	1.04%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.14%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	1.94%	1.17%					
39	"22. ""Развитие предпринимательства"""	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	4	0	3	0	0	1	0	2	0	0					
		0.18%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.26%	0.29%	0.0%	0.88%	0.0%	0.0%	1.58%	0.0%	0.61%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1887	122	18	21	49	73	23	8	9	94	24	82	26	16	57	27	3	48	24	69	13	51	21	69	60	21	14	166	362	31	58	22	71	31	9	75	13	7					
		24.69%	29.53%	40.0%	29.57%	81.66%	18.43%	29.11%	10.81%	9.78%	30.71%	14.63%	23.97%	24.76%	14.28%	19.93%	21.09%	6.52%	20.60%	38.70%	34.67%	17.80%	21.61%	29.16%	71.13%	33.89%	18.42%	17.5%	21.98%	26.61%	19.87%	17.15%	26.50%	30.60%	49.20%	10.97%	23.21%	12.62%	8.23%					
																																												
41	Против всех	232	11	4	2	1	7	2	4	0	8	4	13	9	4	5	2	1	8	6	8	3	4	2	0	10	7	1	25	36	5	8	0	7	2	4	14	2	3					
		3.03%	2.66%	8.88%	2.81%	1.66%	1.76%	2.53%	5.40%	0.0%	2.61%	2.43%	3.80%	8.57%	3.57%	1.74%	1.56%	2.17%	3.43%	9.67%	4.02%	4.10%	1.69%	2.77%	0.0%	5.64%	6.14%	1.25%	3.31%	2.64%	3.20%	2.36%	0.0%	3.01%	3.17%	4.87%	4.33%	1.94%	3.52%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
