Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Алтайская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163					
18	"1. ""ЕДИНЕНИЕ"""	80	2	3	4	15	2	0	4	4	4	7	1	3	11	2	4	1	1	1	0	1	4	4	2	0					
		0.75%	0.25%	0.46%	0.59%	2.54%	0.55%	0.0%	1.09%	0.58%	0.48%	1.07%	0.33%	2.54%	2.01%	1.37%	0.86%	0.46%	0.46%	0.66%	0.0%	0.25%	0.85%	0.85%	0.32%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	151	16	12	9	11	7	9	7	7	9	26	4	1	7	2	0	5	4	0	0	2	5	5	3	0					
		1.43%	2.03%	1.85%	1.33%	1.86%	1.95%	1.53%	1.91%	1.02%	1.09%	4.0%	1.35%	0.84%	1.28%	1.37%	0.0%	2.34%	1.86%	0.0%	0.0%	0.5%	1.06%	1.06%	0.48%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	234	22	14	14	7	8	16	10	18	16	14	2	5	23	5	7	2	2	0	3	7	10	13	15	1					
		2.22%	2.79%	2.16%	2.08%	1.18%	2.23%	2.73%	2.73%	2.62%	1.95%	2.15%	0.67%	4.23%	4.22%	3.44%	1.51%	0.93%	0.93%	0.0%	2.41%	1.75%	2.13%	2.76%	2.41%	0.66%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	245	23	10	24	18	15	11	13	17	25	28	0	1	12	6	17	0	3	0	1	3	3	5	8	2					
		2.32%	2.91%	1.54%	3.56%	3.05%	4.18%	1.88%	3.56%	2.48%	3.05%	4.30%	0.0%	0.84%	2.20%	4.13%	3.67%	0.0%	1.40%	0.0%	0.80%	0.75%	0.64%	1.06%	1.28%	1.33%					
22	"5. ""За Русь Святую"""	43	5	1	6	2	0	3	1	8	4	6	1	0	0	0	1	1	0	0	0	1	0	3	0	0					
		0.40%	0.63%	0.15%	0.89%	0.33%	0.0%	0.51%	0.27%	1.16%	0.48%	0.92%	0.33%	0.0%	0.0%	0.0%	0.21%	0.46%	0.0%	0.0%	0.0%	0.25%	0.0%	0.63%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	31	3	3	1	2	0	1	1	1	2	3	3	0	2	0	0	1	0	0	0	0	1	4	1	2					
		0.29%	0.38%	0.46%	0.14%	0.33%	0.0%	0.17%	0.27%	0.14%	0.24%	0.46%	1.01%	0.0%	0.36%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.21%	0.85%	0.16%	1.33%					
24	"7. ""Новый курс - Автомобильная Россия"""	44	2	5	3	1	4	1	1	5	5	1	2	1	1	0	4	2	1	0	0	2	1	0	2	0					
		0.41%	0.25%	0.77%	0.44%	0.16%	1.11%	0.17%	0.27%	0.72%	0.61%	0.15%	0.67%	0.84%	0.18%	0.0%	0.86%	0.93%	0.46%	0.0%	0.0%	0.5%	0.21%	0.0%	0.32%	0.0%					
25	"8. ""Народно-республиканская партия России"""	16	1	3	2	3	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0					
		0.15%	0.12%	0.46%	0.29%	0.50%	0.27%	0.17%	0.27%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	42	3	0	9	1	2	1	1	4	1	3	1	0	0	0	3	2	0	0	1	4	3	1	0	2					
		0.39%	0.38%	0.0%	1.33%	0.16%	0.55%	0.17%	0.27%	0.58%	0.12%	0.46%	0.33%	0.0%	0.0%	0.0%	0.64%	0.93%	0.0%	0.0%	0.80%	1.0%	0.64%	0.21%	0.0%	1.33%					
27	"10. ""Аграрная партия России"""	600	29	14	27	15	8	24	9	18	24	23	14	9	39	12	57	21	8	16	25	26	41	39	95	7					
		5.69%	3.68%	2.16%	4.01%	2.54%	2.23%	4.10%	2.46%	2.62%	2.93%	3.53%	4.74%	7.62%	7.15%	8.27%	12.31%	9.85%	3.73%	10.66%	20.16%	6.5%	8.76%	8.29%	15.27%	4.66%					
28	"11. ""Истинные патриоты России"""	7	3	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.06%	0.38%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	73	4	6	5	5	2	3	3	7	7	2	0	0	10	1	1	2	1	0	0	1	1	2	8	2					
		0.69%	0.50%	0.92%	0.74%	0.84%	0.55%	0.51%	0.82%	1.02%	0.85%	0.30%	0.0%	0.0%	1.83%	0.68%	0.21%	0.93%	0.46%	0.0%	0.0%	0.25%	0.21%	0.42%	1.28%	1.33%					
30	"13. ""Демократическая партия России"""	12	1	0	0	1	1	2	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1					
		0.11%	0.12%	0.0%	0.0%	0.16%	0.27%	0.34%	0.0%	0.14%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.16%	0.66%					
31	"14. ""Великая Россия - Евразийский Союз"""	33	5	2	0	0	3	2	4	0	4	3	0	1	1	1	1	0	0	0	0	2	2	2	0	0					
		0.31%	0.63%	0.30%	0.0%	0.0%	0.83%	0.34%	1.09%	0.0%	0.48%	0.46%	0.0%	0.84%	0.18%	0.68%	0.21%	0.0%	0.0%	0.0%	0.0%	0.5%	0.42%	0.42%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	22	3	2	2	4	1	2	0	1	0	0	0	0	1	0	2	0	0	0	0	1	1	0	1	1					
		0.20%	0.38%	0.30%	0.29%	0.67%	0.27%	0.34%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.25%	0.21%	0.0%	0.16%	0.66%					
33	"16. ""Родина"" (народно-патриотический союз)"""	756	60	59	65	56	37	53	18	52	73	73	20	9	11	4	25	9	12	5	13	13	14	34	39	2					
		7.17%	7.61%	9.11%	9.65%	9.50%	10.33%	9.05%	4.93%	7.59%	8.91%	11.23%	6.77%	7.62%	2.01%	2.75%	5.39%	4.22%	5.60%	3.33%	10.48%	3.25%	2.99%	7.23%	6.27%	1.33%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	25	1	0	1	2	0	0	0	0	0	3	0	0	5	2	1	1	2	1	2	1	1	0	2	0					
		0.23%	0.12%	0.0%	0.14%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.91%	1.37%	0.21%	0.46%	0.93%	0.66%	1.61%	0.25%	0.21%	0.0%	0.32%	0.0%					
35	"18. ""ЛДПР"""	1757	112	117	105	72	58	106	117	110	155	124	77	5	28	14	86	35	27	34	21	78	77	82	91	26					
		16.67%	14.21%	18.08%	15.60%	12.22%	16.20%	18.11%	32.05%	16.05%	18.92%	19.07%	26.10%	4.23%	5.13%	9.65%	18.57%	16.43%	12.61%	22.66%	16.93%	19.5%	16.45%	17.44%	14.63%	17.33%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	180	13	14	11	15	7	7	2	15	24	7	5	1	10	3	7	2	2	1	1	6	3	11	12	1					
		1.70%	1.64%	2.16%	1.63%	2.54%	1.95%	1.19%	0.54%	2.18%	2.93%	1.07%	1.69%	0.84%	1.83%	2.06%	1.51%	0.93%	0.93%	0.66%	0.80%	1.5%	0.64%	2.34%	1.92%	0.66%					
37	"20. ""Политическая партия ""Единая Россия"""	3431	223	181	222	180	103	177	96	159	304	200	127	19	209	50	180	106	105	50	19	85	197	164	227	48					
		32.56%	28.29%	27.97%	32.98%	30.56%	28.77%	30.25%	26.30%	23.21%	37.11%	30.76%	43.05%	16.10%	38.34%	34.48%	38.87%	49.76%	49.06%	33.33%	15.32%	21.25%	42.09%	34.89%	36.49%	32.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	23	0	1	1	0	1	1	0	0	1	0	1	0	0	0	4	2	0	2	0	0	3	2	3	1					
		0.21%	0.0%	0.15%	0.14%	0.0%	0.27%	0.17%	0.0%	0.0%	0.12%	0.0%	0.33%	0.0%	0.0%	0.0%	0.86%	0.93%	0.0%	1.33%	0.0%	0.0%	0.64%	0.42%	0.48%	0.66%					
39	"22. ""Развитие предпринимательства"""	33	4	1	0	2	3	4	1	1	3	3	2	0	1	0	0	0	1	0	0	4	1	0	1	1					
		0.31%	0.50%	0.15%	0.0%	0.33%	0.83%	0.68%	0.27%	0.14%	0.36%	0.46%	0.67%	0.0%	0.18%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	1.0%	0.21%	0.0%	0.16%	0.66%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2160	205	162	129	146	75	138	56	210	101	68	28	53	149	36	50	19	32	31	35	141	85	83	80	48					
		20.50%	26.01%	25.03%	19.16%	24.78%	20.94%	23.58%	15.34%	30.65%	12.33%	10.46%	9.49%	44.91%	27.33%	24.82%	10.79%	8.92%	14.95%	20.66%	28.22%	35.25%	18.16%	17.65%	12.86%	32.0%					
																															
41	Против всех	386	36	30	27	20	17	16	15	37	38	46	5	4	12	5	8	1	8	8	3	14	9	6	19	2					
		3.66%	4.56%	4.63%	4.01%	3.39%	4.74%	2.73%	4.10%	5.40%	4.63%	7.07%	1.69%	3.38%	2.20%	3.44%	1.72%	0.46%	3.73%	5.33%	2.41%	3.5%	1.92%	1.27%	3.05%	1.33%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
