Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Район Аэропорт																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №3042	УИК №3043	УИК №3044					
		0.80%	1.00%	0.85%	0.53%	1.34%	0.49%	0.65%	1.96%	0.94%	0.84%	0.57%	0.46%	1.04%	0.92%	0.83%	0.38%	0.55%	0.89%	0.40%	2.22%	0.81%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	7565	410	440	429	324	310	381	357	391	311	473	535	482	399	449	404	405	472	434	59	37	63					
		26.83%	24.27%	26.87%	25.65%	22.86%	19.20%	22.61%	25.94%	24.62%	29.28%	29.99%	31.01%	27.92%	33.38%	31.07%	25.84%	28.20%	30.29%	24.95%	32.77%	30.32%	33.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	34	1	2	2	2	0	0	1	4	0	2	3	1	5	3	3	0	1	4	0	0	0					
		0.12%	0.05%	0.12%	0.11%	0.14%	0.0%	0.0%	0.07%	0.25%	0.0%	0.12%	0.17%	0.05%	0.41%	0.20%	0.19%	0.0%	0.06%	0.23%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	75	3	7	3	4	4	2	2	3	4	3	7	2	3	5	5	4	4	5	0	2	3					
		0.26%	0.17%	0.42%	0.17%	0.28%	0.24%	0.11%	0.14%	0.18%	0.37%	0.19%	0.40%	0.11%	0.25%	0.34%	0.31%	0.27%	0.25%	0.28%	0.0%	1.63%	1.58%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2588	198	154	197	124	132	195	112	164	88	128	159	131	93	87	147	111	112	199	33	7	17					
		9.17%	11.72%	9.40%	11.78%	8.75%	8.17%	11.57%	8.13%	10.32%	8.28%	8.11%	9.21%	7.58%	7.78%	6.02%	9.40%	7.72%	7.18%	11.44%	18.33%	5.73%	8.99%					
																												
41	Против всех	1649	104	140	92	93	74	77	73	86	60	89	78	99	73	99	75	82	87	117	19	11	21					
		5.84%	6.15%	8.55%	5.50%	6.56%	4.58%	4.56%	5.30%	5.41%	5.64%	5.64%	4.52%	5.73%	6.10%	6.85%	4.79%	5.71%	5.58%	6.72%	10.55%	9.01%	11.11%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
