Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Куженерская																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283					
18	"1. ""ЕДИНЕНИЕ"""	153	14	6	13	3	5	5	12	12	9	6	7	2	13	4	10	6	18	8					
		2.02%	3.78%	1.45%	2.99%	1.33%	1.49%	1.09%	4.28%	3.71%	6.0%	1.50%	1.69%	0.74%	3.41%	1.45%	1.44%	0.87%	2.14%	1.25%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	68	2	2	6	2	0	5	1	1	2	3	1	1	0	1	5	25	8	3					
		0.89%	0.54%	0.48%	1.38%	0.88%	0.0%	1.09%	0.35%	0.30%	1.33%	0.75%	0.24%	0.37%	0.0%	0.36%	0.72%	3.64%	0.95%	0.46%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	125	10	12	6	3	3	13	1	5	2	3	10	3	14	1	8	11	9	11					
		1.65%	2.70%	2.91%	1.38%	1.33%	0.89%	2.85%	0.35%	1.54%	1.33%	0.75%	2.41%	1.11%	3.67%	0.36%	1.15%	1.60%	1.07%	1.72%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	40	2	2	5	2	3	4	1	2	2	1	1	1	0	0	4	4	3	3					
		0.52%	0.54%	0.48%	1.15%	0.88%	0.89%	0.87%	0.35%	0.61%	1.33%	0.25%	0.24%	0.37%	0.0%	0.0%	0.57%	0.58%	0.35%	0.46%					
22	"5. ""За Русь Святую"""	24	1	0	1	2	1	1	1	5	0	2	2	1	1	0	1	4	0	1					
		0.31%	0.27%	0.0%	0.23%	0.88%	0.29%	0.21%	0.35%	1.54%	0.0%	0.50%	0.48%	0.37%	0.26%	0.0%	0.14%	0.58%	0.0%	0.15%					
23	"6. ""Объединенная Российская партия ""Русь"""	27	1	2	1	0	1	2	3	1	0	1	0	2	0	2	3	4	2	2					
		0.35%	0.27%	0.48%	0.23%	0.0%	0.29%	0.43%	1.07%	0.30%	0.0%	0.25%	0.0%	0.74%	0.0%	0.72%	0.43%	0.58%	0.23%	0.31%					
24	"7. ""Новый курс - Автомобильная Россия"""	23	0	0	0	0	1	3	1	0	0	0	1	0	2	1	0	3	8	3					
		0.30%	0.0%	0.0%	0.0%	0.0%	0.29%	0.65%	0.35%	0.0%	0.0%	0.0%	0.24%	0.0%	0.52%	0.36%	0.0%	0.43%	0.95%	0.46%					
25	"8. ""Народно-республиканская партия России"""	21	2	3	1	0	0	1	2	2	2	0	0	1	1	0	2	3	0	1					
		0.27%	0.54%	0.72%	0.23%	0.0%	0.0%	0.21%	0.71%	0.61%	1.33%	0.0%	0.0%	0.37%	0.26%	0.0%	0.28%	0.43%	0.0%	0.15%					
26	"9. ""Российская экологическая партия ""Зеленые"""	8	1	0	1	0	1	0	0	1	0	0	1	0	0	1	1	1	0	0					
		0.10%	0.27%	0.0%	0.23%	0.0%	0.29%	0.0%	0.0%	0.30%	0.0%	0.0%	0.24%	0.0%	0.0%	0.36%	0.14%	0.14%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	918	76	28	28	44	37	36	22	53	45	62	69	49	67	68	71	44	56	63					
		12.12%	20.54%	6.81%	6.45%	19.55%	11.07%	7.91%	7.85%	16.40%	30.0%	15.53%	16.66%	18.28%	17.58%	24.72%	10.28%	6.41%	6.67%	9.85%					
28	"11. ""Истинные патриоты России"""	8	1	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	1	1					
		0.10%	0.27%	0.0%	0.0%	0.0%	0.29%	0.0%	0.35%	0.30%	0.66%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.11%	0.15%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	96	1	25	1	0	2	6	2	4	5	10	4	5	4	2	6	8	7	4					
		1.26%	0.27%	6.08%	0.23%	0.0%	0.59%	1.31%	0.71%	1.23%	3.33%	2.50%	0.96%	1.86%	1.04%	0.72%	0.86%	1.16%	0.83%	0.62%					
30	"13. ""Демократическая партия России"""	17	1	3	0	1	1	1	0	2	1	1	2	0	0	1	0	1	2	0					
		0.22%	0.27%	0.72%	0.0%	0.44%	0.29%	0.21%	0.0%	0.61%	0.66%	0.25%	0.48%	0.0%	0.0%	0.36%	0.0%	0.14%	0.23%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	18	1	2	0	0	1	2	1	0	0	2	1	1	1	0	5	0	1	0					
		0.23%	0.27%	0.48%	0.0%	0.0%	0.29%	0.43%	0.35%	0.0%	0.0%	0.50%	0.24%	0.37%	0.26%	0.0%	0.72%	0.0%	0.11%	0.0%					
32	"15. ""Партия СЛОН"""	9	0	0	1	1	2	0	0	0	0	1	1	0	0	0	1	1	1	0					
		0.11%	0.0%	0.0%	0.23%	0.44%	0.59%	0.0%	0.0%	0.0%	0.0%	0.25%	0.24%	0.0%	0.0%	0.0%	0.14%	0.14%	0.11%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	267	13	17	12	1	7	15	16	11	2	7	16	6	12	5	24	30	39	34					
		3.52%	3.51%	4.13%	2.76%	0.44%	2.09%	3.29%	5.71%	3.40%	1.33%	1.75%	3.86%	2.23%	3.14%	1.81%	3.47%	4.37%	4.64%	5.32%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	34	1	2	0	0	3	1	1	4	1	0	4	1	0	0	4	6	3	3					
		0.44%	0.27%	0.48%	0.0%	0.0%	0.89%	0.21%	0.35%	1.23%	0.66%	0.0%	0.96%	0.37%	0.0%	0.0%	0.57%	0.87%	0.35%	0.46%					
35	"18. ""ЛДПР"""	694	23	27	27	31	21	41	9	26	17	41	47	32	29	18	66	70	91	78					
		9.16%	6.21%	6.56%	6.22%	13.77%	6.28%	9.01%	3.21%	8.04%	11.33%	10.27%	11.35%	11.94%	7.61%	6.54%	9.56%	10.20%	10.84%	12.20%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	142	9	3	3	2	4	5	2	4	2	12	5	3	11	5	20	11	20	21					
		1.87%	2.43%	0.72%	0.69%	0.88%	1.19%	1.09%	0.71%	1.23%	1.33%	3.00%	1.20%	1.11%	2.88%	1.81%	2.89%	1.60%	2.38%	3.28%					
37	"20. ""Политическая партия ""Единая Россия"""	3444	115	209	263	93	179	232	146	132	34	164	145	99	140	109	350	332	413	289					
		45.47%	31.08%	50.85%	60.59%	41.33%	53.59%	50.98%	52.14%	40.86%	22.66%	41.10%	35.02%	36.94%	36.74%	39.63%	50.72%	48.39%	49.22%	45.22%					
38	"21. ""Российская Конституционно-демократическая партия"""	13	0	3	1	0	2	1	1	0	1	1	0	0	1	0	1	1	0	0					
		0.17%	0.0%	0.72%	0.23%	0.0%	0.59%	0.21%	0.35%	0.0%	0.66%	0.25%	0.0%	0.0%	0.26%	0.0%	0.14%	0.14%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	15	0	0	0	0	2	0	1	3	1	0	0	0	0	0	0	2	2	4					
		0.19%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.35%	0.92%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.23%	0.62%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	981	74	40	54	26	35	63	42	34	20	49	67	42	60	39	60	87	113	76					
		12.95%	20.0%	9.73%	12.44%	11.55%	10.47%	13.84%	14.99%	10.52%	13.33%	12.28%	16.18%	15.67%	15.74%	14.18%	8.69%	12.68%	13.46%	11.89%					
																									
41	Против всех	294	9	15	9	4	17	9	14	10	2	23	27	19	16	11	28	23	31	27					
		3.88%	2.43%	3.64%	2.07%	1.77%	5.08%	1.97%	4.99%	3.09%	1.33%	5.76%	6.52%	7.08%	4.19%	4.0%	4.05%	3.35%	3.69%	4.22%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
