Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Территориальная избирательная комиссия Советского района																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990					
		8.32%	10.99%	8.73%	8.25%	4.94%	6.47%	6.80%	4.87%	13.20%	9.34%	8.02%	11.44%	6.34%	5.00%	7.38%	7.78%	9.68%	8.47%	7.73%	10.40%	6.67%	11.69%	9.97%	6.18%	8.85%	6.59%	2.81%	6.61%	7.94%	8.91%	7.12%	9.60%	5.63%	9.72%	7.02%	9.01%	4.89%	9.25%	8.87%	9.66%	3.09%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	931	102	89	79	28	13	14	32	48	19	14	16	22	7	10	16	3	19	14	13	27	12	30	30	16	6	20	21	16	20	22	22	14	6	11	11	15	12	34	11	17					
		7.81%	9.84%	8.54%	8.35%	11.52%	6.47%	4.14%	7.08%	8.45%	10.44%	8.64%	5.90%	15.49%	5.83%	8.20%	5.93%	1.94%	10.05%	6.36%	6.44%	30.00%	5.19%	8.09%	6.40%	8.33%	3.30%	11.24%	8.17%	8.47%	7.75%	6.53%	7.28%	9.86%	4.17%	6.43%	4.72%	8.15%	4.27%	11.60%	4.62%	5.25%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	61	4	6	3	3	0	0	1	2	0	1	3	1	1	0	2	1	1	0	0	0	2	1	7	0	1	1	1	2	2	1	2	0	1	0	1	2	2	1	2	3					
		0.51%	0.39%	0.58%	0.32%	1.23%	0.00%	0.00%	0.22%	0.35%	0.00%	0.62%	1.11%	0.70%	0.83%	0.00%	0.74%	0.65%	0.53%	0.00%	0.00%	0.00%	0.87%	0.27%	1.49%	0.00%	0.55%	0.56%	0.39%	1.06%	0.78%	0.30%	0.66%	0.00%	0.69%	0.00%	0.43%	1.09%	0.71%	0.34%	0.84%	0.93%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8176	629	672	579	184	163	253	319	347	125	108	166	99	79	87	191	124	132	160	153	54	161	206	327	124	150	136	198	117	196	243	215	114	98	133	170	134	211	182	179	258					
		68.54%	60.66%	64.49%	61.21%	75.72%	81.09%	74.85%	70.58%	61.09%	68.68%	66.67%	61.25%	69.72%	65.83%	71.31%	70.74%	80.00%	69.84%	72.73%	75.74%	60.00%	69.70%	55.53%	69.72%	64.58%	82.42%	76.40%	77.04%	61.90%	75.97%	72.11%	71.19%	80.28%	68.06%	77.78%	72.96%	72.83%	75.09%	62.12%	75.21%	79.63%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	42	4	7	4	0	0	0	0	1	1	1	2	1	0	0	0	0	0	1	1	0	1	3	3	0	0	2	1	2	3	1	0	1	0	0	0	0	0	1	1	0					
		0.35%	0.39%	0.67%	0.42%	0.00%	0.00%	0.00%	0.00%	0.18%	0.55%	0.62%	0.74%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.50%	0.00%	0.43%	0.81%	0.64%	0.00%	0.00%	1.12%	0.39%	1.06%	1.16%	0.30%	0.00%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.42%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
