Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Старорусская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480					
20	3.Политическая партия «Демократическая партия России»	35	0	0	0	0	0	0	1	0	1	0	1	1	0	2	1	0	0	0	1	0	1	0	2	0	0	2	4	0	2	1	1	1	0	0	1	0	1	5	1	2	2	1					
		0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.23%	0.00%	0.21%	0.31%	0.00%	0.30%	0.20%	0.00%	0.00%	0.00%	0.42%	0.00%	0.27%	0.00%	0.28%	0.00%	0.00%	0.12%	0.45%	0.00%	0.21%	0.14%	0.18%	0.15%	0.00%	0.00%	0.28%	0.00%	0.15%	0.50%	0.09%	0.19%	0.22%	0.06%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3098	28	21	36	21	26	27	30	32	23	16	45	30	15	62	33	66	12	18	12	66	55	16	78	86	111	223	146	158	151	91	71	89	72	110	37	84	57	158	182	166	101	237					
		12.10%	14.81%	8.64%	10.20%	7.45%	8.33%	5.87%	7.39%	11.19%	5.35%	5.90%	9.51%	9.20%	5.03%	9.17%	6.60%	9.18%	5.31%	6.47%	5.06%	14.19%	14.82%	5.06%	10.73%	17.03%	12.18%	13.86%	16.50%	15.09%	15.53%	13.15%	12.96%	13.05%	14.29%	14.45%	10.51%	11.31%	8.44%	15.74%	15.56%	15.36%	11.03%	13.92%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	69	0	0	0	0	1	0	2	0	0	0	2	0	0	4	0	2	0	0	0	0	1	0	1	0	0	6	11	3	6	0	0	2	1	2	1	1	0	2	4	4	7	6					
		0.27%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.49%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.59%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.14%	0.00%	0.00%	0.37%	1.24%	0.29%	0.62%	0.00%	0.00%	0.29%	0.20%	0.26%	0.28%	0.13%	0.00%	0.20%	0.34%	0.37%	0.76%	0.35%					
23	6.Политическая партия «Партия социальной справедливости»	48	0	0	0	1	0	1	1	0	1	0	1	1	0	2	0	0	0	1	0	0	0	0	1	0	1	2	1	3	5	3	4	3	1	4	0	0	0	3	1	2	1	4					
		0.19%	0.00%	0.00%	0.00%	0.35%	0.00%	0.22%	0.25%	0.00%	0.23%	0.00%	0.21%	0.31%	0.00%	0.30%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.11%	0.12%	0.11%	0.29%	0.51%	0.43%	0.73%	0.44%	0.20%	0.53%	0.00%	0.00%	0.00%	0.30%	0.09%	0.19%	0.11%	0.24%					
24	7.Политическая партия «Либерально-демократическая партия России»	1956	5	18	19	10	30	32	32	28	26	21	34	27	15	60	24	59	10	15	13	32	19	14	67	37	81	106	54	111	66	50	53	50	38	68	32	69	56	82	100	88	65	140					
		7.64%	2.65%	7.41%	5.38%	3.55%	9.62%	6.96%	7.88%	9.79%	6.05%	7.75%	7.19%	8.28%	5.03%	8.88%	4.80%	8.21%	4.42%	5.40%	5.49%	6.88%	5.12%	4.43%	9.22%	7.33%	8.89%	6.59%	6.10%	10.60%	6.79%	7.23%	9.67%	7.33%	7.54%	8.94%	9.09%	9.29%	8.30%	8.17%	8.55%	8.14%	7.10%	8.23%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2775	15	11	32	12	25	20	16	12	20	27	40	26	17	51	32	59	15	20	16	25	29	18	93	70	158	246	154	174	164	58	56	78	77	88	57	103	58	100	110	126	106	161					
		10.84%	7.94%	4.53%	9.07%	4.26%	8.01%	4.35%	3.94%	4.20%	4.65%	9.96%	8.46%	7.98%	5.70%	7.54%	6.40%	8.21%	6.64%	7.19%	6.75%	5.38%	7.82%	5.70%	12.79%	13.86%	17.34%	15.29%	17.40%	16.62%	16.87%	8.38%	10.22%	11.44%	15.28%	11.56%	16.19%	13.86%	8.59%	9.96%	9.40%	11.66%	11.57%	9.46%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	299	3	2	1	4	2	4	3	5	3	4	8	1	2	7	5	7	1	2	0	7	0	4	10	7	13	21	9	11	9	9	3	12	8	7	4	9	4	17	24	14	12	21					
		1.17%	1.59%	0.82%	0.28%	1.42%	0.64%	0.87%	0.74%	1.75%	0.70%	1.48%	1.69%	0.31%	0.67%	1.04%	1.00%	0.97%	0.44%	0.72%	0.00%	1.51%	0.00%	1.27%	1.38%	1.39%	1.43%	1.31%	1.02%	1.05%	0.93%	1.30%	0.55%	1.76%	1.59%	0.92%	1.14%	1.21%	0.59%	1.69%	2.05%	1.30%	1.31%	1.23%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16135	133	179	244	219	207	361	303	200	341	195	313	225	244	458	376	490	185	216	182	314	249	247	444	270	513	910	451	546	525	443	347	417	286	456	205	444	465	588	683	636	581	1044					
		63.02%	70.37%	73.66%	69.12%	77.66%	66.35%	78.48%	74.63%	69.93%	79.30%	71.96%	66.17%	69.02%	81.88%	67.75%	75.20%	68.15%	81.86%	77.70%	76.79%	67.53%	67.12%	78.16%	61.07%	53.47%	56.31%	56.56%	50.96%	52.15%	54.01%	64.02%	63.32%	61.14%	56.75%	59.92%	58.24%	59.76%	68.89%	58.57%	58.38%	58.83%	63.43%	61.34%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	244	1	0	0	0	5	1	2	0	3	1	4	0	1	5	2	3	2	0	0	3	0	1	9	11	9	27	11	14	10	11	3	11	5	7	2	5	4	11	12	10	9	29					
		0.95%	0.53%	0.00%	0.00%	0.00%	1.60%	0.22%	0.49%	0.00%	0.70%	0.37%	0.85%	0.00%	0.34%	0.74%	0.40%	0.42%	0.88%	0.00%	0.00%	0.65%	0.00%	0.32%	1.24%	2.18%	0.99%	1.68%	1.24%	1.34%	1.03%	1.59%	0.55%	1.61%	0.99%	0.92%	0.57%	0.67%	0.59%	1.10%	1.03%	0.93%	0.98%	1.70%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
