Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:    Урмарская																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558					
15	Число открепительных удостоверений выданных ТИК	9	1	4	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	"1. ""ЕДИНЕНИЕ"""	315	15	31	16	6	5	22	6	20	5	1	12	10	7	3	3	1	13	16	4	2	9	5	9	2	6	9	3	1	16	2	8	1	1	1	11	2	6	15	4	0	5	0	1					
		2.32%	1.31%	2.10%	2.08%	1.63%	3.28%	3.00%	2.10%	3.44%	2.70%	0.68%	1.80%	1.82%	8.33%	3.29%	1.84%	1.92%	2.69%	5.42%	1.74%	1.81%	5.26%	2.16%	2.45%	1.07%	1.89%	10.84%	0.92%	0.50%	3.19%	0.98%	4.57%	1.07%	0.65%	0.78%	3.85%	1.72%	2.54%	2.96%	1.92%	0.0%	5.20%	0.0%	0.52%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	198	24	29	19	3	0	4	1	8	1	2	5	16	0	0	4	0	3	0	1	0	1	1	7	2	9	1	2	2	9	3	0	2	4	2	8	3	1	13	7	1	0	0	0					
		1.46%	2.11%	1.96%	2.47%	0.81%	0.0%	0.54%	0.35%	1.37%	0.54%	1.37%	0.75%	2.91%	0.0%	0.0%	2.45%	0.0%	0.62%	0.0%	0.43%	0.0%	0.58%	0.43%	1.91%	1.07%	2.84%	1.20%	0.61%	1.01%	1.79%	1.47%	0.0%	2.15%	2.61%	1.57%	2.80%	2.58%	0.42%	2.56%	3.36%	1.72%	0.0%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	167	10	16	14	6	1	9	3	11	5	1	11	1	0	0	3	0	5	2	1	0	0	0	4	0	6	1	3	2	9	0	2	0	0	4	2	1	3	18	6	2	0	2	3					
		1.23%	0.87%	1.08%	1.82%	1.63%	0.65%	1.23%	1.05%	1.89%	2.70%	0.68%	1.65%	0.18%	0.0%	0.0%	1.84%	0.0%	1.03%	0.67%	0.43%	0.0%	0.0%	0.0%	1.09%	0.0%	1.89%	1.20%	0.92%	1.01%	1.79%	0.0%	1.14%	0.0%	0.0%	3.14%	0.70%	0.86%	1.27%	3.55%	2.88%	3.44%	0.0%	1.04%	1.56%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	123	11	14	11	3	0	7	2	5	3	0	7	3	1	2	1	0	4	0	2	0	3	0	6	1	0	1	8	1	5	1	0	0	2	1	0	1	4	7	1	0	0	2	3					
		0.90%	0.96%	0.94%	1.43%	0.81%	0.0%	0.95%	0.70%	0.86%	1.62%	0.0%	1.05%	0.54%	1.19%	2.19%	0.61%	0.0%	0.82%	0.0%	0.87%	0.0%	1.75%	0.0%	1.63%	0.53%	0.0%	1.20%	2.47%	0.50%	0.99%	0.49%	0.0%	0.0%	1.30%	0.78%	0.0%	0.86%	1.69%	1.38%	0.48%	0.0%	0.0%	1.04%	1.56%					
22	"5. ""За Русь Святую"""	53	2	9	2	3	1	1	1	1	2	1	5	3	0	1	1	1	1	0	0	0	2	1	3	1	0	0	0	2	3	0	0	0	0	0	0	1	2	2	1	0	0	0	0					
		0.39%	0.17%	0.60%	0.26%	0.81%	0.65%	0.13%	0.35%	0.17%	1.08%	0.68%	0.75%	0.54%	0.0%	1.09%	0.61%	1.92%	0.20%	0.0%	0.0%	0.0%	1.16%	0.43%	0.81%	0.53%	0.0%	0.0%	0.0%	1.01%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.84%	0.39%	0.48%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	34	1	1	1	0	0	7	1	3	1	0	1	1	0	0	0	1	1	1	0	0	2	2	0	0	1	0	0	0	3	0	2	0	0	0	0	0	1	2	0	0	0	1	0					
		0.25%	0.08%	0.06%	0.13%	0.0%	0.0%	0.95%	0.35%	0.51%	0.54%	0.0%	0.15%	0.18%	0.0%	0.0%	0.0%	1.92%	0.20%	0.33%	0.0%	0.0%	1.16%	0.86%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.59%	0.0%	1.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.39%	0.0%	0.0%	0.0%	0.52%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	52	5	5	5	1	0	4	0	3	4	0	4	0	0	1	1	0	1	0	0	1	1	0	2	3	1	0	0	0	3	0	1	1	0	0	0	0	3	1	0	0	0	1	0					
		0.38%	0.43%	0.33%	0.65%	0.27%	0.0%	0.54%	0.0%	0.51%	2.16%	0.0%	0.60%	0.0%	0.0%	1.09%	0.61%	0.0%	0.20%	0.0%	0.0%	0.90%	0.58%	0.0%	0.54%	1.61%	0.31%	0.0%	0.0%	0.0%	0.59%	0.0%	0.57%	1.07%	0.0%	0.0%	0.0%	0.0%	1.27%	0.19%	0.0%	0.0%	0.0%	0.52%	0.0%					
25	"8. ""Народно-республиканская партия России"""	38	1	4	2	2	0	4	1	4	0	0	1	0	0	1	1	0	1	1	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	1	4	0	1	3	0	0	0	0	1					
		0.28%	0.08%	0.27%	0.26%	0.54%	0.0%	0.54%	0.35%	0.68%	0.0%	0.0%	0.15%	0.0%	0.0%	1.09%	0.61%	0.0%	0.20%	0.33%	0.0%	0.0%	0.58%	0.43%	0.27%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	1.07%	0.0%	0.78%	1.40%	0.0%	0.42%	0.59%	0.0%	0.0%	0.0%	0.0%	0.52%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	1	0	1	2	0	0	0	0	1	2	2	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	0	1	3	0	0	0	0					
		0.15%	0.08%	0.0%	0.13%	0.54%	0.0%	0.0%	0.0%	0.0%	0.54%	1.37%	0.30%	0.0%	0.0%	1.09%	0.61%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	1.20%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.86%	0.0%	0.19%	1.44%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	621	34	35	49	22	6	42	9	56	9	14	27	37	0	7	11	0	27	14	3	2	5	5	8	9	8	3	24	18	36	6	8	2	9	4	9	5	18	18	6	1	1	3	11					
		4.57%	2.99%	2.37%	6.37%	6.01%	3.94%	5.74%	3.15%	9.63%	4.86%	9.65%	4.07%	6.73%	0.0%	7.69%	6.74%	0.0%	5.59%	4.74%	1.31%	1.81%	2.92%	2.16%	2.18%	4.83%	2.53%	3.61%	7.43%	9.13%	7.18%	2.94%	4.57%	2.15%	5.88%	3.14%	3.15%	4.31%	7.62%	3.55%	2.88%	1.72%	1.04%	1.57%	5.72%					
28	"11. ""Истинные патриоты России"""	11	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0					
		0.08%	0.08%	0.0%	0.0%	0.27%	0.65%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.33%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	1.04%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	77	8	7	7	1	3	5	2	2	0	2	5	2	1	0	0	0	5	1	0	0	1	0	4	0	1	0	1	0	3	3	0	0	0	1	6	0	2	3	0	0	0	1	0					
		0.56%	0.70%	0.47%	0.91%	0.27%	1.97%	0.68%	0.70%	0.34%	0.0%	1.37%	0.75%	0.36%	1.19%	0.0%	0.0%	0.0%	1.03%	0.33%	0.0%	0.0%	0.58%	0.0%	1.09%	0.0%	0.31%	0.0%	0.30%	0.0%	0.59%	1.47%	0.0%	0.0%	0.0%	0.78%	2.10%	0.0%	0.84%	0.59%	0.0%	0.0%	0.0%	0.52%	0.0%					
30	"13. ""Демократическая партия России"""	36	0	14	4	2	0	4	1	0	0	0	2	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	0	0	0	0	1					
		0.26%	0.0%	0.94%	0.52%	0.54%	0.0%	0.54%	0.35%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.43%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.59%	0.0%	0.0%	0.0%	0.0%	0.52%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	2	2	1	0	2	0	0	0	0	0	1	1	0	0	1	0	2	1	0	0	0	1	1	0	0	2	0	0	2	0	0	1	1	0	0	0	1	0	0	0	0	0	0					
		0.16%	0.17%	0.13%	0.13%	0.0%	1.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.18%	0.0%	0.0%	0.61%	0.0%	0.41%	0.33%	0.0%	0.0%	0.0%	0.43%	0.27%	0.0%	0.0%	2.40%	0.0%	0.0%	0.39%	0.0%	0.0%	1.07%	0.65%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	15	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	2	0	0	0	0	1	1	0	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0					
		0.11%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.15%	0.18%	1.19%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.43%	0.27%	0.0%	0.31%	0.0%	0.0%	0.0%	0.19%	0.49%	0.0%	1.07%	0.0%	0.0%	0.0%	0.0%	0.42%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	361	45	65	32	13	2	16	12	17	10	4	17	10	3	4	2	1	5	6	5	0	2	5	3	2	4	1	11	2	17	3	0	3	4	2	3	1	9	8	2	4	2	3	1					
		2.66%	3.95%	4.40%	4.16%	3.55%	1.31%	2.18%	4.21%	2.92%	5.40%	2.75%	2.56%	1.82%	3.57%	4.39%	1.22%	1.92%	1.03%	2.03%	2.18%	0.0%	1.16%	2.16%	0.81%	1.07%	1.26%	1.20%	3.40%	1.01%	3.39%	1.47%	0.0%	3.22%	2.61%	1.57%	1.05%	0.86%	3.81%	1.58%	0.96%	6.89%	2.08%	1.57%	0.52%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	84	3	7	3	1	2	7	1	5	3	2	4	2	2	3	5	0	3	1	1	0	0	1	5	1	0	0	1	2	4	1	0	0	0	1	3	0	0	6	2	0	0	2	0					
		0.61%	0.26%	0.47%	0.39%	0.27%	1.31%	0.95%	0.35%	0.86%	1.62%	1.37%	0.60%	0.36%	2.38%	3.29%	3.06%	0.0%	0.62%	0.33%	0.43%	0.0%	0.0%	0.43%	1.36%	0.53%	0.0%	0.0%	0.30%	1.01%	0.79%	0.49%	0.0%	0.0%	0.0%	0.78%	1.05%	0.0%	0.0%	1.18%	0.96%	0.0%	0.0%	1.04%	0.0%					
35	"18. ""ЛДПР"""	801	68	99	49	30	17	23	9	41	4	5	30	17	7	9	22	2	29	5	12	4	10	20	33	13	7	9	15	18	25	16	10	5	12	8	34	6	24	25	8	1	4	7	9					
		5.90%	5.98%	6.70%	6.37%	8.19%	11.18%	3.14%	3.15%	7.05%	2.16%	3.44%	4.52%	3.09%	8.33%	9.89%	13.49%	3.84%	6.00%	1.69%	5.24%	3.63%	5.84%	8.65%	9.01%	6.98%	2.21%	10.84%	4.64%	9.13%	4.99%	7.84%	5.71%	5.37%	7.84%	6.29%	11.92%	5.17%	10.16%	4.94%	3.84%	1.72%	4.16%	3.66%	4.68%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	174	27	18	8	3	2	6	2	8	2	2	10	4	1	1	4	2	2	4	1	1	2	4	4	4	4	0	11	3	6	2	3	1	7	2	2	1	1	5	3	0	1	0	0					
		1.28%	2.37%	1.21%	1.04%	0.81%	1.31%	0.82%	0.70%	1.37%	1.08%	1.37%	1.50%	0.72%	1.19%	1.09%	2.45%	3.84%	0.41%	1.35%	0.43%	0.90%	1.16%	1.73%	1.09%	2.15%	1.26%	0.0%	3.40%	1.52%	1.19%	0.98%	1.71%	1.07%	4.57%	1.57%	0.70%	0.86%	0.42%	0.98%	1.44%	0.0%	1.04%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	7228	524	737	363	195	90	448	151	308	73	76	339	354	51	30	69	35	294	140	166	91	93	130	207	87	198	24	189	114	254	128	80	35	84	64	164	70	106	270	116	16	43	136	86					
		53.30%	46.08%	49.93%	47.20%	53.27%	59.21%	61.28%	52.98%	53.01%	39.45%	52.41%	51.13%	64.48%	60.71%	32.96%	42.33%	67.30%	60.86%	47.45%	72.48%	82.72%	54.38%	56.27%	56.55%	46.77%	62.65%	28.91%	58.51%	57.86%	50.69%	62.74%	45.71%	37.63%	54.90%	50.39%	57.54%	60.34%	44.91%	53.35%	55.76%	27.58%	44.79%	71.20%	44.79%					
38	"21. ""Российская Конституционно-демократическая партия"""	55	2	10	2	3	0	3	1	3	0	2	0	2	2	2	0	0	0	0	2	0	0	0	5	1	0	2	0	0	2	0	0	0	0	0	0	0	2	3	1	1	1	3	0					
		0.40%	0.17%	0.67%	0.26%	0.81%	0.0%	0.41%	0.35%	0.51%	0.0%	1.37%	0.0%	0.36%	2.38%	2.19%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	0.0%	1.36%	0.53%	0.0%	2.40%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.59%	0.48%	1.72%	1.04%	1.57%	0.0%					
39	"22. ""Развитие предпринимательства"""	33	1	6	4	1	0	2	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	1	1	0	1	0	0	0	1	1	2	1	0	1	0	1	0	1	0	0	1	0	1					
		0.24%	0.08%	0.40%	0.52%	0.27%	0.0%	0.27%	0.0%	0.17%	0.54%	0.0%	0.0%	0.18%	0.0%	1.09%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.58%	0.43%	0.27%	0.0%	0.31%	0.0%	0.0%	0.0%	0.19%	0.49%	1.14%	1.07%	0.0%	0.78%	0.0%	0.86%	0.0%	0.19%	0.0%	0.0%	1.04%	0.0%	0.52%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2222	294	307	132	35	15	77	59	40	43	19	124	60	8	19	30	7	53	66	21	6	19	47	39	50	47	14	40	19	69	24	43	23	19	30	33	15	39	78	30	22	32	24	51					
		16.38%	25.85%	20.79%	17.16%	9.56%	9.86%	10.53%	20.70%	6.88%	23.24%	13.10%	18.70%	10.92%	9.52%	20.87%	18.40%	13.46%	10.97%	22.37%	9.17%	5.45%	11.11%	20.34%	10.65%	26.88%	14.87%	16.86%	12.38%	9.64%	13.77%	11.76%	24.57%	24.73%	12.41%	23.62%	11.57%	12.93%	16.52%	15.41%	14.42%	37.93%	33.33%	12.56%	26.56%					
																																																		
41	Против всех	214	26	31	16	8	0	5	9	13	4	1	6	5	0	2	1	1	8	5	5	1	4	2	4	3	5	4	3	2	8	4	2	5	1	1	2	3	1	2	5	2	0	2	2					
		1.57%	2.28%	2.10%	2.08%	2.18%	0.0%	0.68%	3.15%	2.23%	2.16%	0.68%	0.90%	0.91%	0.0%	2.19%	0.61%	1.92%	1.65%	1.69%	2.18%	0.90%	2.33%	0.86%	1.09%	1.61%	1.58%	4.81%	0.92%	1.01%	1.59%	1.96%	1.14%	5.37%	0.65%	0.78%	0.70%	2.58%	0.42%	0.39%	2.40%	3.44%	0.0%	1.04%	1.04%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
