Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
"Наименование Избирательной комиссии:    Ярославль, Кировская"																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149					
		4.25%	3.67%	3.99%	3.63%	5.03%	5.77%	4.77%	3.99%	4.02%	4.50%	4.19%	4.23%	4.99%	2.22%	2.94%	4.42%	5.51%	5.07%	6.26%	4.07%	4.21%	5.26%	4.12%	4.39%	3.56%	3.44%	2.11%	5.22%					
19	2.Всероссийская политическая партия «Гражданская Сила»	1191	30	42	45	58	72	73	57	44	65	28	56	38	65	37	40	58	40	49	34	34	45	48	49	25	15	41	3					
		3.47%	3.44%	4.30%	3.89%	3.74%	4.83%	4.98%	3.99%	4.54%	5.74%	2.55%	4.64%	2.92%	5.55%	2.42%	3.22%	4.21%	2.98%	3.33%	2.88%	2.31%	2.92%	3.35%	3.36%	2.47%	1.84%	1.73%	1.20%					
20	3.Политическая партия «Демократическая партия России»	59	2	2	1	3	6	2	3	0	1	2	2	3	4	3	2	1	4	0	1	1	1	1	3	3	0	8	0					
		0.17%	0.23%	0.20%	0.09%	0.19%	0.40%	0.14%	0.21%	0.00%	0.09%	0.18%	0.17%	0.23%	0.34%	0.20%	0.16%	0.07%	0.30%	0.00%	0.08%	0.07%	0.06%	0.07%	0.21%	0.30%	0.00%	0.34%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5604	169	142	186	271	246	238	200	143	184	229	207	203	219	294	213	238	217	261	215	312	303	243	220	159	92	153	47					
		16.33%	19.36%	14.55%	16.08%	17.46%	16.50%	16.22%	13.99%	14.76%	16.24%	20.84%	17.15%	15.58%	18.70%	19.23%	17.14%	17.26%	16.17%	17.76%	18.22%	21.18%	19.66%	16.96%	15.08%	15.71%	11.30%	6.46%	18.88%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	769	14	22	36	61	34	52	43	27	41	25	20	32	31	31	43	33	29	30	13	38	28	17	19	6	8	34	2					
		2.24%	1.60%	2.25%	3.11%	3.93%	2.28%	3.54%	3.01%	2.79%	3.62%	2.27%	1.66%	2.46%	2.65%	2.03%	3.46%	2.39%	2.16%	2.04%	1.10%	2.58%	1.82%	1.19%	1.30%	0.59%	0.98%	1.44%	0.80%					
23	6.Политическая партия «Партия социальной справедливости»	177	3	7	5	11	7	8	6	10	3	5	6	7	9	5	6	8	6	8	5	6	11	8	14	2	1	8	2					
		0.52%	0.34%	0.72%	0.43%	0.71%	0.47%	0.55%	0.42%	1.03%	0.26%	0.45%	0.50%	0.54%	0.77%	0.33%	0.48%	0.58%	0.45%	0.54%	0.42%	0.41%	0.71%	0.56%	0.96%	0.20%	0.12%	0.34%	0.80%					
24	7.Политическая партия «Либерально-демократическая партия России»	3526	105	109	122	144	151	135	153	108	81	97	121	115	104	146	123	148	151	120	116	120	160	160	153	100	100	347	37					
		10.27%	12.03%	11.17%	10.54%	9.28%	10.13%	9.20%	10.70%	11.15%	7.15%	8.83%	10.02%	8.83%	8.88%	9.55%	9.90%	10.73%	11.25%	8.16%	9.83%	8.15%	10.38%	11.17%	10.49%	9.88%	12.29%	14.65%	14.86%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3668	84	102	126	159	161	166	152	87	141	123	148	184	121	187	149	186	172	153	141	167	180	130	169	114	66	78	22					
		10.69%	9.62%	10.45%	10.89%	10.24%	10.80%	11.32%	10.63%	8.98%	12.44%	11.19%	12.26%	14.12%	10.33%	12.23%	11.99%	13.49%	12.82%	10.41%	11.95%	11.34%	11.68%	9.07%	11.58%	11.26%	8.11%	3.29%	8.84%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	483	7	14	20	18	14	16	13	11	19	16	10	18	5	16	16	16	11	20	21	25	15	8	14	12	10	116	2					
		1.41%	0.80%	1.43%	1.73%	1.16%	0.94%	1.09%	0.91%	1.14%	1.68%	1.46%	0.83%	1.38%	0.43%	1.05%	1.29%	1.16%	0.82%	1.36%	1.78%	1.70%	0.97%	0.56%	0.96%	1.19%	1.23%	4.90%	0.80%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15682	382	403	522	677	641	622	653	456	480	459	530	570	518	690	529	549	566	665	529	637	636	701	688	508	482	1473	116					
		45.69%	43.76%	41.29%	45.12%	43.62%	42.99%	42.40%	45.66%	47.06%	42.37%	41.77%	43.91%	43.75%	44.24%	45.13%	42.56%	39.81%	42.18%	45.24%	44.83%	43.25%	41.27%	48.92%	47.16%	50.20%	59.21%	62.20%	46.59%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1337	34	79	41	59	61	68	75	35	59	62	49	53	56	66	51	59	57	50	45	47	65	38	59	34	5	27	3					
		3.90%	3.89%	8.09%	3.54%	3.80%	4.09%	4.64%	5.24%	3.61%	5.21%	5.64%	4.06%	4.07%	4.78%	4.32%	4.10%	4.28%	4.25%	3.40%	3.81%	3.19%	4.22%	2.65%	4.04%	3.36%	0.61%	1.14%	1.20%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
