Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
"Наименование Избирательной комиссии:    Ярославль, Кировская"																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1022	28	25	33	26	24	32	33	32	35	151	24	32	27	30	21	31	23	178	25	23	21	29	27	25	36	42	0	9	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	726	24	16	41	24	28	33	25	24	24	30	29	11	18	18	15	11	8	26	23	6	37	19	19	29	37	39	79	18	15					
14	Число погашенных неиспользованных открепительных удостоверений	152	1	0	2	9	1	13	12	3	10	4	1	8	8	5	4	9	2	12	0	2	4	6	3	10	1	6	0	16	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	6471	152	232	200	210	212	234	208	182	231	259	246	256	301	257	252	249	233	287	264	258	255	308	230	195	293	292	11	146	18					
		21.96%	18.98%	22.88%	19.76%	19.11%	21.22%	21.59%	20.47%	17.84%	21.35%	23.59%	22.91%	23.84%	25.62%	22.74%	22.24%	21.25%	22.11%	21.04%	22.98%	22.55%	21.79%	27.45%	23.74%	20.95%	22.66%	22.97%	13.92%	18.20%	13.14%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3573	126	100	113	115	116	112	130	141	103	139	124	116	111	99	146	120	130	178	126	113	162	126	157	130	159	182	11	157	31					
		12.13%	15.73%	9.86%	11.17%	10.46%	11.61%	10.33%	12.80%	13.82%	9.52%	12.66%	11.55%	10.80%	9.45%	8.76%	12.89%	10.24%	12.33%	13.05%	10.97%	9.88%	13.85%	11.23%	16.20%	13.96%	12.30%	14.32%	13.92%	19.58%	22.63%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	850	21	41	16	39	20	42	28	23	31	39	34	48	44	34	28	18	40	43	25	27	27	34	27	33	34	38	2	13	1					
		2.88%	2.62%	4.04%	1.58%	3.55%	2.00%	3.87%	2.76%	2.25%	2.87%	3.55%	3.17%	4.47%	3.74%	3.01%	2.47%	1.54%	3.80%	3.15%	2.18%	2.36%	2.31%	3.03%	2.79%	3.54%	2.63%	2.99%	2.53%	1.62%	0.73%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	7820	199	255	252	280	279	301	265	252	301	302	262	311	298	294	273	349	286	419	344	321	343	303	216	227	344	290	19	206	29					
		26.54%	24.84%	25.15%	24.90%	25.48%	27.93%	27.77%	26.08%	24.71%	27.82%	27.50%	24.39%	28.96%	25.36%	26.02%	24.10%	29.78%	27.13%	30.72%	29.94%	28.06%	29.32%	27.01%	22.29%	24.38%	26.60%	22.82%	24.05%	25.69%	21.17%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	3199	112	163	162	162	119	112	148	146	141	103	116	84	125	155	115	134	102	127	110	122	86	90	110	76	116	112	2	42	7					
		10.86%	13.98%	16.07%	16.01%	14.74%	11.91%	10.33%	14.57%	14.31%	13.03%	9.38%	10.80%	7.82%	10.64%	13.72%	10.15%	11.43%	9.68%	9.31%	9.57%	10.66%	7.35%	8.02%	11.35%	8.16%	8.97%	8.81%	2.53%	5.24%	5.11%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6687	157	194	233	247	219	247	202	244	245	219	277	234	279	260	282	267	226	272	246	273	265	231	200	248	303	312	32	223	50					
		22.69%	19.60%	19.13%	23.02%	22.47%	21.92%	22.79%	19.88%	23.92%	22.64%	19.95%	25.79%	21.79%	23.74%	23.01%	24.89%	22.78%	21.44%	19.94%	21.41%	23.86%	22.65%	20.59%	20.64%	26.64%	23.43%	24.55%	40.51%	27.81%	36.50%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	341	11	12	14	27	13	17	9	14	16	19	15	9	5	17	14	18	7	13	7	5	9	11	10	11	22	12	0	4	0					
		1.16%	1.37%	1.18%	1.38%	2.46%	1.30%	1.57%	0.89%	1.37%	1.48%	1.73%	1.40%	0.84%	0.43%	1.50%	1.24%	1.54%	0.66%	0.95%	0.61%	0.44%	0.77%	0.98%	1.03%	1.18%	1.70%	0.94%	0.00%	0.50%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
