Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Туркменская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231					
		0.99%	2.81%	1.38%	0.51%	2.38%	0.00%	0.56%	1.27%	0.78%	1.12%	0.58%	0.00%	0.00%	1.12%	0.41%	0.44%	1.14%	0.15%	1.25%	0.00%	0.00%	1.31%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5815	560	388	184	81	53	398	50	654	456	350	226	36	244	152	258	319	616	57	236	90	407					
		50.91%	42.46%	44.50%	46.82%	48.21%	42.40%	44.37%	31.85%	56.67%	51.24%	40.94%	56.22%	61.02%	45.44%	30.96%	56.46%	52.12%	89.80%	71.25%	53.51%	62.94%	59.42%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	38	7	3	1	1	1	2	1	3	1	2	2	0	1	2	3	0	5	0	3	0	0					
		0.33%	0.53%	0.34%	0.25%	0.60%	0.80%	0.22%	0.64%	0.26%	0.11%	0.23%	0.50%	0.00%	0.19%	0.41%	0.66%	0.00%	0.73%	0.00%	0.68%	0.00%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
