Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Петровская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4153	45	119	142	131	102	109	132	87	70	98	109	75	87	107	105	143	81	98	64	73	6	38	85	133	77	33	171	148	57	103	107	106	130	10	7	230	146	139	165	83	104	5	93					
		13.74%	7.84%	16.28%	16.73%	12.94%	14.35%	18.20%	15.70%	11.10%	10.54%	12.91%	12.96%	10.93%	10.53%	11.68%	11.85%	18.60%	13.39%	12.56%	11.02%	15.73%	4.29%	10.73%	14.19%	15.89%	12.62%	15.64%	20.00%	17.98%	8.95%	14.76%	11.93%	14.02%	14.87%	5.78%	4.38%	16.21%	15.58%	16.49%	14.42%	11.48%	11.34%	3.76%	15.22%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	135	2	4	2	4	7	1	3	3	0	1	3	0	5	3	7	1	2	3	1	0	0	0	0	10	1	2	2	1	0	7	2	0	7	8	0	1	28	0	6	3	3	1	1					
		0.45%	0.35%	0.55%	0.24%	0.40%	0.98%	0.17%	0.36%	0.38%	0.00%	0.13%	0.36%	0.00%	0.61%	0.33%	0.79%	0.13%	0.33%	0.38%	0.17%	0.00%	0.00%	0.00%	0.00%	1.19%	0.16%	0.95%	0.23%	0.12%	0.00%	1.00%	0.22%	0.00%	0.80%	4.62%	0.00%	0.07%	2.99%	0.00%	0.52%	0.41%	0.33%	0.75%	0.16%					
23	6.Политическая партия «Партия социальной справедливости»	35	2	0	2	1	1	1	2	2	0	0	1	1	1	1	2	0	1	0	0	1	1	1	0	0	2	0	1	0	3	0	1	0	0	0	0	2	1	0	1	1	1	1	0					
		0.12%	0.35%	0.00%	0.24%	0.10%	0.14%	0.17%	0.24%	0.26%	0.00%	0.00%	0.12%	0.15%	0.12%	0.11%	0.23%	0.00%	0.17%	0.00%	0.00%	0.22%	0.71%	0.28%	0.00%	0.00%	0.33%	0.00%	0.12%	0.00%	0.47%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.14%	0.11%	0.00%	0.09%	0.14%	0.11%	0.75%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1928	41	69	65	68	53	43	55	52	46	68	79	56	73	64	72	47	47	78	23	37	3	27	46	60	44	10	49	44	21	40	49	44	39	4	15	91	26	33	49	32	31	3	32					
		6.38%	7.14%	9.44%	7.66%	6.72%	7.45%	7.18%	6.54%	6.63%	6.93%	8.96%	9.39%	8.16%	8.84%	6.99%	8.13%	6.11%	7.77%	10.00%	3.96%	7.97%	2.14%	7.63%	7.68%	7.17%	7.21%	4.74%	5.73%	5.35%	3.30%	5.73%	5.46%	5.82%	4.46%	2.31%	9.38%	6.41%	2.77%	3.91%	4.28%	4.43%	3.38%	2.26%	5.24%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3992	63	66	134	158	70	71	93	103	70	111	72	71	90	115	125	123	86	99	57	36	12	51	71	114	79	32	118	104	96	76	133	151	130	6	7	196	79	52	177	134	215	40	106					
		13.21%	10.98%	9.03%	15.78%	15.61%	9.85%	11.85%	11.06%	13.14%	10.54%	14.62%	8.56%	10.35%	10.90%	12.55%	14.11%	15.99%	14.21%	12.69%	9.81%	7.76%	8.57%	14.41%	11.85%	13.62%	12.95%	15.17%	13.80%	12.64%	15.07%	10.89%	14.83%	19.97%	14.87%	3.47%	4.38%	13.81%	8.43%	6.17%	15.47%	18.53%	23.45%	30.08%	17.35%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	186	2	2	5	7	4	5	4	11	5	7	9	5	6	6	3	1	2	5	3	3	0	3	5	6	5	1	5	3	5	3	3	1	5	1	2	5	6	5	11	6	5	0	5					
		0.62%	0.35%	0.27%	0.59%	0.69%	0.56%	0.83%	0.48%	1.40%	0.75%	0.92%	1.07%	0.73%	0.73%	0.66%	0.34%	0.13%	0.33%	0.64%	0.52%	0.65%	0.00%	0.85%	0.83%	0.72%	0.82%	0.47%	0.58%	0.36%	0.78%	0.43%	0.33%	0.13%	0.57%	0.58%	1.25%	0.35%	0.64%	0.59%	0.96%	0.83%	0.55%	0.00%	0.82%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18454	390	454	462	593	451	355	508	491	457	445	533	437	520	558	517	420	358	460	412	296	106	226	373	486	370	126	460	487	415	422	540	433	502	137	123	837	624	585	683	445	527	81	349					
		61.05%	67.94%	62.11%	54.42%	58.60%	63.43%	59.27%	60.40%	62.63%	68.83%	58.63%	63.38%	63.70%	62.95%	60.92%	58.35%	54.62%	59.17%	58.97%	70.91%	63.79%	75.71%	63.84%	62.27%	58.06%	60.66%	59.72%	53.80%	59.17%	65.15%	60.46%	60.20%	57.28%	57.44%	79.19%	76.88%	58.99%	66.60%	69.40%	59.70%	61.55%	57.47%	60.90%	57.12%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	211	5	3	7	17	3	4	9	9	3	3	6	8	8	13	12	4	4	13	4	4	1	2	3	1	3	3	1	5	1	4	1	0	9	0	1	8	2	11	7	1	7	0	1					
		0.70%	0.87%	0.41%	0.82%	1.68%	0.42%	0.67%	1.07%	1.15%	0.45%	0.40%	0.71%	1.17%	0.97%	1.42%	1.35%	0.52%	0.66%	1.67%	0.69%	0.86%	0.71%	0.56%	0.50%	0.12%	0.49%	1.42%	0.12%	0.61%	0.16%	0.57%	0.11%	0.00%	1.03%	0.00%	0.63%	0.56%	0.21%	1.30%	0.61%	0.14%	0.76%	0.00%	0.16%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
