8	Число бюллетеней в стационарных ящиках для голосования	9152	758	445	696	901	575	71	293	201	76	228	183	67	91	302	173	81	104	162	81	98	109	172	62	267	99	176	267	200	45	147	105	270	134	151	415	199	169	106	293	180					
9	Число недействительных избирательных бюллетеней	72	4	6	2	12	2	0	1	2	2	3	0	2	0	2	0	0	2	1	2	0	1	1	0	1	2	2	3	3	1	0	0	0	3	1	3	0	1	0	5	2					
10	Число действительных избирательных бюллетеней	12491	810	552	763	952	679	100	376	309	182	340	264	143	117	393	260	167	190	272	131	174	164	257	156	378	144	308	357	268	110	277	182	335	179	183	514	258	309	125	491	322					
11	Число полученных открепительных  удостоверений	943	45	21	28	45	16	6	10	5	5	40	60	48	15	33	2	14	18	30	24	20	10	25	13	14	1	55	11	57	5	23	2	27	22	3	60	35	25	10	47	13					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	934	45	21	28	43	16	6	10	5	5	40	60	48	15	33	2	13	18	30	24	20	10	25	13	14	1	55	11	57	5	23	2	27	22	3	54	35	25	10	47	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	250	26	20	29	23	12	1	4	5	2	1	7	12	1	10	1	2	2	4	2	3	3	5	5	2	4	3	6	4	1	3	3	5	3	1	12	7	3	5	3	5					
14	Число неиспользованных открепительных удостоверений	9	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	11	1	1	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																															
18	Богданов Андрей Владимирович	111	7	6	11	7	6	0	6	1	1	2	5	3	0	4	2	0	5	2	4	0	1	3	1	1	0	2	3	3	1	1	1	4	2	1	4	1	3	1	5	1					
		0.88%	0.86%	1.08%	1.44%	0.73%	0.88%	0.00%	1.59%	0.32%	0.54%	0.58%	1.89%	2.07%	0.00%	1.01%	0.77%	0.00%	2.60%	0.73%	3.01%	0.00%	0.61%	1.16%	0.64%	0.26%	0.00%	0.65%	0.83%	1.11%	0.90%	0.36%	0.55%	1.19%	1.10%	0.54%	0.77%	0.39%	0.97%	0.80%	1.01%	0.31%					
19	Жириновский Владимир Вольфович	1435	91	52	98	142	90	7	42	40	20	33	32	20	15	32	43	25	20	43	16	18	12	34	8	44	15	22	39	34	10	28	17	35	19	12	47	27	30	25	66	32					
		11.42%	11.18%	9.32%	12.81%	14.73%	13.22%	7.00%	11.14%	12.86%	10.87%	9.62%	12.12%	13.79%	12.82%	8.10%	16.54%	14.97%	10.42%	15.75%	12.03%	10.34%	7.27%	13.18%	5.13%	11.61%	10.27%	7.10%	10.83%	12.55%	9.01%	10.11%	9.34%	10.45%	10.44%	6.52%	9.09%	10.47%	9.68%	20.00%	13.31%	9.88%					
20	Зюганов Геннадий Андреевич	2763	224	123	199	187	164	30	62	68	23	69	69	19	21	61	50	50	42	50	19	37	14	54	24	60	28	56	93	67	42	72	62	62	46	41	149	46	72	32	82	94					
		21.99%	27.52%	22.04%	26.01%	19.40%	24.08%	30.00%	16.45%	21.86%	12.50%	20.12%	26.14%	13.10%	17.95%	15.44%	19.23%	29.94%	21.88%	18.32%	14.29%	21.26%	8.48%	20.93%	15.38%	15.83%	19.18%	18.06%	25.83%	24.72%	37.84%	25.99%	34.07%	18.51%	25.27%	22.28%	28.82%	17.83%	23.23%	25.60%	16.53%	29.01%					
21	Медведев Дмитрий Анатольевич	8182	488	371	455	616	419	63	266	200	138	236	158	101	81	296	165	92	123	177	92	119	137	166	123	273	101	228	222	164	57	176	102	234	112	129	314	184	204	67	338	195					
		65.13%	59.95%	66.49%	59.48%	63.90%	61.53%	63.00%	70.56%	64.31%	75.00%	68.80%	59.85%	69.66%	69.23%	74.94%	63.46%	55.09%	64.06%	64.84%	69.17%	68.39%	83.03%	64.34%	78.85%	72.03%	69.18%	73.55%	61.67%	60.52%	51.35%	63.54%	56.04%	69.85%	61.54%	70.11%	60.74%	71.32%	65.81%	53.60%	68.15%	60.19%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
