Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Территориальная избирательная комиссия Солнцевского района																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	115	20	9	3	2	5	4	2	2	1	1	5	3	2	2	1	7	1	4	5	3	1	4	2	5	4	2	1	10	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	24	0	0	0	0	3	0	4	4	7	0	0	0	0	0	1	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	25	1	5	1	0	2	0	0	1	0	0	0	0	0	1	1	2	0	0	8	0	0	0	0	0	0	2	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	136	23	14	1	1	5	0	0	1	0	2	0	3	2	2	1	12	2	4	6	3	0	5	5	6	4	5	3	5	0	21					
		1.40%	1.94%	1.27%	0.47%	0.60%	1.89%	0.00%	0.00%	0.70%	0.00%	0.77%	0.00%	2.07%	2.08%	1.90%	1.49%	1.94%	1.77%	1.72%	0.82%	0.93%	0.00%	1.57%	1.05%	1.46%	1.06%	1.28%	2.50%	1.42%	0.00%	3.60%					
19	2.Всероссийская политическая партия «Гражданская Сила»	37	6	3	0	0	0	1	0	2	0	1	2	0	0	0	1	1	0	2	5	1	1	2	0	1	2	2	0	1	1	2					
		0.38%	0.51%	0.27%	0.00%	0.00%	0.00%	0.76%	0.00%	1.41%	0.00%	0.39%	0.95%	0.00%	0.00%	0.00%	1.49%	0.16%	0.00%	0.86%	0.68%	0.31%	0.83%	0.63%	0.00%	0.24%	0.53%	0.51%	0.00%	0.28%	0.79%	0.34%					
20	3.Политическая партия «Демократическая партия России»	14	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	3	2	0	1	1	0	1					
		0.14%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	1.30%	0.00%	0.00%	0.00%	0.00%	0.00%	1.04%	0.00%	0.00%	0.00%	0.00%	0.43%	0.14%	0.00%	0.00%	0.00%	0.21%	0.73%	0.53%	0.00%	0.83%	0.28%	0.00%	0.17%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	971	138	120	9	20	11	11	3	10	20	23	36	17	10	9	7	60	12	21	82	40	11	19	28	57	58	34	26	34	9	36					
		10.03%	11.63%	10.86%	4.21%	11.98%	4.17%	8.40%	3.90%	7.04%	9.22%	8.88%	17.14%	11.72%	10.42%	8.57%	10.45%	9.68%	10.62%	9.05%	11.22%	12.42%	9.17%	5.96%	5.88%	13.90%	15.34%	8.67%	21.67%	9.69%	7.09%	6.17%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	11	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0					
		0.11%	0.08%	0.09%	0.00%	0.60%	0.00%	0.76%	0.00%	0.70%	0.00%	0.00%	0.00%	0.00%	1.04%	0.95%	0.00%	0.16%	0.00%	0.00%	0.14%	0.00%	0.83%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	15	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	1	0	1	1	1	0	0	0	0	0	0					
		0.15%	0.00%	0.36%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.68%	0.31%	0.00%	0.31%	0.21%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	825	111	97	9	6	21	8	3	5	16	18	14	12	9	6	6	56	6	19	98	27	12	21	33	43	11	36	11	19	20	72					
		8.52%	9.35%	8.78%	4.21%	3.59%	7.95%	6.11%	3.90%	3.52%	7.37%	6.95%	6.67%	8.28%	9.38%	5.71%	8.96%	9.03%	5.31%	8.19%	13.41%	8.39%	10.00%	6.58%	6.93%	10.49%	2.91%	9.18%	9.17%	5.41%	15.75%	12.35%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	740	109	108	9	5	20	9	5	10	19	9	11	11	6	3	6	35	6	10	103	27	2	22	21	32	22	34	3	14	9	60					
		7.64%	9.18%	9.77%	4.21%	2.99%	7.58%	6.87%	6.49%	7.04%	8.76%	3.47%	5.24%	7.59%	6.25%	2.86%	8.96%	5.65%	5.31%	4.31%	14.09%	8.39%	1.67%	6.90%	4.41%	7.80%	5.82%	8.67%	2.50%	3.99%	7.09%	10.29%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	55	3	12	0	0	0	0	1	0	1	1	1	0	1	0	0	2	1	1	3	0	0	3	3	6	0	3	1	3	2	7					
		0.57%	0.25%	1.09%	0.00%	0.00%	0.00%	0.00%	1.30%	0.00%	0.46%	0.39%	0.48%	0.00%	1.04%	0.00%	0.00%	0.32%	0.88%	0.43%	0.41%	0.00%	0.00%	0.94%	0.63%	1.46%	0.00%	0.77%	0.83%	0.85%	1.57%	1.20%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6759	784	732	186	132	206	100	62	111	157	199	143	101	66	83	46	443	86	171	418	222	88	236	383	259	269	271	75	269	86	375					
		69.82%	66.05%	66.24%	86.92%	79.04%	78.03%	76.34%	80.52%	78.17%	72.35%	76.83%	68.10%	69.66%	68.75%	79.05%	68.66%	71.45%	76.11%	73.71%	57.18%	68.94%	73.33%	73.98%	80.46%	63.17%	71.16%	69.13%	62.50%	76.64%	67.72%	64.32%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	32	4	8	0	0	0	0	0	2	0	5	0	0	0	1	0	1	0	1	2	0	1	2	0	1	0	0	0	3	0	1					
		0.33%	0.34%	0.72%	0.00%	0.00%	0.00%	0.00%	0.00%	1.41%	0.00%	1.93%	0.00%	0.00%	0.00%	0.95%	0.00%	0.16%	0.00%	0.43%	0.27%	0.00%	0.83%	0.63%	0.00%	0.24%	0.00%	0.00%	0.00%	0.85%	0.00%	0.17%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
