Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Назрановская городская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73					
38	"21. ""Российская Конституционно-демократическая партия"""	32	11	1	2	1	2	0	0	0	0	2	1	2	0	3	0	0	1	0	0	5	0	1	0					
		0.09%	1.09%	0.08%	0.20%	0.04%	0.09%	0.0%	0.0%	0.0%	0.0%	0.10%	0.04%	0.08%	0.0%	0.13%	0.0%	0.0%	0.04%	0.0%	0.0%	0.49%	0.0%	0.06%	0.0%					
39	"22. ""Развитие предпринимательства"""	23	0	0	0	6	2	0	0	1	1	0	1	1	3	0	0	0	4	0	0	4	0	0	0					
		0.06%	0.0%	0.0%	0.0%	0.28%	0.09%	0.0%	0.0%	0.06%	0.05%	0.0%	0.04%	0.04%	0.16%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	278	11	15	6	0	35	1	0	12	17	10	23	20	11	0	6	2	0	14	2	17	21	46	9					
		0.79%	1.09%	1.29%	0.61%	0.0%	1.59%	0.05%	0.0%	0.83%	0.97%	0.52%	1.00%	0.87%	0.59%	0.0%	0.54%	0.21%	0.0%	0.61%	0.50%	1.69%	1.47%	3.10%	1.13%					
																														
41	Против всех	287	6	5	12	6	6	6	9	19	15	16	15	8	12	6	7	6	7	25	12	30	19	24	16					
		0.81%	0.59%	0.43%	1.22%	0.28%	0.27%	0.32%	2.62%	1.31%	0.86%	0.83%	0.65%	0.35%	0.64%	0.27%	0.63%	0.63%	0.28%	1.10%	3.04%	2.98%	1.33%	1.61%	2.02%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
