17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																								
18	Богданов Андрей Владимирович	177	9	6	10	11	3	3	10	10	4	0	0	0	1	3	0	4	2	2	3	13	1	6	14	1	3	1	0	7	6	0	3	6	1	0	3	5	1	0	1	6	2	0	2	0	2	0	6	6	0					
		0.86%	0.86%	0.46%	0.92%	1.05%	0.56%	0.58%	1.47%	0.97%	0.36%	0.00%	0.00%	0.00%	0.29%	1.85%	0.00%	2.11%	0.99%	1.04%	2.38%	1.58%	0.32%	2.22%	1.02%	0.57%	0.63%	0.66%	0.00%	1.22%	1.70%	0.00%	0.76%	0.83%	0.30%	0.00%	0.71%	1.54%	0.55%	0.00%	0.48%	1.80%	0.72%	0.00%	1.09%	0.00%	2.94%	0.00%	1.02%	2.69%	0.00%					
19	Жириновский Владимир Вольфович	2063	109	185	112	117	65	48	93	135	131	29	9	27	23	9	22	8	10	35	3	70	24	41	130	11	36	9	6	50	26	18	51	70	21	6	34	27	6	4	26	28	20	15	14	18	3	27	71	14	17					
		9.98%	10.41%	14.17%	10.33%	11.14%	12.10%	9.32%	13.68%	13.06%	11.70%	7.77%	5.08%	19.15%	6.67%	5.56%	8.87%	4.21%	4.98%	18.13%	2.38%	8.50%	7.64%	15.19%	9.45%	6.25%	7.56%	5.96%	10.34%	8.74%	7.39%	13.64%	12.88%	9.74%	6.33%	5.71%	8.00%	8.31%	3.28%	5.06%	12.38%	8.41%	7.19%	5.68%	7.61%	9.47%	4.41%	10.76%	12.05%	6.28%	5.74%					
20	Зюганов Геннадий Андреевич	3972	317	290	327	234	119	107	173	244	288	17	12	13	49	19	41	14	43	31	3	127	42	31	263	31	49	12	5	101	32	5	91	184	40	4	111	9	28	26	31	68	42	33	50	28	6	22	105	17	38					
		19.21%	30.28%	22.21%	30.17%	22.29%	22.16%	20.78%	25.44%	23.60%	25.71%	4.56%	6.78%	9.22%	14.20%	11.73%	16.53%	7.37%	21.39%	16.06%	2.38%	15.41%	13.38%	11.48%	19.13%	17.61%	10.29%	7.95%	8.62%	17.66%	9.09%	3.79%	22.98%	25.59%	12.05%	3.81%	26.12%	2.77%	15.30%	32.91%	14.76%	20.42%	15.11%	12.50%	27.17%	14.74%	8.82%	8.76%	17.83%	7.62%	12.84%					
21	Медведев Дмитрий Анатольевич	14231	602	819	624	680	345	348	394	633	687	323	156	101	268	130	184	163	144	124	116	601	243	186	954	130	370	128	46	405	283	107	246	454	262	95	272	284	148	49	149	228	211	214	113	142	56	197	396	182	239					
		68.82%	57.50%	62.71%	57.56%	64.76%	64.25%	67.57%	57.94%	61.22%	61.34%	86.60%	88.14%	71.63%	77.68%	80.25%	74.19%	85.79%	71.64%	64.25%	92.06%	72.94%	77.39%	68.89%	69.38%	73.86%	77.73%	84.77%	79.31%	70.80%	80.40%	81.06%	62.12%	63.14%	78.92%	90.48%	64.00%	87.38%	80.87%	62.03%	70.95%	68.47%	75.90%	81.06%	61.41%	74.74%	82.35%	78.49%	67.23%	81.61%	80.74%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
