Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    Городищенская																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672					
20	. Миронов Сергей Михайлович	154	8	6	6	9	5	9	8	5	8	2	5	0	3	4	7	9	6	3	5	3	2	15	12	4	5	0	3	0	1	1					
		0.63%	0.46%	0.66%	0.58%	0.76%	0.45%	1.21%	0.59%	0.72%	0.69%	0.21%	0.71%	0.00%	0.33%	0.74%	0.64%	0.97%	0.88%	0.52%	1.59%	0.50%	0.39%	0.94%	0.80%	0.47%	0.50%	0.00%	0.50%	0.00%	0.71%	0.27%					
21	. Путин Владимир Владимирович	16632	1196	645	668	808	749	477	956	510	778	638	490	233	616	376	818	572	517	370	217	445	356	991	819	494	682	164	449	236	105	257					
		67.54%	69.49%	70.72%	64.60%	68.36%	67.66%	63.94%	70.19%	73.91%	67.13%	66.11%	69.80%	75.65%	68.22%	70.02%	74.84%	61.51%	76.03%	64.46%	68.89%	73.68%	69.94%	62.13%	54.78%	57.91%	67.79%	73.21%	74.09%	78.93%	74.47%	68.53%					
22	. Хакамада Ирина Муцуовна	781	65	47	46	48	38	31	43	14	48	23	21	10	32	19	49	36	9	9	10	12	9	29	41	31	22	2	17	1	4	15					
		3.17%	3.78%	5.15%	4.45%	4.06%	3.43%	4.16%	3.16%	2.03%	4.14%	2.38%	2.99%	3.25%	3.54%	3.54%	4.48%	3.87%	1.32%	1.57%	3.17%	1.99%	1.77%	1.82%	2.74%	3.63%	2.19%	0.89%	2.81%	0.33%	2.84%	4.00%					
23	. Харитонов Николай Михайлович	4361	255	105	180	185	199	140	202	97	172	215	117	36	165	92	117	222	92	123	57	92	75	381	425	213	183	33	74	38	23	53					
		17.71%	14.82%	11.51%	17.41%	15.65%	17.98%	18.77%	14.83%	14.06%	14.84%	22.28%	16.67%	11.69%	18.27%	17.13%	10.70%	23.87%	13.53%	21.43%	18.10%	15.23%	14.73%	23.89%	28.43%	24.97%	18.19%	14.73%	12.21%	12.71%	16.31%	14.13%					
																																					
24	Против всех	916	76	47	48	58	45	32	50	16	50	35	20	12	30	18	32	27	22	3	7	28	15	69	74	19	20	7	19	8	3	26					
		3.72%	4.42%	5.15%	4.64%	4.91%	4.07%	4.29%	3.67%	2.32%	4.31%	3.63%	2.85%	3.90%	3.32%	3.35%	2.93%	2.90%	3.24%	0.52%	2.22%	4.64%	2.95%	4.33%	4.95%	2.23%	1.99%	3.12%	3.14%	2.68%	2.13%	6.93%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
