Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:    Лебяжьевская																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605					
		0.48%	0.0%	2.12%	0.0%	0.72%	0.61%	0.0%	0.98%	0.51%	0.0%	0.51%	0.0%	1.00%	0.71%	0.0%	0.99%	0.70%	0.26%	0.0%	0.0%	0.23%	0.0%	0.87%	2.02%	0.52%	2.5%	0.24%	0.72%	0.0%	0.54%	0.79%	0.52%	0.0%	0.0%	0.0%	0.43%	0.0%	1.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	276	3	1	0	8	13	6	20	13	10	8	13	8	17	1	8	4	10	13	10	12	1	8	1	1	3	8	4	4	6	9	2	5	2	5	3	1	11	4	6	4	1	8	1					
		2.85%	4.83%	1.06%	0.0%	2.90%	4.02%	2.28%	3.93%	3.32%	2.79%	2.06%	5.11%	2.00%	4.04%	0.35%	2.64%	2.83%	2.61%	6.59%	4.23%	2.83%	2.0%	3.49%	1.01%	0.52%	7.5%	1.99%	2.89%	5.63%	3.27%	1.77%	1.04%	7.93%	1.16%	2.10%	1.30%	3.33%	4.74%	3.05%	3.09%	5.40%	1.56%	3.13%	0.87%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	108	1	1	2	1	2	7	9	5	4	7	2	3	3	5	1	3	1	2	3	6	0	3	0	0	0	5	0	0	0	7	2	0	4	5	1	0	6	0	4	0	0	2	1					
		1.11%	1.61%	1.06%	3.38%	0.36%	0.61%	2.66%	1.77%	1.27%	1.11%	1.80%	0.78%	0.75%	0.71%	1.77%	0.33%	2.12%	0.26%	1.01%	1.27%	1.41%	0.0%	1.31%	0.0%	0.0%	0.0%	1.24%	0.0%	0.0%	0.0%	1.38%	1.04%	0.0%	2.33%	2.10%	0.43%	0.0%	2.58%	0.0%	2.06%	0.0%	0.0%	0.78%	0.87%					
22	"5. ""За Русь Святую"""	30	0	0	0	0	2	0	1	0	3	2	0	3	3	1	0	0	2	0	1	0	0	0	0	0	0	3	0	0	1	0	1	2	0	1	1	0	1	1	0	0	0	1	0					
		0.31%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.19%	0.0%	0.83%	0.51%	0.0%	0.75%	0.71%	0.35%	0.0%	0.0%	0.52%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.0%	0.54%	0.0%	0.52%	3.17%	0.0%	0.42%	0.43%	0.0%	0.43%	0.76%	0.0%	0.0%	0.0%	0.39%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	20	0	0	2	0	0	1	1	1	3	0	0	0	0	0	1	0	2	0	0	2	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	2	0					
		0.20%	0.0%	0.0%	3.38%	0.0%	0.0%	0.38%	0.19%	0.25%	0.83%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.52%	0.0%	0.0%	0.47%	0.0%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	1.40%	0.0%	0.19%	0.52%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	34	0	0	0	1	2	4	1	2	7	0	3	1	2	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	1	2	1	0	0	0	1	1	0	1	0	0	0	0	0					
		0.35%	0.0%	0.0%	0.0%	0.36%	0.61%	1.52%	0.19%	0.51%	1.95%	0.0%	1.18%	0.25%	0.47%	0.0%	0.33%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.39%	0.52%	0.0%	0.0%	0.0%	0.43%	3.33%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	26	0	2	0	3	4	0	1	0	2	4	0	0	2	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0					
		0.26%	0.0%	2.12%	0.0%	1.09%	1.23%	0.0%	0.19%	0.0%	0.55%	1.03%	0.0%	0.0%	0.47%	0.35%	0.0%	0.0%	0.26%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.30%	0.0%	0.0%	0.0%	0.0%	1.35%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	16	0	1	0	0	0	0	1	1	2	1	0	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	0					
		0.16%	0.0%	1.06%	0.0%	0.0%	0.0%	0.0%	0.19%	0.25%	0.55%	0.25%	0.0%	0.25%	0.0%	0.35%	0.0%	0.0%	0.26%	1.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	1.52%	0.0%	0.0%	0.0%	0.78%	0.0%					
27	"10. ""Аграрная партия России"""	1076	12	5	3	112	16	44	39	12	18	21	7	19	27	23	54	19	60	25	26	42	8	37	9	10	0	44	29	7	24	49	9	5	20	91	30	1	16	10	34	6	5	33	15					
		11.14%	19.35%	5.31%	5.08%	40.72%	4.95%	16.73%	7.67%	3.06%	5.02%	5.42%	2.75%	4.76%	6.42%	8.18%	17.88%	13.47%	15.66%	12.69%	11.01%	9.92%	16.0%	16.15%	9.09%	5.20%	0.0%	10.97%	21.01%	9.85%	13.11%	9.68%	4.68%	7.93%	11.69%	38.23%	13.04%	3.33%	6.89%	7.63%	17.52%	8.10%	7.81%	12.94%	13.15%					
28	"11. ""Истинные патриоты России"""	29	0	0	0	0	0	5	3	1	1	3	0	1	4	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	2	1	0	0					
		0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	1.90%	0.59%	0.25%	0.27%	0.77%	0.0%	0.25%	0.95%	0.0%	0.33%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	1.01%	0.52%	0.0%	0.24%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	2.70%	1.56%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	169	3	0	0	4	9	2	13	12	12	11	3	7	7	9	7	4	8	1	5	6	1	1	0	1	2	14	0	0	0	4	4	2	0	3	1	2	2	1	1	2	1	3	1					
		1.75%	4.83%	0.0%	0.0%	1.45%	2.78%	0.76%	2.55%	3.06%	3.35%	2.84%	1.18%	1.75%	1.66%	3.20%	2.31%	2.83%	2.08%	0.50%	2.11%	1.41%	2.0%	0.43%	0.0%	0.52%	5.0%	3.49%	0.0%	0.0%	0.0%	0.79%	2.08%	3.17%	0.0%	1.26%	0.43%	6.66%	0.86%	0.76%	0.51%	2.70%	1.56%	1.17%	0.87%					
30	"13. ""Демократическая партия России"""	18	0	0	0	0	2	1	1	0	1	1	1	0	0	2	0	0	1	0	2	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0					
		0.18%	0.0%	0.0%	0.0%	0.0%	0.61%	0.38%	0.19%	0.0%	0.27%	0.25%	0.39%	0.0%	0.0%	0.71%	0.0%	0.0%	0.26%	0.0%	0.84%	0.47%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	11	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	1					
		0.11%	1.61%	0.0%	0.0%	0.0%	0.30%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.87%					
32	"15. ""Партия СЛОН"""	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	312	2	6	1	2	6	12	17	15	13	12	8	15	15	1	8	3	17	3	6	10	2	8	8	5	10	12	0	2	4	24	6	1	5	5	8	0	8	6	2	2	2	15	5					
		3.23%	3.22%	6.38%	1.69%	0.72%	1.85%	4.56%	3.34%	3.83%	3.63%	3.10%	3.14%	3.75%	3.57%	0.35%	2.64%	2.12%	4.43%	1.52%	2.54%	2.36%	4.0%	3.49%	8.08%	2.60%	25.0%	2.99%	0.0%	2.81%	2.18%	4.74%	3.12%	1.58%	2.92%	2.10%	3.47%	0.0%	3.44%	4.58%	1.03%	2.70%	3.12%	5.88%	4.38%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	0	2	1	0	0	1	2	1	1	0	2	2	1	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	0	1	1	0	0	2	0	0	0	0	0					
		0.29%	0.0%	2.12%	1.69%	0.0%	0.0%	0.38%	0.39%	0.25%	0.27%	0.0%	0.78%	0.50%	0.23%	0.0%	0.66%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.79%	0.52%	0.0%	0.0%	0.42%	0.43%	0.0%	0.0%	1.52%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2293	4	30	18	21	86	56	94	98	63	71	69	103	114	45	94	50	97	58	38	149	25	41	29	28	3	95	28	25	45	139	28	21	29	44	80	14	47	37	47	31	17	44	38					
		23.75%	6.45%	31.91%	30.50%	7.63%	26.62%	21.29%	18.50%	25.06%	17.59%	18.34%	27.16%	25.81%	27.14%	16.01%	31.12%	35.46%	25.32%	29.44%	16.10%	35.22%	50.0%	17.90%	29.29%	14.58%	7.5%	23.69%	20.28%	35.21%	24.59%	27.47%	14.58%	33.33%	16.95%	18.48%	34.78%	46.66%	20.25%	28.24%	24.22%	41.89%	26.56%	17.25%	33.33%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	182	6	0	0	3	6	10	13	7	7	6	4	8	9	13	2	1	4	5	4	3	1	2	2	1	0	6	1	4	1	9	4	0	2	8	5	1	4	1	3	4	2	8	2					
		1.88%	9.67%	0.0%	0.0%	1.09%	1.85%	3.80%	2.55%	1.79%	1.95%	1.55%	1.57%	2.00%	2.14%	4.62%	0.66%	0.70%	1.04%	2.53%	1.69%	0.70%	2.0%	0.87%	2.02%	0.52%	0.0%	1.49%	0.72%	5.63%	0.54%	1.77%	2.08%	0.0%	1.16%	3.36%	2.17%	3.33%	1.72%	0.76%	1.54%	5.40%	3.12%	3.13%	1.75%					
37	"20. ""Политическая партия ""Единая Россия"""	2933	19	21	14	57	107	67	180	141	133	139	87	144	115	124	66	25	107	58	104	85	7	53	13	85	14	129	34	13	51	98	92	9	46	44	61	3	100	48	60	13	26	103	38					
		30.38%	30.64%	22.34%	23.72%	20.72%	33.12%	25.47%	35.43%	36.06%	37.15%	35.91%	34.25%	36.09%	27.38%	44.12%	21.85%	17.73%	27.93%	29.44%	44.06%	20.09%	14.0%	23.14%	13.13%	44.27%	35.0%	32.16%	24.63%	18.30%	27.86%	19.36%	47.91%	14.28%	26.90%	18.48%	26.52%	10.0%	43.10%	36.64%	30.92%	17.56%	40.62%	40.39%	33.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.25%	0.27%	0.25%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.01%	0.52%	0.0%	0.24%	0.72%	0.0%	0.54%	0.19%	0.52%	0.0%	0.58%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	18	0	0	0	0	0	1	1	0	0	3	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0					
		0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.19%	0.0%	0.0%	0.77%	0.39%	0.0%	0.23%	0.0%	0.33%	0.0%	0.26%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.19%	3.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1447	7	17	14	43	44	34	79	50	54	69	28	47	72	46	36	27	42	13	18	78	2	58	12	49	6	57	35	13	39	128	27	16	53	21	17	5	14	5	30	8	4	22	8					
		14.99%	11.29%	18.08%	23.72%	15.63%	13.62%	12.92%	15.55%	12.78%	15.08%	17.82%	11.02%	11.77%	17.14%	16.37%	11.92%	19.14%	10.96%	6.59%	7.62%	18.43%	4.0%	25.32%	12.12%	25.52%	15.0%	14.21%	25.36%	18.30%	21.31%	25.29%	14.06%	25.39%	30.99%	8.82%	7.39%	16.66%	6.03%	3.81%	15.46%	10.81%	6.25%	8.62%	7.01%					
																																																		
41	Против всех	346	0	4	1	11	13	7	20	23	12	22	10	18	18	7	10	3	14	8	5	18	2	11	14	5	1	15	3	1	5	8	4	0	6	6	9	2	6	8	3	1	3	7	2					
		3.58%	0.0%	4.25%	1.69%	4.0%	4.02%	2.66%	3.93%	5.88%	3.35%	5.68%	3.93%	4.51%	4.28%	2.49%	3.31%	2.12%	3.65%	4.06%	2.11%	4.25%	4.0%	4.80%	14.14%	2.60%	2.5%	3.74%	2.17%	1.40%	2.73%	1.58%	2.08%	0.0%	3.50%	2.52%	3.91%	6.66%	2.58%	6.10%	1.54%	1.35%	4.68%	2.74%	1.75%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
