Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Углегорская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239					
		0.44%	0.18%	1.11%	0.58%	0.0%	0.49%	0.69%	0.21%	0.67%	0.28%	0.0%	0.0%	0.0%	0.27%	0.64%	0.11%	0.35%	1.39%	0.0%	0.33%	3.64%	0.83%	0.88%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	31	3	3	0	0	0	0	0	4	3	1	1	0	2	3	2	0	2	1	1	1	0	1	0	0	1	2					
		0.25%	0.55%	1.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.42%	0.10%	1.02%	0.0%	0.18%	0.27%	0.22%	0.0%	0.39%	0.78%	0.16%	0.72%	0.0%	0.22%	0.0%	0.0%	0.33%	1.72%					
24	"7. ""Новый курс - Автомобильная Россия"""	37	2	0	1	0	1	2	3	7	2	3	0	1	5	2	2	1	1	1	1	0	0	2	0	0	0	0					
		0.30%	0.36%	0.0%	0.29%	0.0%	0.49%	0.34%	0.64%	0.67%	0.28%	0.31%	0.0%	0.62%	0.45%	0.18%	0.22%	0.11%	0.19%	0.78%	0.16%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	10	1	0	0	0	0	0	1	0	0	0	0	0	4	0	0	1	1	0	0	0	0	1	0	0	1	0					
		0.08%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.11%	0.19%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.33%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	39	0	0	1	1	1	2	4	0	3	0	1	0	2	5	6	2	1	0	5	0	2	0	2	0	1	0					
		0.32%	0.0%	0.0%	0.29%	1.29%	0.49%	0.34%	0.86%	0.0%	0.42%	0.0%	1.02%	0.0%	0.18%	0.46%	0.67%	0.23%	0.19%	0.0%	0.82%	0.0%	1.66%	0.0%	1.20%	0.0%	0.33%	0.0%					
27	"10. ""Аграрная партия России"""	268	15	5	2	2	3	10	7	12	10	9	0	4	22	23	17	16	8	1	13	5	10	27	7	19	14	7					
		2.21%	2.75%	1.85%	0.58%	2.59%	1.47%	1.73%	1.51%	1.15%	1.40%	0.94%	0.0%	2.48%	1.98%	2.13%	1.91%	1.88%	1.59%	0.78%	2.14%	3.64%	8.33%	5.94%	4.21%	9.22%	4.68%	6.03%					
28	"11. ""Истинные патриоты России"""	18	1	0	0	0	1	2	1	0	0	4	0	0	2	2	0	1	2	0	0	0	1	1	0	0	0	0					
		0.14%	0.18%	0.0%	0.0%	0.0%	0.49%	0.34%	0.21%	0.0%	0.0%	0.42%	0.0%	0.0%	0.18%	0.18%	0.0%	0.11%	0.39%	0.0%	0.0%	0.0%	0.83%	0.22%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	105	8	1	5	3	1	5	2	5	4	9	0	2	10	9	2	4	6	3	5	3	2	4	6	1	4	1					
		0.86%	1.47%	0.37%	1.46%	3.89%	0.49%	0.86%	0.43%	0.47%	0.56%	0.94%	0.0%	1.24%	0.90%	0.83%	0.22%	0.47%	1.19%	2.34%	0.82%	2.18%	1.66%	0.88%	3.61%	0.48%	1.33%	0.86%					
30	"13. ""Демократическая партия России"""	32	1	0	2	1	0	4	1	5	1	2	0	2	3	4	3	0	0	0	1	1	0	0	0	0	1	0					
		0.26%	0.18%	0.0%	0.58%	1.29%	0.0%	0.69%	0.21%	0.47%	0.14%	0.21%	0.0%	1.24%	0.27%	0.37%	0.33%	0.0%	0.0%	0.0%	0.16%	0.72%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	37	0	1	5	0	1	2	0	1	3	4	2	0	0	4	2	4	1	0	1	0	0	2	3	0	1	0					
		0.30%	0.0%	0.37%	1.46%	0.0%	0.49%	0.34%	0.0%	0.09%	0.42%	0.42%	2.04%	0.0%	0.0%	0.37%	0.22%	0.47%	0.19%	0.0%	0.16%	0.0%	0.0%	0.44%	1.80%	0.0%	0.33%	0.0%					
32	"15. ""Партия СЛОН"""	41	4	3	0	0	0	1	0	2	3	3	0	0	6	3	2	2	4	0	1	1	1	5	0	0	0	0					
		0.33%	0.73%	1.11%	0.0%	0.0%	0.0%	0.17%	0.0%	0.19%	0.42%	0.31%	0.0%	0.0%	0.54%	0.27%	0.22%	0.23%	0.79%	0.0%	0.16%	0.72%	0.83%	1.10%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1183	67	23	13	6	29	59	43	108	69	114	8	15	87	114	98	82	42	8	75	8	10	32	24	14	30	5					
		9.78%	12.31%	8.51%	3.81%	7.79%	14.21%	10.26%	9.28%	10.35%	9.69%	12.02%	8.16%	9.31%	7.86%	10.58%	11.01%	9.66%	8.34%	6.25%	12.37%	5.83%	8.33%	7.04%	14.45%	6.79%	10.03%	4.31%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	3	2	0	1	0	0	1	1	1	2	0	0	5	4	1	2	0	0	0	2	1	2	0	0	1	0					
		0.23%	0.55%	0.74%	0.0%	1.29%	0.0%	0.0%	0.21%	0.09%	0.14%	0.21%	0.0%	0.0%	0.45%	0.37%	0.11%	0.23%	0.0%	0.0%	0.0%	1.45%	0.83%	0.44%	0.0%	0.0%	0.33%	0.0%					
35	"18. ""ЛДПР"""	2356	81	36	39	4	34	130	112	248	135	222	27	28	207	187	165	164	107	33	114	28	23	74	34	33	60	31					
		19.48%	14.88%	13.33%	11.43%	5.19%	16.66%	22.60%	24.19%	23.77%	18.96%	23.41%	27.55%	17.39%	18.71%	17.36%	18.53%	19.33%	21.27%	25.78%	18.81%	20.43%	19.16%	16.29%	20.48%	16.01%	20.06%	26.72%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	276	13	3	4	3	7	6	8	21	19	20	4	5	39	24	13	16	9	6	14	1	5	19	4	1	9	3					
		2.28%	2.38%	1.11%	1.17%	3.89%	3.43%	1.04%	1.72%	2.01%	2.66%	2.10%	4.08%	3.10%	3.52%	2.22%	1.46%	1.88%	1.78%	4.68%	2.31%	0.72%	4.16%	4.18%	2.40%	0.48%	3.01%	2.58%					
37	"20. ""Политическая партия ""Единая Россия"""	3246	165	100	97	21	45	132	99	244	154	187	35	34	319	313	267	241	159	29	175	35	33	167	31	47	83	34					
		26.84%	30.33%	37.03%	28.44%	27.27%	22.05%	22.95%	21.38%	23.39%	21.62%	19.72%	35.71%	21.11%	28.84%	29.06%	30.0%	28.41%	31.61%	22.65%	28.87%	25.54%	27.5%	36.78%	18.67%	22.81%	27.75%	29.31%					
38	"21. ""Российская Конституционно-демократическая партия"""	30	0	0	0	0	0	1	1	1	1	0	0	1	7	4	2	6	2	0	1	0	0	1	0	1	0	1					
		0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.21%	0.09%	0.14%	0.0%	0.0%	0.62%	0.63%	0.37%	0.22%	0.70%	0.39%	0.0%	0.16%	0.0%	0.0%	0.22%	0.0%	0.48%	0.0%	0.86%					
39	"22. ""Развитие предпринимательства"""	32	0	0	0	0	0	1	2	4	0	2	0	0	1	7	3	5	2	2	1	1	0	0	0	1	0	0					
		0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.43%	0.38%	0.0%	0.21%	0.0%	0.0%	0.09%	0.64%	0.33%	0.58%	0.39%	1.56%	0.16%	0.72%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2209	67	42	97	18	45	112	99	205	157	192	14	36	201	192	152	146	75	22	100	23	12	49	29	50	55	19					
		18.26%	12.31%	15.55%	28.44%	23.37%	22.05%	19.47%	21.38%	19.65%	22.05%	20.25%	14.28%	22.36%	18.17%	17.82%	17.07%	17.21%	14.91%	17.18%	16.50%	16.78%	10.0%	10.79%	17.46%	24.27%	18.39%	16.37%					
																																	
41	Против всех	447	26	9	14	4	8	23	15	30	16	33	0	7	44	50	36	34	23	3	18	4	4	14	5	8	14	5					
		3.69%	4.77%	3.33%	4.10%	5.19%	3.92%	4.0%	3.23%	2.87%	2.24%	3.48%	0.0%	4.34%	3.97%	4.64%	4.04%	4.00%	4.57%	2.34%	2.97%	2.91%	3.33%	3.08%	3.01%	3.88%	4.68%	4.31%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
