Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Нижнедевицкая																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127	УИК №2128	УИК №2129	УИК №2130	УИК №2131					
		0.75%	0.78%	1.23%	0.50%	0.87%	0.66%	0.72%	0.48%	0.47%	0.97%	0.00%	0.42%	0.69%	0.50%	0.71%	0.32%	1.57%	1.98%	1.47%	0.48%	0.00%	1.21%	0.67%	0.64%	1.44%	0.53%	0.57%	0.71%	0.31%	0.00%	0.29%	0.78%					
21	. Путин Владимир Владимирович	10391	838	911	149	306	239	313	184	316	847	248	501	290	326	226	255	325	46	309	300	121	208	372	337	104	274	547	339	240	199	286	435					
		72.42%	64.96%	69.92%	74.13%	66.23%	78.62%	75.42%	87.62%	73.83%	74.63%	80.26%	70.86%	66.82%	80.89%	80.71%	80.95%	56.82%	45.54%	75.55%	71.60%	64.02%	62.84%	82.85%	72.16%	74.82%	73.07%	78.59%	79.76%	75.47%	71.84%	82.42%	68.18%					
22	. Хакамада Ирина Муцуовна	191	30	13	2	9	1	8	5	8	11	3	14	8	5	1	3	12	1	6	4	2	5	0	7	2	7	4	2	0	3	3	12					
		1.33%	2.33%	1.00%	1.00%	1.95%	0.33%	1.93%	2.38%	1.87%	0.97%	0.97%	1.98%	1.84%	1.24%	0.36%	0.95%	2.10%	0.99%	1.47%	0.95%	1.06%	1.51%	0.00%	1.50%	1.44%	1.87%	0.57%	0.47%	0.00%	1.08%	0.86%	1.88%					
23	. Харитонов Николай Михайлович	2777	302	284	43	116	50	67	16	85	175	41	129	106	39	41	46	182	50	69	90	57	97	54	74	14	70	109	64	62	57	46	142					
		19.35%	23.41%	21.80%	21.39%	25.11%	16.45%	16.14%	7.62%	19.86%	15.42%	13.27%	18.25%	24.42%	9.68%	14.64%	14.60%	31.82%	49.50%	16.87%	21.48%	30.16%	29.31%	12.03%	15.85%	10.07%	18.67%	15.66%	15.06%	19.50%	20.58%	13.26%	22.26%					
																																						
24	Против всех	148	35	17	1	6	3	4	1	4	15	2	10	3	4	0	0	3	0	6	3	0	2	3	4	2	2	2	4	1	2	1	8					
		1.03%	2.71%	1.30%	0.50%	1.30%	0.99%	0.96%	0.48%	0.93%	1.32%	0.65%	1.41%	0.69%	0.99%	0.00%	0.00%	0.52%	0.00%	1.47%	0.72%	0.00%	0.60%	0.67%	0.86%	1.44%	0.53%	0.29%	0.94%	0.31%	0.72%	0.29%	1.25%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
