Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Островская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510					
		0.28%	0.53%	1.72%	0.59%	0.74%	0.84%	0.38%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.44%	0.0%	0.0%	0.39%	0.0%	0.36%	0.17%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	8	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1					
		0.12%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.37%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.95%	0.0%	0.0%	0.17%	0.0%	0.0%	0.26%					
27	"10. ""Аграрная партия России"""	693	108	8	6	15	15	44	15	22	23	7	45	45	2	15	23	13	19	30	32	21	19	45	46	56	19					
		11.00%	28.72%	6.89%	3.57%	11.19%	4.24%	16.73%	19.48%	7.71%	19.99%	2.63%	21.22%	31.03%	2.22%	6.66%	9.58%	12.74%	5.32%	13.33%	30.47%	19.26%	7.50%	7.78%	8.39%	9.70%	5.0%					
28	"11. ""Истинные патриоты России"""	8	0	2	0	0	1	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0					
		0.12%	0.0%	1.72%	0.0%	0.0%	0.28%	0.0%	0.0%	0.35%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.98%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	199	18	3	8	0	6	14	1	11	2	7	3	2	7	5	5	4	7	2	0	0	10	23	23	28	10					
		3.15%	4.78%	2.58%	4.76%	0.0%	1.69%	5.32%	1.29%	3.85%	1.73%	2.63%	1.41%	1.37%	7.77%	2.22%	2.08%	3.92%	1.96%	0.88%	0.0%	0.0%	3.95%	3.97%	4.19%	4.85%	2.63%					
30	"13. ""Демократическая партия России"""	21	1	0	0	1	2	1	1	1	0	0	1	0	0	1	0	0	1	2	1	3	1	1	0	2	1					
		0.33%	0.26%	0.0%	0.0%	0.74%	0.56%	0.38%	1.29%	0.35%	0.0%	0.0%	0.47%	0.0%	0.0%	0.44%	0.0%	0.0%	0.28%	0.88%	0.95%	2.75%	0.39%	0.17%	0.0%	0.34%	0.26%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	0	0	1	1	1	0	0	2	1	0	1	0	0	2	0	2	0	1	1	0	2	4	2	0	1					
		0.34%	0.0%	0.0%	0.59%	0.74%	0.28%	0.0%	0.0%	0.70%	0.86%	0.0%	0.47%	0.0%	0.0%	0.88%	0.0%	1.96%	0.0%	0.44%	0.95%	0.0%	0.79%	0.69%	0.36%	0.0%	0.26%					
32	"15. ""Партия СЛОН"""	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.26%					
33	"16. ""Родина"" (народно-патриотический союз)"""	362	19	10	12	11	14	16	6	7	4	13	18	9	2	7	9	1	13	14	1	8	15	58	38	42	15					
		5.74%	5.05%	8.62%	7.14%	8.20%	3.96%	6.08%	7.79%	2.45%	3.47%	4.88%	8.49%	6.20%	2.22%	3.11%	3.75%	0.98%	3.64%	6.22%	0.95%	7.33%	5.92%	10.03%	6.93%	7.27%	3.94%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	25	2	2	0	0	0	0	0	1	0	4	1	2	0	2	0	0	0	1	0	0	1	1	2	6	0					
		0.39%	0.53%	1.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	1.50%	0.47%	1.37%	0.0%	0.88%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.39%	0.17%	0.36%	1.03%	0.0%					
35	"18. ""ЛДПР"""	887	20	14	12	10	57	30	13	36	11	37	29	11	16	28	48	5	62	52	12	5	40	91	112	71	65					
		14.08%	5.31%	12.06%	7.14%	7.46%	16.14%	11.40%	16.88%	12.63%	9.56%	13.90%	13.67%	7.58%	17.77%	12.44%	20.0%	4.90%	17.36%	23.11%	11.42%	4.58%	15.81%	15.74%	20.43%	12.30%	17.10%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	176	6	8	11	4	28	11	1	8	0	4	2	2	2	5	4	0	10	5	1	5	4	16	12	18	9					
		2.79%	1.59%	6.89%	6.54%	2.98%	7.93%	4.18%	1.29%	2.80%	0.0%	1.50%	0.94%	1.37%	2.22%	2.22%	1.66%	0.0%	2.80%	2.22%	0.95%	4.58%	1.58%	2.76%	2.18%	3.11%	2.36%					
37	"20. ""Политическая партия ""Единая Россия"""	2501	98	36	72	59	106	99	29	150	34	133	70	42	41	127	100	59	173	80	44	35	106	228	193	219	168					
		39.70%	26.06%	31.03%	42.85%	44.02%	30.02%	37.64%	37.66%	52.63%	29.56%	50.0%	33.01%	28.96%	45.55%	56.44%	41.66%	57.84%	48.45%	35.55%	41.90%	32.11%	41.89%	39.44%	35.21%	37.95%	44.21%					
38	"21. ""Российская Конституционно-демократическая партия"""	17	0	0	2	0	2	0	0	1	0	0	0	2	0	0	0	1	0	0	0	2	1	0	2	3	1					
		0.26%	0.0%	0.0%	1.19%	0.0%	0.56%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	1.37%	0.0%	0.0%	0.0%	0.98%	0.0%	0.0%	0.0%	1.83%	0.39%	0.0%	0.36%	0.51%	0.26%					
39	"22. ""Развитие предпринимательства"""	14	0	1	0	0	0	2	0	0	0	2	1	2	0	0	0	1	0	0	0	0	0	2	2	1	0					
		0.22%	0.0%	0.86%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.75%	0.47%	1.37%	0.0%	0.0%	0.0%	0.98%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.36%	0.17%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	493	40	9	14	12	62	23	2	7	23	24	9	8	3	12	12	4	27	5	4	16	13	55	46	31	32					
		7.82%	10.63%	7.75%	8.33%	8.95%	17.56%	8.74%	2.59%	2.45%	19.99%	9.02%	4.24%	5.51%	3.33%	5.33%	5.0%	3.92%	7.56%	2.22%	3.80%	14.67%	5.13%	9.51%	8.39%	5.37%	8.42%					
																																
41	Против всех	179	16	2	9	5	16	2	3	1	2	3	9	5	3	6	5	4	5	3	2	5	7	12	25	20	9					
		2.84%	4.25%	1.72%	5.35%	3.73%	4.53%	0.76%	3.89%	0.35%	1.73%	1.12%	4.24%	3.44%	3.33%	2.66%	2.08%	3.92%	1.40%	1.33%	1.90%	4.58%	2.76%	2.07%	4.56%	3.46%	2.36%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
