Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Алейская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553					
		4.93%	2.40%	2.31%	2.63%	5.83%	2.45%	3.59%	4.78%	6.54%	0.00%	4.57%	2.44%	1.98%	6.03%	7.33%	5.77%	3.61%	2.75%	3.72%	2.50%	10.77%	5.44%	4.75%	1.89%	20.24%	7.32%	1.92%	6.10%	11.48%	2.94%	1.32%	3.68%	4.79%	5.52%	2.79%	7.02%	4.13%	3.33%					
19	2.Всероссийская политическая партия «Гражданская Сила»	27	2	0	0	1	0	0	0	0	0	4	0	0	2	2	0	1	0	0	0	1	0	3	0	0	0	0	2	0	0	0	1	2	4	1	1	0	0					
		0.25%	0.48%	0.00%	0.00%	0.83%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.29%	0.73%	0.00%	0.60%	0.00%	0.00%	0.00%	0.22%	0.00%	0.75%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.20%	0.53%	1.30%	0.28%	0.25%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	3	0	0	0	0	1	0	0	0	1	0					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.50%	0.00%	1.19%	0.00%	0.00%	0.87%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.26%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1577	70	41	3	6	13	27	80	55	13	76	9	35	60	24	24	17	39	66	15	55	112	50	10	7	22	30	44	45	110	1	78	75	40	52	72	50	51					
		14.63%	16.83%	23.70%	7.89%	5.00%	7.98%	10.76%	19.14%	17.13%	16.67%	11.57%	10.98%	13.89%	8.62%	8.79%	15.38%	10.24%	10.71%	14.44%	18.75%	12.09%	21.75%	12.50%	18.87%	8.33%	17.89%	28.85%	12.79%	16.67%	20.22%	1.32%	15.95%	19.95%	12.99%	14.48%	18.05%	12.92%	15.45%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	43	1	1	1	0	0	0	0	3	0	2	0	1	4	0	1	1	1	1	0	2	2	2	0	0	0	0	1	0	4	0	1	0	2	2	3	4	3					
		0.40%	0.24%	0.58%	2.63%	0.00%	0.00%	0.00%	0.00%	0.93%	0.00%	0.30%	0.00%	0.40%	0.57%	0.00%	0.64%	0.60%	0.27%	0.22%	0.00%	0.44%	0.39%	0.50%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.74%	0.00%	0.20%	0.00%	0.65%	0.56%	0.75%	1.03%	0.91%					
23	6.Политическая партия «Партия социальной справедливости»	13	0	0	0	0	0	1	0	0	1	0	0	0	4	0	0	0	2	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0					
		0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	1.28%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.22%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.28%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1217	53	19	10	13	29	48	37	32	3	67	10	8	66	54	27	19	51	57	14	53	51	39	13	14	23	5	30	22	80	11	54	37	34	23	27	50	34					
		11.29%	12.74%	10.98%	26.32%	10.83%	17.79%	19.12%	8.85%	9.97%	3.85%	10.20%	12.20%	3.17%	9.48%	19.78%	17.31%	11.45%	14.01%	12.47%	17.50%	11.65%	9.90%	9.75%	24.53%	16.67%	18.70%	4.81%	8.72%	8.15%	14.71%	14.47%	11.04%	9.84%	11.04%	6.41%	6.77%	12.92%	10.30%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	716	22	11	3	11	17	9	16	26	3	52	8	39	46	5	5	3	32	21	8	23	43	61	2	10	9	9	16	18	41	8	14	18	9	13	18	24	43					
		6.64%	5.29%	6.36%	7.89%	9.17%	10.43%	3.59%	3.83%	8.10%	3.85%	7.91%	9.76%	15.48%	6.61%	1.83%	3.21%	1.81%	8.79%	4.60%	10.00%	5.05%	8.35%	15.25%	3.77%	11.90%	7.32%	8.65%	4.65%	6.67%	7.54%	10.53%	2.86%	4.79%	2.92%	3.62%	4.51%	6.20%	13.03%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	76	3	1	0	0	0	5	2	2	0	1	0	4	5	4	1	0	6	1	0	2	5	3	0	2	0	0	7	0	1	0	3	4	2	0	10	0	2					
		0.71%	0.72%	0.58%	0.00%	0.00%	0.00%	1.99%	0.48%	0.62%	0.00%	0.15%	0.00%	1.59%	0.72%	1.47%	0.64%	0.00%	1.65%	0.22%	0.00%	0.44%	0.97%	0.75%	0.00%	2.38%	0.00%	0.00%	2.03%	0.00%	0.18%	0.00%	0.61%	1.06%	0.65%	0.00%	2.51%	0.00%	0.61%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6412	255	95	19	81	98	149	259	178	57	412	53	156	455	154	88	119	218	280	40	263	263	215	26	33	58	56	214	151	276	55	315	217	197	254	236	234	183					
		59.50%	61.30%	54.91%	50.00%	67.50%	60.12%	59.36%	61.96%	55.45%	73.08%	62.71%	64.63%	61.90%	65.37%	56.41%	56.41%	71.69%	59.89%	61.27%	50.00%	57.80%	51.07%	53.75%	49.06%	39.29%	47.15%	53.85%	62.21%	55.93%	50.74%	72.37%	64.42%	57.71%	63.96%	70.75%	59.15%	60.47%	55.45%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	42	0	0	0	1	0	0	1	0	0	4	0	1	1	6	0	0	2	2	1	1	2	5	0	0	0	0	0	0	8	0	0	0	2	0	1	4	0					
		0.39%	0.00%	0.00%	0.00%	0.83%	0.00%	0.00%	0.24%	0.00%	0.00%	0.61%	0.00%	0.40%	0.14%	2.20%	0.00%	0.00%	0.55%	0.44%	1.25%	0.22%	0.39%	1.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.47%	0.00%	0.00%	0.00%	0.65%	0.00%	0.25%	1.03%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
