Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Майнская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255					
		12.72%	9.40%	10.66%	15.51%	12.09%	12.21%	16.97%	12.20%	14.52%	14.52%	13.71%	17.79%	13.72%	16.29%	11.89%	4.09%	8.66%	11.27%	14.20%	13.45%	12.43%	14.94%	10.11%	8.36%	16.79%	11.11%	19.15%	10.31%	16.33%	11.07%	10.68%	8.13%	8.89%	12.60%	11.54%	9.15%	11.36%	16.77%	13.76%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1845	68	97	11	35	45	34	42	178	187	139	90	54	57	14	21	77	55	39	15	38	5	7	25	40	30	40	5	31	39	35	16	13	15	103	28	62	45	10					
		12.06%	11.41%	10.04%	4.49%	8.29%	11.69%	10.30%	12.80%	13.32%	16.36%	18.15%	18.40%	12.56%	18.21%	6.17%	9.55%	17.54%	13.19%	12.04%	8.77%	10.05%	5.75%	3.93%	9.09%	14.93%	11.49%	17.02%	5.15%	12.35%	14.39%	9.59%	6.50%	7.22%	11.81%	10.16%	9.86%	9.39%	9.68%	9.17%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	103	1	3	0	1	3	5	0	16	12	11	3	1	0	0	2	1	1	2	1	3	0	2	2	5	2	3	1	3	1	3	4	0	1	3	0	4	3	0					
		0.67%	0.17%	0.31%	0.00%	0.24%	0.78%	1.52%	0.00%	1.20%	1.05%	1.44%	0.61%	0.23%	0.00%	0.00%	0.91%	0.23%	0.24%	0.62%	0.58%	0.79%	0.00%	1.12%	0.73%	1.87%	0.77%	1.28%	1.03%	1.20%	0.37%	0.82%	1.63%	0.00%	0.79%	0.30%	0.00%	0.61%	0.65%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2771	88	157	38	110	73	56	49	326	270	149	115	86	34	55	40	43	97	45	26	75	3	13	51	40	28	40	12	30	73	75	76	24	16	117	30	78	120	13					
		18.11%	14.77%	16.25%	15.51%	26.07%	18.96%	16.97%	14.94%	24.40%	23.62%	19.45%	23.52%	20.00%	10.86%	24.23%	18.18%	9.79%	23.26%	13.89%	15.20%	19.84%	3.45%	7.30%	18.55%	14.93%	10.73%	17.02%	12.37%	11.95%	26.94%	20.55%	30.89%	13.33%	12.60%	11.54%	10.56%	11.82%	25.81%	11.93%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	107	2	2	2	0	3	2	2	18	14	6	4	3	1	2	2	5	4	3	1	3	0	0	2	0	0	0	0	0	1	3	2	0	0	7	1	7	5	0					
		0.70%	0.34%	0.21%	0.82%	0.00%	0.78%	0.61%	0.61%	1.35%	1.22%	0.78%	0.82%	0.70%	0.32%	0.88%	0.91%	1.14%	0.96%	0.93%	0.58%	0.79%	0.00%	0.00%	0.73%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.82%	0.81%	0.00%	0.00%	0.69%	0.35%	1.06%	1.08%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8267	378	591	153	223	208	173	189	576	471	347	181	226	167	125	144	248	207	180	103	206	65	136	167	131	165	105	68	144	124	207	124	124	76	652	195	413	205	70					
		54.04%	63.42%	61.18%	62.45%	52.84%	54.03%	52.42%	57.62%	43.11%	41.21%	45.30%	37.01%	52.56%	53.35%	55.07%	65.45%	56.49%	49.64%	55.56%	60.23%	54.50%	74.71%	76.40%	60.73%	48.88%	63.22%	44.68%	70.10%	57.37%	45.76%	56.71%	50.41%	68.89%	59.84%	64.30%	68.66%	62.58%	44.09%	64.22%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	55	3	7	0	0	4	1	1	5	3	1	0	1	1	3	1	3	0	3	0	1	0	2	1	0	1	1	0	0	0	1	0	0	0	1	0	10	0	0					
		0.36%	0.50%	0.72%	0.00%	0.00%	1.04%	0.30%	0.30%	0.37%	0.26%	0.13%	0.00%	0.23%	0.32%	1.32%	0.45%	0.68%	0.00%	0.93%	0.00%	0.26%	0.00%	1.12%	0.36%	0.00%	0.38%	0.43%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.10%	0.00%	1.52%	0.00%	0.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
