Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Кытмановская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	836	56	6	26	102	144	24	8	7	6	34	33	16	4	33	93	18	31	27	33	7	53	20	4	20	31					
		12.61%	12.17%	10.34%	14.94%	12.77%	16.09%	11.76%	9.64%	5.19%	5.41%	9.52%	10.28%	9.76%	7.02%	11.34%	19.10%	13.64%	8.88%	9.22%	11.22%	6.09%	18.93%	14.81%	5.41%	15.63%	13.14%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	934	73	19	25	111	115	23	15	19	18	66	49	32	3	31	58	14	33	32	41	19	44	19	17	18	40					
		14.08%	15.87%	32.76%	14.37%	13.89%	12.85%	11.27%	18.07%	14.07%	16.22%	18.49%	15.26%	19.51%	5.26%	10.65%	11.91%	10.61%	9.46%	10.92%	13.95%	16.52%	15.71%	14.07%	22.97%	14.06%	16.95%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	44	2	0	0	10	4	1	1	0	2	3	3	0	0	5	1	0	2	0	1	0	1	0	0	3	5					
		0.66%	0.43%	0.00%	0.00%	1.25%	0.45%	0.49%	1.20%	0.00%	1.80%	0.84%	0.93%	0.00%	0.00%	1.72%	0.21%	0.00%	0.57%	0.00%	0.34%	0.00%	0.36%	0.00%	0.00%	2.34%	2.12%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1786	122	9	37	207	265	39	27	24	37	118	70	29	24	106	81	44	128	112	57	20	67	27	21	41	74					
		26.93%	26.52%	15.52%	21.26%	25.91%	29.61%	19.12%	32.53%	17.78%	33.33%	33.05%	21.81%	17.68%	42.11%	36.43%	16.63%	33.33%	36.68%	38.23%	19.39%	17.39%	23.93%	20.00%	28.38%	32.03%	31.36%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	63	2	0	2	17	11	3	1	0	1	3	0	0	0	4	3	0	3	1	3	0	2	3	1	0	3					
		0.95%	0.43%	0.00%	1.15%	2.13%	1.23%	1.47%	1.20%	0.00%	0.90%	0.84%	0.00%	0.00%	0.00%	1.37%	0.62%	0.00%	0.86%	0.34%	1.02%	0.00%	0.71%	2.22%	1.35%	0.00%	1.27%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2854	200	24	84	328	345	111	31	84	47	118	159	86	26	104	243	52	145	114	157	69	107	65	31	44	80					
		43.03%	43.48%	41.38%	48.28%	41.05%	38.55%	54.41%	37.35%	62.22%	42.34%	33.05%	49.53%	52.44%	45.61%	35.74%	49.90%	39.39%	41.55%	38.91%	53.40%	60.00%	38.21%	48.15%	41.89%	34.38%	33.90%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	18	2	0	0	5	1	0	0	0	0	3	2	0	0	1	0	0	0	3	0	0	1	0	0	0	0					
		0.27%	0.43%	0.00%	0.00%	0.63%	0.11%	0.00%	0.00%	0.00%	0.00%	0.84%	0.62%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	1.02%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
