Выборы Президента Российской Федерации																															
																															
Наименование Избирательной комиссии:    Даровская																															
																															
Итоги голосования 																															
																															
		Сумма	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217					
22	. Хакамада Ирина Муцуовна	144	3	3	3	2	1	9	6	10	10	12	26	10	8	13	11	1	0	4	1	4	3	2	2	0					
		1.83%	1.24%	2.13%	1.54%	2.60%	0.35%	2.01%	3.02%	1.31%	2.42%	1.25%	2.55%	2.04%	3.74%	2.70%	2.12%	0.51%	0.00%	2.05%	0.49%	2.03%	1.96%	0.77%	2.17%	0.00%					
23	. Харитонов Николай Михайлович	1994	113	9	64	6	60	101	69	197	111	236	208	100	38	119	147	64	32	73	62	25	65	69	24	2					
		25.33%	46.89%	6.38%	32.82%	7.79%	20.91%	22.60%	34.67%	25.82%	26.88%	24.58%	20.43%	20.41%	17.76%	24.74%	28.32%	32.32%	40.00%	37.44%	30.54%	12.69%	42.48%	26.64%	26.09%	4.08%					
																															
24	Против всех	152	2	2	4	3	4	3	6	20	8	32	22	10	1	7	14	1	0	3	3	3	0	3	1	0					
		1.93%	0.83%	1.42%	2.05%	3.90%	1.39%	0.67%	3.02%	2.62%	1.94%	3.33%	2.16%	2.04%	0.47%	1.46%	2.70%	0.51%	0.00%	1.54%	1.48%	1.52%	0.00%	1.16%	1.09%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
