Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Новолакская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	10	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	2	0					
		0.07%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	1.17%	0.0%	2.46%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	941	20	0	121	40	208	50	23	20	18	0	0	50	200	132	50	0	0	0	0	0	0	9	0	0	0	0					
		7.05%	2.28%	0.0%	12.88%	3.93%	37.74%	9.12%	2.56%	1.64%	1.60%	0.0%	0.0%	7.72%	38.91%	31.42%	14.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	5.62%	0.0%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.02%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	119	55	0	0	27	0	25	0	0	5	0	0	0	0	0	0	0	0	1	0	0	1	0	3	0	2	0					
		0.89%	6.28%	0.0%	0.0%	2.65%	0.0%	4.56%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.86%	0.0%	1.17%	0.0%	2.46%	0.0%					
28	"11. ""Истинные патриоты России"""	2113	28	86	0	37	23	5	305	367	580	254	0	15	20	110	109	28	0	9	15	61	3	4	5	48	1	0					
		15.84%	3.2%	6.23%	0.0%	3.63%	4.17%	0.91%	34.00%	30.25%	51.83%	40.44%	0.0%	2.31%	3.89%	26.19%	31.23%	16.0%	0.0%	4.45%	9.37%	62.24%	2.60%	2.5%	1.96%	18.39%	1.23%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	10	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	1	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.14%	0.0%	0.49%	1.25%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	79	0	0	6	18	0	0	10	0	0	0	10	0	0	0	0	12	0	5	0	0	1	9	3	0	4	1					
		0.59%	0.0%	0.0%	0.63%	1.76%	0.0%	0.0%	1.11%	0.0%	0.0%	0.0%	1.61%	0.0%	0.0%	0.0%	0.0%	6.85%	0.0%	2.47%	0.0%	0.0%	0.86%	5.62%	1.17%	0.0%	4.93%	1.66%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	61	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	6	0	4	0	0	1	0	32	0	3	0					
		0.45%	0.0%	0.0%	0.0%	1.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.42%	0.0%	1.98%	0.0%	0.0%	0.86%	0.0%	12.54%	0.0%	3.70%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	26	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2	0	0	0	0	9	0					
		0.19%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	12.72%	0.0%	0.0%	2.04%	0.0%	0.0%	0.0%	0.0%	11.11%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	2605	100	400	220	61	88	54	120	280	220	200	272	50	77	30	40	17	12	14	71	3	74	44	85	36	17	20					
		19.52%	11.42%	28.98%	23.42%	5.99%	15.97%	9.85%	13.37%	23.08%	19.66%	31.84%	43.87%	7.72%	14.98%	7.14%	11.46%	9.71%	21.81%	6.93%	44.37%	3.06%	64.34%	27.5%	33.33%	13.79%	20.98%	33.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0					
		0.06%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.87%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0					
		0.04%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	2.46%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5000	560	574	301	347	140	255	230	450	274	100	330	350	108	100	70	100	36	158	64	32	25	86	101	143	27	39					
		37.48%	64.0%	41.59%	32.05%	34.11%	25.40%	46.53%	25.64%	37.09%	24.48%	15.92%	53.22%	54.09%	21.01%	23.80%	20.05%	57.14%	65.45%	78.21%	40.0%	32.65%	21.73%	53.75%	39.60%	54.78%	33.33%	65.0%					
																																	
41	Против всех	56	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	3	0	8	0	0	6	0	0	0	14	0					
		0.41%	0.0%	0.0%	0.0%	2.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.71%	0.0%	3.96%	0.0%	0.0%	5.21%	0.0%	0.0%	0.0%	17.28%	0.0%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
