Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Санчурская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	198	21	52	12	11	4	4	4	10	2	3	16	4	10	5	15	5	11	6	1	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	198	21	52	12	11	4	4	4	10	2	3	16	4	10	5	15	5	11	6	1	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	92	14	26	5	7	3	1	1	3	1	1	1	3	2	5	3	2	0	7	3	4					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	32	7	14	1	4	0	1	0	0	0	1	0	0	1	0	1	0	1	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	1.Политическая партия «Аграрная партия России»	944	89	157	83	73	24	60	10	57	14	11	11	12	63	10	44	31	29	125	16	25					
		12.32%	9.47%	9.66%	13.52%	13.08%	12.70%	18.99%	8.85%	13.19%	12.73%	7.05%	5.05%	6.35%	10.88%	6.33%	14.15%	10.44%	20.42%	31.57%	12.03%	13.66%					
19	2.Всероссийская политическая партия «Гражданская Сила»	9	2	1	2	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0					
		0.12%	0.21%	0.06%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.17%	0.00%	0.64%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	535	81	162	37	21	9	7	7	28	8	7	3	13	54	14	28	14	23	8	6	5					
		6.98%	8.62%	9.96%	6.03%	3.76%	4.76%	2.22%	6.19%	6.48%	7.27%	4.49%	1.38%	6.88%	9.33%	8.86%	9.00%	4.71%	16.20%	2.02%	4.51%	2.73%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	12	1	5	1	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1					
		0.16%	0.11%	0.31%	0.16%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.70%	0.00%	0.00%	0.55%					
23	6.Политическая партия «Партия социальной справедливости»	11	3	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	3	0	1					
		0.14%	0.32%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.32%	0.34%	0.00%	0.76%	0.00%	0.55%					
24	7.Политическая партия «Либерально-демократическая партия России»	558	73	131	53	57	8	19	7	25	10	9	18	10	31	6	26	11	13	23	11	17					
		7.28%	7.77%	8.06%	8.63%	10.22%	4.23%	6.01%	6.19%	5.79%	9.09%	5.77%	8.26%	5.29%	5.35%	3.80%	8.36%	3.70%	9.15%	5.81%	8.27%	9.29%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	514	68	173	32	40	9	5	25	18	5	1	22	18	18	4	21	1	9	8	19	18					
		6.71%	7.23%	10.64%	5.21%	7.17%	4.76%	1.58%	22.12%	4.17%	4.55%	0.64%	10.09%	9.52%	3.11%	2.53%	6.75%	0.34%	6.34%	2.02%	14.29%	9.84%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	70	5	24	1	9	3	2	0	6	0	0	2	5	2	0	5	0	2	3	0	1					
		0.91%	0.53%	1.48%	0.16%	1.61%	1.59%	0.63%	0.00%	1.39%	0.00%	0.00%	0.92%	2.65%	0.35%	0.00%	1.61%	0.00%	1.41%	0.76%	0.00%	0.55%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4895	596	944	400	350	133	223	60	291	72	126	155	130	399	121	179	239	63	224	80	110					
		63.90%	63.40%	58.06%	65.15%	62.72%	70.37%	70.57%	53.10%	67.36%	65.45%	80.77%	71.10%	68.78%	68.91%	76.58%	57.56%	80.47%	44.37%	56.57%	60.15%	60.11%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	28	8	4	1	1	0	0	2	1	0	1	0	0	3	0	1	0	2	1	1	2					
		0.37%	0.85%	0.25%	0.16%	0.18%	0.00%	0.00%	1.77%	0.23%	0.00%	0.64%	0.00%	0.00%	0.52%	0.00%	0.32%	0.00%	1.41%	0.25%	0.75%	1.09%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
