Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Зиминская 																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500					
		7.38%	8.57%	7.46%	4.17%	7.38%	9.23%	5.97%	7.69%	7.55%	8.84%	5.05%	7.41%	8.71%	3.81%	6.99%	6.46%	9.26%	7.98%	9.39%	7.87%	3.88%	7.02%	7.89%	5.68%	6.82%	7.31%	3.51%	3.85%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1276	104	30	24	19	10	27	21	165	35	33	9	52	23	50	69	98	83	82	28	46	16	27	42	18	140	18	7					
		20.21%	19.81%	13.16%	25.00%	15.57%	15.38%	20.15%	10.77%	19.78%	23.81%	15.14%	16.67%	18.12%	21.90%	18.38%	17.83%	30.25%	25.46%	22.65%	22.05%	35.66%	14.04%	14.21%	23.86%	13.64%	22.26%	31.58%	8.97%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	52	5	0	0	2	1	1	2	11	0	0	0	3	1	3	2	1	5	1	0	1	1	1	4	1	6	0	0					
		0.82%	0.95%	0.00%	0.00%	1.64%	1.54%	0.75%	1.03%	1.32%	0.00%	0.00%	0.00%	1.05%	0.95%	1.10%	0.52%	0.31%	1.53%	0.28%	0.00%	0.78%	0.88%	0.53%	2.27%	0.76%	0.95%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1246	106	29	12	29	26	26	76	155	29	38	12	64	18	43	98	51	76	115	28	16	13	14	23	17	115	11	6					
		19.74%	20.19%	12.72%	12.50%	23.77%	40.00%	19.40%	38.97%	18.59%	19.73%	17.43%	22.22%	22.30%	17.14%	15.81%	25.32%	15.74%	23.31%	31.77%	22.05%	12.40%	11.40%	7.37%	13.07%	12.88%	18.28%	19.30%	7.69%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	63	8	0	0	1	1	0	3	16	0	1	2	1	0	0	1	4	5	9	0	1	2	1	0	0	7	0	0					
		0.99%	1.52%	0.00%	0.00%	0.82%	1.54%	0.00%	1.54%	1.92%	0.00%	0.46%	3.70%	0.35%	0.00%	0.00%	0.26%	1.23%	1.53%	2.49%	0.00%	0.78%	1.75%	0.53%	0.00%	0.00%	1.11%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3114	248	152	56	60	18	71	73	410	68	126	27	139	57	150	186	135	125	117	61	59	73	129	97	87	303	26	61					
		49.33%	47.24%	66.67%	58.33%	49.18%	27.69%	52.99%	37.44%	49.16%	46.26%	57.80%	50.00%	48.43%	54.29%	55.15%	48.06%	41.67%	38.34%	32.32%	48.03%	45.74%	64.04%	67.89%	55.11%	65.91%	48.17%	45.61%	78.21%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	28	3	0	0	0	2	0	1	5	1	7	0	2	2	0	2	1	1	0	0	0	0	0	0	0	1	0	0					
		0.44%	0.57%	0.00%	0.00%	0.00%	3.08%	0.00%	0.51%	0.60%	0.68%	3.21%	0.00%	0.70%	1.90%	0.00%	0.52%	0.31%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
