7	Число избирательных бюллетеней в переносных ящиках для голосования	1846	18	28	45	31	13	15	45	48	20	38	23	30	18	27	13	8	171	7	13	14	22	17	47	28	23	19	56	36	36	28	9	48	60	37	33	48	36	26	29	56	40	30	211	38	29	52	19	28	45	35					
8	Число бюллетеней в стационарных ящиках для голосования	80395	366	1631	970	1980	1149	1372	959	1132	1737	1462	1173	1716	1464	1923	2105	1674	279	1876	1795	1353	1559	1019	1858	1851	1965	1326	1987	1775	1929	1982	1439	1940	2061	2033	1977	1664	2146	1997	1907	1677	1753	1805	2076	1127	1935	1773	2291	2322	731	374					
9	Число недействительных избирательных бюллетеней	1139	12	7	30	37	11	18	3	16	38	19	8	21	25	31	30	25	3	28	27	23	27	35	4	6	33	10	41	30	34	37	20	17	24	42	24	19	26	43	48	24	15	29	30	14	20	11	46	8	3	7					
10	Число действительных избирательных бюллетеней	81102	372	1652	985	1974	1151	1369	1001	1164	1719	1481	1188	1725	1457	1919	2088	1657	447	1855	1781	1344	1554	1001	1901	1873	1955	1335	2002	1781	1931	1973	1428	1971	2097	2028	1986	1693	2156	1980	1888	1709	1778	1806	2257	1151	1944	1814	2264	2342	773	402					
11	Число полученных открепительных  удостоверений	2599	20	60	35	55	30	55	44	80	45	35	55	65	50	45	50	40	0	40	45	40	70	45	45	65	65	45	65	50	65	45	50	50	60	60	60	50	50	50	55	55	50	55	50	30	50	40	150	150	35	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2285	10	52	28	50	27	44	44	27	30	30	55	52	46	45	50	36	0	40	44	37	60	41	45	65	65	45	65	50	65	45	50	49	60	60	60	50	47	49	53	52	39	55	50	18	49	40	105	89	17	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1410	35	29	37	23	11	26	7	11	20	14	34	17	23	13	13	10	15	50	43	20	20	30	0	17	26	6	14	12	14	17	23	54	22	47	24	25	32	142	45	30	12	25	21	6	53	12	19	16	151	44					
14	Число неиспользованных открепительных удостоверений	314	10	8	7	5	3	11	0	53	15	5	0	13	4	0	0	4	0	0	1	3	10	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	1	2	3	11	0	0	12	1	0	45	61	18	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	346	0	0	1	0	1	5	3	1	1	4	4	6	4	0	3	1	0	2	7	8	4	2	13	22	42	6	19	17	12	18	14	8	7	6	3	4	5	4	3	4	2	8	9	7	11	8	17	19	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	Богданов Андрей Владимирович	989	8	23	6	19	12	21	12	22	15	10	11	22	24	24	22	19	3	39	24	21	18	14	17	0	19	22	37	32	32	17	11	13	29	26	23	12	29	26	34	26	20	23	25	12	31	22	41	12	5	4					
		1.20%	2.08%	1.39%	0.59%	0.94%	1.03%	1.51%	1.20%	1.86%	0.85%	0.67%	0.92%	1.26%	1.62%	1.23%	1.04%	1.13%	0.67%	2.07%	1.33%	1.54%	1.14%	1.35%	0.89%	0.00%	0.96%	1.64%	1.81%	1.77%	1.63%	0.85%	0.76%	0.65%	1.37%	1.26%	1.14%	0.70%	1.33%	1.29%	1.76%	1.50%	1.12%	1.25%	1.09%	1.03%	1.58%	1.21%	1.77%	0.51%	0.64%	0.98%					
19	Жириновский Владимир Вольфович	4339	15	55	21	63	62	95	71	35	50	118	83	44	54	137	175	115	30	131	124	98	94	36	74	11	105	75	126	71	72	151	67	96	147	84	88	91	99	135	93	84	125	67	64	96	161	150	78	158	35	30					
		5.28%	3.91%	3.32%	2.07%	3.13%	5.34%	6.85%	7.07%	2.97%	2.85%	7.87%	6.94%	2.52%	3.64%	7.03%	8.26%	6.84%	6.67%	6.96%	6.86%	7.17%	5.95%	3.47%	3.88%	0.59%	5.28%	5.58%	6.17%	3.92%	3.66%	7.51%	4.63%	4.83%	6.93%	4.06%	4.38%	5.32%	4.54%	6.67%	4.80%	4.85%	6.97%	3.65%	2.80%	8.24%	8.20%	8.22%	3.38%	6.72%	4.51%	7.33%					
20	Зюганов Геннадий Андреевич	10698	42	282	171	352	152	164	134	175	261	199	148	315	216	256	253	212	35	216	183	175	195	147	154	181	306	185	268	255	301	250	104	314	309	150	95	202	316	258	238	226	237	270	418	117	232	175	375	291	134	54					
		13.01%	10.94%	16.99%	16.85%	17.50%	13.08%	11.82%	13.35%	14.83%	14.85%	13.27%	12.37%	18.04%	14.57%	13.13%	11.95%	12.60%	7.78%	11.47%	10.12%	12.80%	12.33%	14.19%	8.08%	9.63%	15.39%	13.75%	13.12%	14.08%	15.32%	12.44%	7.18%	15.79%	14.57%	7.25%	4.73%	11.80%	14.48%	12.75%	12.29%	13.04%	13.22%	14.71%	18.28%	10.04%	11.81%	9.59%	16.23%	12.38%	17.27%	13.20%					
21	Медведев Дмитрий Анатольевич	65076	307	1292	787	1540	925	1089	784	932	1393	1154	946	1344	1163	1502	1638	1311	379	1469	1450	1050	1247	804	1656	1681	1525	1053	1571	1423	1526	1555	1246	1548	1612	1768	1780	1388	1712	1561	1523	1373	1396	1446	1750	926	1520	1467	1770	1881	599	314					
		79.13%	79.95%	77.88%	77.54%	76.58%	79.60%	78.51%	78.09%	78.98%	79.28%	76.93%	79.10%	76.98%	78.48%	77.03%	77.34%	77.94%	84.22%	78.01%	80.20%	76.81%	78.87%	77.61%	86.93%	89.46%	76.71%	78.29%	76.90%	78.58%	77.66%	77.36%	86.05%	77.87%	76.00%	85.41%	88.56%	81.07%	78.46%	77.16%	78.67%	79.23%	77.86%	78.80%	76.52%	79.48%	77.39%	80.38%	76.62%	80.04%	77.19%	76.77%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
