Выборы Президента Российской Федерации																																																					
																																																					
Наименование Избирательной комиссии:    Железнодорожная городская																																																					
																																																					
Итоги голосования 																																																					
																																																					
		Сумма	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524					
16	Число утраченных избирательных бюллетеней	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																					
18	. Глазьев Сергей Юрьевич	3310	13	88	44	83	93	61	47	62	34	43	85	60	61	82	55	4	101	64	35	54	73	98	74	115	82	98	89	114	82	117	75	135	69	81	73	48	70	70	104	29	64	53	127	157	29	15					
		6.46%	4.96%	8.65%	6.21%	5.51%	6.06%	8.32%	5.61%	5.69%	4.44%	3.65%	6.02%	5.01%	4.85%	6.00%	4.85%	3.88%	8.11%	7.41%	4.37%	4.82%	6.50%	6.52%	5.67%	7.47%	7.05%	6.83%	7.19%	6.96%	5.69%	7.79%	6.07%	9.64%	7.31%	6.12%	6.70%	5.67%	5.86%	5.52%	7.21%	5.34%	5.03%	4.79%	8.53%	11.34%	6.40%	7.94%					
19	. Малышкин Олег Александрович	700	5	14	7	19	28	6	15	10	11	13	24	16	13	11	19	1	20	18	22	16	12	12	15	21	17	26	11	13	22	28	28	16	8	13	18	10	21	14	15	6	21	23	14	18	7	3					
		1.37%	1.91%	1.38%	0.99%	1.26%	1.82%	0.82%	1.79%	0.92%	1.44%	1.10%	1.70%	1.34%	1.03%	0.80%	1.68%	0.97%	1.61%	2.08%	2.75%	1.43%	1.07%	0.80%	1.15%	1.36%	1.46%	1.81%	0.89%	0.79%	1.53%	1.87%	2.27%	1.14%	0.85%	0.98%	1.65%	1.18%	1.76%	1.10%	1.04%	1.10%	1.65%	2.08%	0.94%	1.30%	1.55%	1.59%					
20	. Миронов Сергей Михайлович	417	4	6	1	15	16	6	9	18	8	10	16	9	6	14	5	1	12	7	5	10	10	6	12	15	9	9	9	13	3	12	20	11	4	12	9	13	14	7	7	7	11	4	15	5	1	1					
		0.81%	1.53%	0.59%	0.14%	1.00%	1.04%	0.82%	1.07%	1.65%	1.05%	0.85%	1.13%	0.75%	0.48%	1.02%	0.44%	0.97%	0.96%	0.81%	0.62%	0.89%	0.89%	0.40%	0.92%	0.97%	0.77%	0.63%	0.73%	0.79%	0.21%	0.80%	1.62%	0.79%	0.42%	0.91%	0.83%	1.54%	1.17%	0.55%	0.49%	1.29%	0.86%	0.36%	1.01%	0.36%	0.22%	0.53%					
21	. Путин Владимир Владимирович	35417	165	646	503	1093	1080	494	583	752	585	902	940	892	962	970	815	75	858	617	567	806	760	956	900	1029	792	982	870	1096	949	1037	809	871	644	926	734	594	843	923	980	390	930	835	975	861	314	112					
		69.18%	62.98%	63.52%	70.94%	72.62%	70.36%	67.39%	69.57%	68.99%	76.47%	76.51%	66.62%	74.52%	76.41%	70.96%	71.87%	72.82%	68.86%	71.41%	70.79%	71.96%	67.68%	63.65%	68.97%	66.82%	68.10%	68.48%	70.27%	66.95%	65.86%	69.09%	65.51%	62.17%	68.22%	69.99%	67.34%	70.21%	70.60%	72.73%	67.96%	71.82%	73.06%	75.50%	65.52%	62.21%	69.32%	59.26%					
22	. Хакамада Ирина Муцуовна	2552	20	77	30	61	67	30	37	39	25	34	58	44	52	70	52	2	67	29	45	58	53	86	63	92	67	64	62	95	94	60	73	102	64	81	63	61	47	46	81	20	57	41	90	64	20	9					
		4.98%	7.63%	7.57%	4.23%	4.05%	4.36%	4.09%	4.42%	3.58%	3.27%	2.88%	4.11%	3.68%	4.13%	5.12%	4.59%	1.94%	5.38%	3.36%	5.62%	5.18%	4.72%	5.73%	4.83%	5.97%	5.76%	4.46%	5.01%	5.80%	6.52%	4.00%	5.91%	7.28%	6.78%	6.12%	5.78%	7.21%	3.94%	3.62%	5.62%	3.68%	4.48%	3.71%	6.05%	4.62%	4.42%	4.76%					
23	. Харитонов Николай Михайлович	5246	38	112	87	128	149	80	98	139	73	106	196	94	90	109	73	16	104	89	64	91	135	237	137	118	110	150	117	187	199	121	144	172	95	130	115	68	135	129	160	59	111	89	137	167	49	39					
		10.25%	14.50%	11.01%	12.27%	8.50%	9.71%	10.91%	11.69%	12.75%	9.54%	8.99%	13.89%	7.85%	7.15%	7.97%	6.44%	15.53%	8.35%	10.30%	7.99%	8.12%	12.02%	15.78%	10.50%	7.66%	9.46%	10.46%	9.45%	11.42%	13.81%	8.06%	11.66%	12.28%	10.06%	9.83%	10.55%	8.04%	11.31%	10.17%	11.10%	10.87%	8.72%	8.05%	9.21%	12.07%	10.82%	20.63%					
																																																					
24	Против всех	3086	17	66	29	99	86	43	42	52	22	46	79	73	68	100	105	4	74	29	44	73	64	87	93	136	78	94	71	100	83	115	81	82	54	74	62	48	53	68	87	23	56	49	122	112	33	10					
		6.03%	6.49%	6.49%	4.09%	6.58%	5.60%	5.87%	5.01%	4.77%	2.88%	3.90%	5.60%	6.10%	5.40%	7.32%	9.26%	3.88%	5.94%	3.36%	5.49%	6.52%	5.70%	5.79%	7.13%	8.83%	6.71%	6.56%	5.74%	6.11%	5.76%	7.66%	6.56%	5.85%	5.72%	5.59%	5.69%	5.67%	4.44%	5.36%	6.03%	4.24%	4.40%	4.43%	8.20%	8.09%	7.28%	5.29%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
