Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Староминская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №4701	УИК №4702	УИК №4703	УИК №4704	УИК №4705	УИК №4706	УИК №4707	УИК №4708	УИК №4709	УИК №4710	УИК №4711	УИК №4712	УИК №4713	УИК №4714	УИК №4715	УИК №4716	УИК №4717	УИК №4718	УИК №4719	УИК №4720	УИК №4721	УИК №4722	УИК №4723					
		0.07%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.18%	0.18%	0.15%	0.09%	0.24%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1418	83	98	66	99	93	70	103	100	105	80	70	113	9	20	9	128	14	36	12	49	48	11	2					
		8.79%	9.68%	9.07%	10.50%	8.78%	9.45%	7.97%	9.62%	9.37%	9.86%	12.73%	6.79%	9.20%	5.26%	7.46%	5.42%	12.89%	7.82%	6.77%	5.42%	6.69%	5.76%	4.82%	1.19%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	48	3	2	0	1	6	2	4	3	3	2	2	3	3	2	0	1	1	4	0	2	3	0	1					
		0.29%	0.35%	0.18%	0.0%	0.08%	0.60%	0.22%	0.37%	0.28%	0.28%	0.31%	0.19%	0.24%	1.75%	0.74%	0.0%	0.10%	0.55%	0.75%	0.0%	0.27%	0.36%	0.0%	0.59%					
35	"18. ""ЛДПР"""	2291	146	132	102	165	160	118	141	152	141	90	146	160	19	46	28	110	16	84	36	89	142	26	42					
		14.20%	17.03%	12.22%	16.24%	14.64%	16.26%	13.43%	13.17%	14.24%	13.25%	14.33%	14.17%	13.02%	11.11%	17.16%	16.86%	11.07%	8.93%	15.81%	16.28%	12.15%	17.06%	11.40%	25.14%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	235	11	19	9	20	9	12	14	18	10	10	13	23	5	5	2	17	1	4	2	14	7	7	3					
		1.45%	1.28%	1.75%	1.43%	1.77%	0.91%	1.36%	1.30%	1.68%	0.93%	1.59%	1.26%	1.87%	2.92%	1.86%	1.20%	1.71%	0.55%	0.75%	0.90%	1.91%	0.84%	3.07%	1.79%					
37	"20. ""Политическая партия ""Единая Россия"""	5397	317	379	197	400	319	326	337	384	343	199	318	456	70	107	47	332	51	146	87	238	218	74	52					
		33.46%	36.98%	35.09%	31.36%	35.49%	32.41%	37.12%	31.49%	35.98%	32.23%	31.68%	30.87%	37.13%	40.93%	39.92%	28.31%	33.43%	28.49%	27.49%	39.36%	32.51%	26.20%	32.45%	31.13%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	1	2	1	0	3	2	2	2	2	1	2	1	0	0	0	1	0	2	0	0	3	0	2					
		0.16%	0.11%	0.18%	0.15%	0.0%	0.30%	0.22%	0.18%	0.18%	0.18%	0.15%	0.19%	0.08%	0.0%	0.0%	0.0%	0.10%	0.0%	0.37%	0.0%	0.0%	0.36%	0.0%	1.19%					
39	"22. ""Развитие предпринимательства"""	52	4	5	3	8	4	5	1	1	4	4	2	4	0	0	0	1	1	3	0	2	0	0	0					
		0.32%	0.46%	0.46%	0.47%	0.70%	0.40%	0.56%	0.09%	0.09%	0.37%	0.63%	0.19%	0.32%	0.0%	0.0%	0.0%	0.10%	0.55%	0.56%	0.0%	0.27%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3227	92	194	115	205	181	175	238	218	226	104	211	242	21	29	44	186	60	133	40	212	233	60	8					
		20.00%	10.73%	17.96%	18.31%	18.18%	18.39%	19.93%	22.24%	20.43%	21.24%	16.56%	20.48%	19.70%	12.28%	10.82%	26.50%	18.73%	33.51%	25.04%	18.09%	28.96%	28.00%	26.31%	4.79%					
																														
41	Против всех	784	55	66	29	55	57	24	39	38	58	32	46	72	13	11	7	37	11	17	8	34	51	6	18					
		4.86%	6.41%	6.11%	4.61%	4.88%	5.79%	2.73%	3.64%	3.56%	5.45%	5.09%	4.46%	5.86%	7.60%	4.10%	4.21%	3.72%	6.14%	3.20%	3.61%	4.64%	6.12%	2.63%	10.77%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
