Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Балтасинская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087					
22	"5. ""За Русь Святую"""	9	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0					
		0.03%	0.03%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.28%	0.0%	0.0%	0.0%	0.46%	0.06%	0.0%	0.0%	0.61%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	19	11	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0					
		0.08%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	20	2	1	3	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	2	0	0	0	0	1	4	0	0	0	0					
		0.08%	0.07%	0.04%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.46%	0.27%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	14	2	0	0	0	0	0	0	3	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0					
		0.06%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.30%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.12%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	204	2	1	14	12	4	6	5	7	46	23	27	0	15	0	0	4	0	9	0	0	3	2	0	0	0	12	0	3	0	9					
		0.88%	0.07%	0.04%	1.73%	3.10%	0.80%	1.78%	0.60%	1.35%	5.60%	4.86%	1.67%	0.0%	2.22%	0.0%	0.0%	1.77%	0.0%	1.28%	0.0%	0.0%	0.84%	0.48%	0.0%	0.0%	0.0%	0.81%	0.0%	0.37%	0.0%	0.99%					
28	"11. ""Истинные патриоты России"""	40	2	0	4	0	2	0	3	0	0	0	11	0	0	0	0	2	0	0	0	9	0	0	0	0	4	1	1	1	0	0					
		0.17%	0.07%	0.0%	0.49%	0.0%	0.40%	0.0%	0.36%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.88%	0.0%	0.0%	0.0%	1.35%	0.0%	0.0%	0.0%	0.0%	1.86%	0.06%	0.22%	0.12%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	36	0	0	2	1	5	0	0	1	2	3	10	0	2	0	2	0	0	0	0	2	0	0	0	0	2	4	0	0	0	0					
		0.15%	0.0%	0.0%	0.24%	0.25%	1.01%	0.0%	0.0%	0.19%	0.24%	0.63%	0.61%	0.0%	0.29%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.93%	0.27%	0.0%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	7	0	0	0	0	0	2	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	8	1	0	0	1	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.03%	0.03%	0.0%	0.0%	0.25%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	10	1	0	0	0	0	0	0	1	1	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0					
		0.04%	0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.12%	0.0%	0.06%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.61%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	129	1	0	18	0	2	4	0	2	11	11	28	0	6	0	0	6	0	3	0	5	0	0	4	0	1	9	0	3	5	10					
		0.55%	0.03%	0.0%	2.22%	0.0%	0.40%	1.18%	0.0%	0.38%	1.33%	2.32%	1.73%	0.0%	0.89%	0.0%	0.0%	2.66%	0.0%	0.42%	0.0%	0.75%	0.0%	0.0%	0.57%	0.0%	0.46%	0.60%	0.0%	0.37%	3.06%	1.10%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	20	0	0	0	1	2	1	0	0	2	0	8	0	2	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0					
		0.08%	0.0%	0.0%	0.0%	0.25%	0.40%	0.29%	0.0%	0.0%	0.24%	0.0%	0.49%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	302	24	12	6	1	10	5	6	2	6	23	44	3	14	0	7	8	0	6	6	23	2	0	8	3	4	18	3	9	4	45					
		1.30%	0.87%	0.48%	0.74%	0.25%	2.02%	1.48%	0.72%	0.38%	0.73%	4.86%	2.72%	0.41%	2.08%	0.0%	1.40%	3.55%	0.0%	0.85%	0.83%	3.47%	0.56%	0.0%	1.14%	0.91%	1.86%	1.21%	0.66%	1.11%	2.45%	4.96%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	1085	142	221	14	10	12	10	124	2	15	9	86	32	147	6	12	21	59	50	12	7	3	7	34	1	7	6	8	16	0	12					
		4.68%	5.17%	9.00%	1.73%	2.59%	2.42%	2.96%	14.99%	0.38%	1.82%	1.90%	5.32%	4.44%	21.84%	1.61%	2.40%	9.33%	4.58%	7.12%	1.66%	1.05%	0.84%	1.68%	4.88%	0.30%	3.27%	0.40%	1.78%	1.98%	0.0%	1.32%					
37	"20. ""Политическая партия ""Единая Россия"""	19486	2469	2179	687	329	397	273	670	481	666	331	943	663	399	363	404	155	1175	581	580	564	344	387	572	314	163	1360	409	736	132	760					
		84.17%	90.01%	88.75%	85.02%	85.23%	80.20%	81.00%	81.01%	93.03%	81.12%	69.97%	58.35%	92.08%	59.28%	97.84%	81.12%	68.88%	91.29%	82.76%	80.55%	85.19%	96.62%	93.25%	82.18%	95.73%	76.16%	92.01%	91.29%	91.08%	80.98%	83.79%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	0	0	0	1	1	0	1	1	2	0	1	0	2	0	0	0	0	0	3	0	0	0	3	0	0	2	1	3	0	0					
		0.09%	0.0%	0.0%	0.0%	0.25%	0.20%	0.0%	0.12%	0.19%	0.24%	0.0%	0.06%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.13%	0.22%	0.37%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	13	2	0	0	0	0	1	0	1	1	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	1	0	0	0					
		0.05%	0.07%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.19%	0.12%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.22%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	868	61	25	51	17	33	16	12	12	36	6	177	9	26	2	52	5	53	50	46	24	1	14	57	2	4	37	7	13	3	17					
		3.74%	2.22%	1.01%	6.31%	4.40%	6.66%	4.74%	1.45%	2.32%	4.38%	1.26%	10.95%	1.25%	3.86%	0.53%	10.44%	2.22%	4.11%	7.12%	6.38%	3.62%	0.28%	3.37%	8.18%	0.60%	1.86%	2.50%	1.56%	1.60%	1.84%	1.87%					
																																					
41	Против всех	313	9	6	3	6	12	8	1	0	8	0	109	13	16	0	10	8	0	3	27	10	0	5	12	3	5	5	6	8	0	20					
		1.35%	0.32%	0.24%	0.37%	1.55%	2.42%	2.37%	0.12%	0.0%	0.97%	0.0%	6.74%	1.80%	2.37%	0.0%	2.00%	3.55%	0.0%	0.42%	3.75%	1.51%	0.0%	1.20%	1.72%	0.91%	2.33%	0.33%	1.33%	0.99%	0.0%	2.20%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
