Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Чамзинская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	59	2	7	5	1	9	3	2	4	0	3	0	5	0	10	2	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2					
		0.24%	0.11%	0.50%	0.34%	0.08%	0.72%	0.59%	0.15%	0.24%	0.0%	0.26%	0.0%	0.52%	0.0%	0.81%	0.26%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	96	3	11	12	1	10	3	7	4	7	6	0	5	4	7	3	0	6	0	1	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	2					
		0.40%	0.16%	0.79%	0.82%	0.08%	0.80%	0.59%	0.52%	0.24%	0.54%	0.53%	0.0%	0.52%	0.39%	0.56%	0.39%	0.0%	3.04%	0.0%	0.26%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	1.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.58%					
22	"5. ""За Русь Святую"""	46	4	4	2	2	6	0	7	2	6	3	0	0	2	6	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.19%	0.22%	0.28%	0.13%	0.17%	0.48%	0.0%	0.52%	0.12%	0.46%	0.26%	0.0%	0.0%	0.19%	0.48%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	22	0	0	2	0	1	1	0	0	0	1	0	0	5	2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.09%	0.0%	0.0%	0.13%	0.0%	0.08%	0.19%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.49%	0.16%	0.0%	1.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	26	2	2	4	2	2	0	5	1	0	0	0	3	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.10%	0.11%	0.14%	0.27%	0.17%	0.16%	0.0%	0.37%	0.06%	0.0%	0.0%	0.0%	0.31%	0.09%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	9	0	0	0	1	2	1	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.03%	0.0%	0.0%	0.0%	0.08%	0.16%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%					
26	"9. ""Российская экологическая партия ""Зеленые"""	15	0	1	1	0	2	0	4	2	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0					
		0.06%	0.0%	0.07%	0.06%	0.0%	0.16%	0.0%	0.30%	0.12%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	195	3	10	27	0	21	1	13	0	9	8	0	6	8	13	7	6	2	0	6	0	0	0	3	2	0	0	18	0	0	6	2	4	2	15	3					
		0.82%	0.16%	0.71%	1.84%	0.0%	1.69%	0.19%	0.98%	0.0%	0.69%	0.71%	0.0%	0.62%	0.79%	1.05%	0.92%	0.86%	1.01%	0.0%	1.57%	0.0%	0.0%	0.0%	1.56%	0.37%	0.0%	0.0%	5.32%	0.0%	0.0%	1.62%	2.81%	1.08%	3.07%	2.13%	0.87%					
28	"11. ""Истинные патриоты России"""	8	1	0	0	1	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.05%	0.0%	0.0%	0.08%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	31	2	1	7	1	5	0	6	2	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0					
		0.13%	0.11%	0.07%	0.47%	0.08%	0.40%	0.0%	0.45%	0.12%	0.0%	0.0%	0.0%	0.20%	0.09%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	13	0	1	0	0	0	1	1	1	0	3	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.05%	0.0%	0.07%	0.0%	0.0%	0.0%	0.19%	0.07%	0.06%	0.0%	0.26%	0.0%	0.0%	0.19%	0.16%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%					
31	"14. ""Великая Россия - Евразийский Союз"""	13	1	0	0	2	2	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.05%	0.0%	0.0%	0.17%	0.16%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	7	0	2	1	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.0%	0.14%	0.06%	0.08%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	297	4	33	51	5	25	13	52	8	14	25	10	0	13	15	3	0	0	0	5	0	0	0	3	5	0	0	4	0	0	0	0	0	0	8	1					
		1.25%	0.22%	2.37%	3.49%	0.43%	2.02%	2.56%	3.92%	0.48%	1.08%	2.22%	0.95%	0.0%	1.29%	1.21%	0.39%	0.0%	0.0%	0.0%	1.31%	0.0%	0.0%	0.0%	1.56%	0.93%	0.0%	0.0%	1.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.13%	0.29%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	23	2	3	6	1	3	2	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.11%	0.21%	0.41%	0.08%	0.24%	0.39%	0.07%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	842	18	94	86	8	82	38	71	16	35	68	45	59	60	20	19	8	6	11	1	7	14	2	10	7	4	0	16	0	8	7	0	2	0	12	8					
		3.54%	1.01%	6.76%	5.89%	0.69%	6.62%	7.50%	5.35%	0.96%	2.72%	6.04%	4.31%	6.19%	5.97%	1.62%	2.5%	1.15%	3.04%	1.50%	0.26%	4.63%	5.64%	3.33%	5.20%	1.30%	4.34%	0.0%	4.73%	0.0%	5.51%	1.89%	0.0%	0.54%	0.0%	1.70%	2.33%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	129	4	10	20	6	10	4	22	2	0	10	0	8	5	10	4	0	0	0	3	0	0	0	2	2	1	0	1	0	2	0	0	2	0	0	1					
		0.54%	0.22%	0.71%	1.36%	0.52%	0.80%	0.79%	1.66%	0.12%	0.0%	0.88%	0.0%	0.83%	0.49%	0.81%	0.52%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	1.04%	0.37%	1.08%	0.0%	0.29%	0.0%	1.37%	0.0%	0.0%	0.54%	0.0%	0.0%	0.29%					
37	"20. ""Политическая партия ""Единая Россия"""	19396	1658	1047	1048	1014	885	371	852	1490	1054	812	831	775	806	1024	632	541	170	695	325	144	231	58	108	507	77	67	268	96	114	330	53	347	55	622	289					
		81.68%	93.40%	75.37%	71.78%	88.32%	71.54%	73.32%	64.30%	90.08%	81.95%	72.24%	79.67%	81.32%	80.27%	83.11%	83.15%	78.40%	86.29%	94.94%	85.30%	95.36%	93.14%	96.66%	56.25%	94.76%	83.69%	95.71%	79.28%	100.0%	78.62%	89.18%	74.64%	94.29%	84.61%	88.35%	84.25%					
38	"21. ""Российская Конституционно-демократическая партия"""	17	0	5	2	1	1	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2					
		0.07%	0.0%	0.35%	0.13%	0.08%	0.08%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%					
39	"22. ""Развитие предпринимательства"""	12	0	2	1	1	0	0	3	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.0%	0.14%	0.06%	0.08%	0.0%	0.0%	0.22%	0.0%	0.0%	0.17%	0.0%	0.10%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1409	47	65	123	86	100	35	147	92	103	64	100	54	34	93	78	9	10	26	20	0	2	0	23	6	2	1	17	0	6	16	8	4	2	22	14					
		5.93%	2.64%	4.67%	8.42%	7.49%	8.08%	6.91%	11.09%	5.56%	8.00%	5.69%	9.58%	5.66%	3.38%	7.54%	10.26%	1.30%	5.07%	3.55%	5.24%	0.0%	0.80%	0.0%	11.97%	1.12%	2.17%	1.42%	5.02%	0.0%	4.13%	4.32%	11.26%	1.08%	3.07%	3.12%	4.08%					
																																										
41	Против всех	216	6	12	14	3	21	3	25	1	16	19	31	17	15	7	0	0	1	0	4	0	0	0	2	1	1	0	2	0	2	9	1	2	0	0	1					
		0.90%	0.33%	0.86%	0.95%	0.26%	1.69%	0.59%	1.88%	0.06%	1.24%	1.69%	2.97%	1.78%	1.49%	0.56%	0.0%	0.0%	0.50%	0.0%	1.04%	0.0%	0.0%	0.0%	1.04%	0.18%	1.08%	0.0%	0.59%	0.0%	1.37%	2.43%	1.40%	0.54%	0.0%	0.0%	0.29%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
