Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																						
Дата голосования: 02.12.2007																																																						
																																																						
Наименование Избирательной комиссии:    Прохоровская																																																						
																																																						
Сводная таблица результатов выборов																																																						
																																																						
		Сумма	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854					
		0.17%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.14%	0.00%	0.14%	0.00%	0.00%	0.65%	0.00%	0.00%	0.68%	0.24%	0.00%	0.11%	0.51%	0.00%	0.44%	0.46%	0.00%	0.00%	0.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	17	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	1	1	2	1	2	1	0	0	1	0	0	0	0	0	0					
		0.08%	0.18%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.79%	0.00%	0.00%	0.12%	0.10%	0.11%	0.20%	0.11%	0.18%	0.08%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1250	101	22	9	9	2	18	8	24	3	23	21	2	7	7	3	24	12	2	4	18	6	7	9	1	22	7	13	11	22	5	45	102	118	40	128	99	107	115	1	13	40	0	3	1	0	2	14					
		5.96%	8.88%	10.00%	1.04%	2.20%	0.72%	2.70%	4.65%	4.05%	1.97%	6.63%	5.92%	1.41%	3.02%	1.94%	0.98%	6.76%	2.76%	1.02%	2.76%	4.81%	1.90%	5.88%	1.28%	0.60%	3.17%	3.50%	4.64%	7.19%	8.73%	4.42%	7.68%	12.19%	12.25%	4.24%	13.06%	10.60%	9.51%	8.80%	0.70%	7.03%	8.89%	0.00%	0.67%	0.50%	0.00%	0.31%	5.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	20	3	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	2	2	0	1	0	0	0	0	0	1	0	0	0					
		0.10%	0.26%	0.91%	0.12%	0.00%	0.00%	0.15%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.12%	0.10%	0.32%	0.20%	0.21%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	14	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	2	0	0	2	0	1	1	0	0	0	0	0	0					
		0.07%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.84%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.21%	0.20%	0.00%	0.00%	0.15%	0.00%	0.54%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	866	82	13	11	4	4	10	3	22	2	1	6	0	5	6	3	0	18	1	1	18	3	2	5	1	14	3	8	2	8	8	33	77	80	39	88	68	68	93	5	5	31	1	9	0	1	1	3					
		4.13%	7.21%	5.91%	1.27%	0.98%	1.44%	1.50%	1.74%	3.71%	1.32%	0.29%	1.69%	0.00%	2.16%	1.66%	0.98%	0.00%	4.15%	0.51%	0.69%	4.81%	0.95%	1.68%	0.71%	0.60%	2.02%	1.50%	2.86%	1.31%	3.17%	7.08%	5.63%	9.20%	8.31%	4.14%	8.98%	7.28%	6.04%	7.12%	3.52%	2.70%	6.89%	0.79%	2.02%	0.00%	0.98%	0.16%	1.07%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	798	71	12	7	7	2	10	3	20	4	0	3	2	6	5	2	7	10	1	2	8	3	3	3	1	8	1	7	8	27	4	33	59	47	73	86	60	44	104	2	9	24	2	5	0	0	2	1					
		3.80%	6.24%	5.45%	0.81%	1.71%	0.72%	1.50%	1.74%	3.37%	2.63%	0.00%	0.85%	1.41%	2.59%	1.39%	0.66%	1.97%	2.30%	0.51%	1.38%	2.14%	0.95%	2.52%	0.43%	0.60%	1.15%	0.50%	2.50%	5.23%	10.71%	3.54%	5.63%	7.05%	4.88%	7.74%	8.78%	6.42%	3.91%	7.96%	1.41%	4.86%	5.33%	1.59%	1.12%	0.00%	0.00%	0.31%	0.36%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	68	6	3	2	0	0	5	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	2	3	0	3	0	0	0	0	1	0	6	3	7	6	4	2	8	0	0	3	0	1	0	0	0	0					
		0.32%	0.53%	1.36%	0.23%	0.00%	0.00%	0.75%	0.00%	0.17%	0.66%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.68%	0.43%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.88%	0.00%	0.72%	0.31%	0.74%	0.61%	0.43%	0.18%	0.61%	0.00%	0.00%	0.67%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17388	807	158	832	389	264	619	155	506	138	316	322	138	204	327	294	298	376	185	132	315	300	99	676	163	625	186	213	128	190	94	449	569	689	766	641	666	871	950	126	153	333	123	425	198	101	629	250					
		82.89%	70.98%	71.82%	95.96%	94.88%	94.96%	92.80%	90.12%	85.33%	90.79%	91.07%	90.70%	97.18%	87.93%	90.58%	96.39%	83.94%	86.64%	93.91%	91.03%	84.22%	95.24%	83.19%	96.43%	97.02%	90.19%	93.00%	76.07%	83.66%	75.40%	83.19%	76.62%	67.98%	71.55%	81.23%	65.41%	71.31%	77.42%	72.69%	88.73%	82.70%	74.00%	97.62%	95.51%	99.00%	99.02%	99.06%	89.29%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	54	3	2	1	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	2	3	4	4	10	4	6	7	0	0	0	0	0	0	0	0	0					
		0.26%	0.26%	0.91%	0.12%	0.00%	0.00%	0.30%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.69%	0.00%	0.00%	0.00%	0.00%	0.60%	0.14%	0.00%	0.00%	0.65%	0.00%	0.00%	0.34%	0.36%	0.42%	0.42%	1.02%	0.43%	0.53%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
