10	Число действительных избирательных бюллетеней	44724	638	111	106	227	1003	597	178	699	457	691	1354	466	1374	398	1933	830	191	777	1019	561	1172	130	253	87	914	1093	668	191	1145	1283	973	901	470	765	580	1038	306	1174	525	949	269	1437	610	226	201	774	129	914	180	748	176	86	88	97	140	108	569	111	171	1099	331	114	1074	108	966	968	903	1235	220	801	154	217	674	599									
11	Число полученных открепительных  удостоверений	938	15	2	3	1	20	21	1	15	5	25	40	15	50	7	35	10	4	15	20	10	15	3	3	3	19	20	16	3	15	20	13	13	10	14	10	15	15	15	10	24	2	25	20	5	1	17	2	25	2	15	3	1	1	1	3	3	13	13	3	25	5	2	15	3	25	25	20	28	3	15	2	12	13	20									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	786	15	1	3	1	12	21	1	12	4	23	39	13	29	7	34	8	4	13	19	8	12	3	2	3	14	18	11	2	9	17	13	8	8	13	9	12	6	12	10	19	2	24	20	4	0	15	2	23	1	15	3	1	1	1	2	1	13	13	2	17	2	2	15	3	24	21	13	28	1	15	0	9	11	14									
13	Число избирателей, проголосовавших по открепительным удостоверениям	958	7	3	6	5	7	9	2	10	11	16	17	7	37	9	9	5	2	4	11	6	52	5	3	2	19	20	141	9	17	14	18	9	10	8	11	10	2	15	8	8	6	14	18	2	3	11	4	18	2	5	5	2	4	5	7	1	7	3	7	6	9	2	26	0	7	6	24	8	6	28	5	22	105	16									
14	Число неиспользованных открепительных удостоверений	152	0	1	0	0	8	0	0	3	1	2	1	2	21	0	1	2	0	2	1	2	3	0	1	0	5	2	5	1	6	3	0	5	2	1	1	3	9	3	0	5	0	1	0	1	1	2	0	2	1	0	0	0	0	0	1	2	0	0	1	8	3	0	0	0	1	4	7	0	2	0	2	3	2	6									
15	Число открепительных удостоверений, выданных избирателям ТИК	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																					
19	Жириновский Владимир Вольфович	4035	66	4	9	13	89	56	23	58	57	79	112	46	114	41	157	56	35	61	89	47	123	19	27	6	69	99	49	17	95	149	98	78	67	77	54	75	22	108	64	89	30	170	43	35	15	59	20	84	16	56	16	8	10	12	7	8	22	3	5	80	30	8	94	16	87	95	75	120	21	77	17	11	60	28									
		8.90%	10.23%	3.60%	8.41%	5.58%	8.82%	9.27%	12.50%	8.17%	12.15%	11.29%	8.16%	9.75%	8.19%	10.10%	8.04%	6.60%	17.95%	7.73%	8.64%	8.16%	10.30%	14.50%	10.63%	6.74%	7.45%	8.98%	7.21%	8.81%	8.19%	11.46%	9.89%	8.61%	13.99%	9.92%	9.22%	7.20%	7.12%	9.05%	12.01%	9.26%	10.71%	11.67%	6.97%	15.22%	7.32%	7.55%	15.38%	9.12%	8.79%	7.40%	8.99%	9.20%	11.11%	12.00%	4.96%	7.14%	3.75%	2.68%	2.91%	7.23%	8.96%	6.96%	8.58%	14.81%	8.88%	9.72%	8.20%	9.58%	9.25%	9.48%	11.04%	4.95%	8.80%	4.57%									
20	Зюганов Геннадий Андреевич	10174	136	26	17	27	215	126	20	139	106	154	301	67	321	67	386	151	21	241	315	143	235	16	60	25	239	323	163	49	294	263	219	225	84	150	135	218	62	264	104	201	26	321	182	31	36	190	30	201	33	212	48	10	33	7	17	16	156	16	43	227	57	11	218	5	296	255	253	310	35	169	34	54	189	145									
		22.44%	21.09%	23.42%	15.89%	11.59%	21.31%	20.86%	10.87%	19.58%	22.60%	22.00%	21.94%	14.19%	23.06%	16.50%	19.76%	17.79%	10.77%	30.54%	30.58%	24.83%	19.68%	12.21%	23.62%	28.09%	25.81%	29.28%	23.97%	25.39%	25.34%	20.23%	22.10%	24.83%	17.54%	19.33%	23.04%	20.92%	20.06%	22.11%	19.51%	20.92%	9.29%	22.03%	29.50%	13.48%	17.56%	24.33%	23.08%	21.82%	18.13%	28.01%	26.97%	11.49%	36.67%	7.00%	12.06%	14.29%	26.62%	14.29%	25.00%	20.52%	17.01%	9.57%	19.89%	4.63%	30.20%	26.10%	27.65%	24.74%	15.42%	20.81%	22.08%	24.32%	27.71%	23.65%									
21	Миронов Сергей Михайлович	1680	19	2	1	6	32	24	1	25	14	25	62	14	58	9	91	24	5	44	48	18	38	3	4	3	27	41	54	5	57	69	45	49	15	33	16	42	10	38	17	23	6	50	13	8	2	25	2	17	4	24	3	4	6	5	4	3	13	2	3	45	12	3	25	0	36	42	42	68	15	15	8	7	29	28									
		3.70%	2.95%	1.80%	0.93%	2.58%	3.17%	3.97%	0.54%	3.52%	2.99%	3.57%	4.52%	2.97%	4.17%	2.22%	4.66%	2.83%	2.56%	5.58%	4.66%	3.13%	3.18%	2.29%	1.57%	3.37%	2.92%	3.72%	7.94%	2.59%	4.91%	5.31%	4.54%	5.41%	3.13%	4.25%	2.73%	4.03%	3.24%	3.18%	3.19%	2.39%	2.14%	3.43%	2.11%	3.48%	0.98%	3.20%	1.54%	1.85%	2.20%	3.17%	1.69%	4.60%	6.67%	5.00%	2.84%	2.68%	2.22%	1.79%	1.74%	4.07%	3.58%	2.61%	2.28%	0.00%	3.67%	4.30%	4.59%	5.43%	6.61%	1.85%	5.19%	3.15%	4.25%	4.57%									
22	Прохоров Михаил Дмитриевич	2738	29	7	8	12	41	37	3	50	30	23	88	10	102	6	112	41	10	57	60	24	56	3	9	3	43	75	49	8	91	85	69	59	24	55	45	72	29	89	30	44	7	94	33	12	7	47	12	34	8	47	5	4	0	7	3	5	14	1	5	88	18	5	59	2	93	115	64	72	9	40	5	12	43	80									
		6.04%	4.50%	6.31%	7.48%	5.15%	4.06%	6.13%	1.63%	7.04%	6.40%	3.29%	6.41%	2.12%	7.33%	1.48%	5.73%	4.83%	5.13%	7.22%	5.83%	4.17%	4.69%	2.29%	3.54%	3.37%	4.64%	6.80%	7.21%	4.15%	7.84%	6.54%	6.96%	6.51%	5.01%	7.09%	7.68%	6.91%	9.39%	7.45%	5.63%	4.58%	2.50%	6.45%	5.35%	5.22%	3.41%	6.02%	9.23%	3.69%	4.40%	6.21%	2.81%	4.60%	0.00%	7.00%	2.13%	4.46%	2.39%	0.89%	2.91%	7.96%	5.37%	4.35%	5.38%	1.85%	9.49%	11.77%	6.99%	5.75%	3.96%	4.93%	3.25%	5.41%	6.30%	13.05%									
23	Путин Владимир Владимирович	26097	388	72	71	169	626	354	131	427	250	410	791	329	779	275	1187	558	120	374	507	329	720	89	153	50	536	555	353	112	608	717	542	490	280	450	330	631	183	675	310	592	200	802	339	140	141	453	65	578	119	409	104	60	39	66	109	76	364	89	115	659	214	87	678	85	454	461	469	665	140	500	90	133	353	318									
		57.55%	60.16%	64.86%	66.36%	72.53%	62.04%	58.61%	71.20%	60.14%	53.30%	58.57%	57.65%	69.70%	55.96%	67.73%	60.78%	65.72%	61.54%	47.40%	49.22%	57.12%	60.30%	67.94%	60.24%	56.18%	57.88%	50.32%	51.91%	58.03%	52.41%	55.15%	54.69%	54.08%	58.46%	57.99%	56.31%	60.56%	59.22%	56.53%	58.16%	61.60%	71.43%	55.04%	54.94%	60.87%	68.78%	58.00%	50.00%	62.76%	65.38%	54.03%	58.43%	68.97%	43.33%	66.00%	77.30%	67.86%	62.12%	79.46%	66.86%	59.58%	63.88%	75.65%	61.86%	78.70%	46.33%	47.19%	51.26%	53.07%	61.67%	61.58%	58.44%	59.91%	51.76%	51.88%									
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
