Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Кулундинская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1875	УИК №1898					
		0.54%	0.71%	1.68%	0.43%	0.19%	0.83%	1.85%	0.00%	0.00%	1.20%	0.56%	0.00%	0.00%	0.28%	0.88%	0.00%	1.69%	0.33%	3.45%	0.00%	0.46%	0.55%	0.00%	0.84%	0.00%	0.16%	0.29%					
23	6.Политическая партия «Партия социальной справедливости»	15	3	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1					
		0.12%	0.18%	0.17%	0.06%	0.12%	0.12%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.63%	0.10%					
24	7.Политическая партия «Либерально-демократическая партия России»	1322	183	54	146	185	72	53	9	42	15	24	31	25	69	21	19	16	15	7	21	33	27	27	30	1	63	134					
		10.53%	10.79%	9.09%	8.92%	11.41%	8.56%	12.24%	7.89%	7.61%	9.04%	13.48%	11.61%	11.85%	9.65%	18.58%	15.45%	9.04%	4.98%	8.05%	22.58%	15.28%	14.84%	17.65%	12.61%	0.58%	9.97%	12.86%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1011	175	70	137	119	59	29	11	45	21	2	18	17	41	4	0	12	43	3	2	13	10	24	13	0	64	79					
		8.05%	10.32%	11.78%	8.37%	7.34%	7.02%	6.70%	9.65%	8.15%	12.65%	1.12%	6.74%	8.06%	5.73%	3.54%	0.00%	6.78%	14.29%	3.45%	2.15%	6.02%	5.49%	15.69%	5.46%	0.00%	10.13%	7.58%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	87	13	3	6	12	10	1	4	3	0	1	4	3	6	1	1	1	3	0	0	3	1	2	1	0	4	4					
		0.69%	0.77%	0.51%	0.37%	0.74%	1.19%	0.23%	3.51%	0.54%	0.00%	0.56%	1.50%	1.42%	0.84%	0.88%	0.81%	0.56%	0.99%	0.00%	0.00%	1.39%	0.55%	1.31%	0.42%	0.00%	0.63%	0.38%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7865	973	352	1048	1048	516	272	80	388	99	104	146	131	454	65	73	125	187	65	63	139	116	73	173	155	389	631					
		62.65%	57.37%	59.26%	64.06%	64.65%	61.36%	62.82%	70.18%	70.29%	59.64%	58.43%	54.68%	62.09%	63.50%	57.52%	59.35%	70.62%	62.13%	74.71%	67.74%	64.35%	63.74%	47.71%	72.69%	89.60%	61.55%	60.56%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	74	14	5	9	5	12	2	0	1	0	1	0	1	7	0	0	0	0	0	0	2	0	0	0	0	4	11					
		0.59%	0.83%	0.84%	0.55%	0.31%	1.43%	0.46%	0.00%	0.18%	0.00%	0.56%	0.00%	0.47%	0.98%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.93%	0.00%	0.00%	0.00%	0.00%	0.63%	1.06%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
