Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
Наименование Избирательной комиссии:    Белозерская																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	315	5	5	10	10	10	5	10	5	10	10	5	10	5	10	5	5	5	5	7	5	3	7	3	5	7	3	7	5	7	3	5	5	7	5	3	7	5	5	10	10	3	7	6	10	3	7	7	3	5	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	72	0	0	4	4	7	0	2	1	0	3	3	3	0	10	3	0	1	0	1	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	4	0	1	3	2	0	2	5	0	1	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	51	0	0	3	2	0	0	0	1	4	0	2	0	1	0	0	0	1	2	1	1	0	5	0	1	0	0	0	0	1	0	0	0	1	0	0	2	0	0	8	2	0	0	0	5	1	2	4	0	1	0					
14	Число погашенных открепительных удостоверений	243	5	5	6	6	3	5	8	4	10	7	2	7	5	0	2	5	4	5	6	5	2	6	3	4	7	3	7	4	6	3	5	5	7	5	3	4	5	5	10	6	3	6	3	8	3	5	2	3	4	6					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	"1. ""ЕДИНЕНИЕ"""	131	2	3	4	7	6	1	5	2	7	2	2	2	1	3	1	0	3	1	2	3	3	5	0	2	0	2	3	1	1	0	0	2	3	1	0	5	0	1	1	5	5	0	1	2	6	9	1	0	12	3					
		1.36%	1.12%	3.61%	0.64%	1.27%	1.11%	0.90%	1.32%	1.03%	1.78%	0.77%	2.10%	0.60%	1.08%	1.96%	1.49%	0.0%	1.75%	1.09%	0.71%	3.79%	3.19%	1.66%	0.0%	1.63%	0.0%	3.57%	3.09%	1.14%	0.32%	0.0%	0.0%	2.73%	1.08%	0.75%	0.0%	2.67%	0.0%	1.04%	0.45%	1.94%	7.81%	0.0%	1.44%	0.51%	6.18%	3.67%	0.42%	0.0%	4.54%	0.98%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	97	2	1	8	6	5	0	5	0	5	4	0	6	0	2	0	2	2	0	2	2	0	3	0	0	2	1	3	0	2	0	1	0	1	0	0	1	0	0	2	10	0	2	3	6	0	3	0	1	2	2					
		1.00%	1.12%	1.20%	1.28%	1.09%	0.93%	0.0%	1.32%	0.0%	1.27%	1.54%	0.0%	1.82%	0.0%	1.30%	0.0%	1.29%	1.16%	0.0%	0.71%	2.53%	0.0%	1.0%	0.0%	0.0%	1.12%	1.78%	3.09%	0.0%	0.65%	0.0%	0.91%	0.0%	0.36%	0.0%	0.0%	0.53%	0.0%	0.0%	0.91%	3.89%	0.0%	1.78%	4.34%	1.53%	0.0%	1.22%	0.0%	1.69%	0.75%	0.65%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	267	2	1	23	7	3	6	9	2	2	9	6	11	0	2	1	6	8	0	7	2	6	11	6	3	2	1	1	3	11	1	9	4	9	6	5	3	2	6	9	4	0	3	1	13	5	10	7	1	9	9					
		2.78%	1.12%	1.20%	3.69%	1.27%	0.55%	5.45%	2.38%	1.03%	0.50%	3.47%	6.31%	3.34%	0.0%	1.30%	1.49%	3.89%	4.67%	0.0%	2.50%	2.53%	6.38%	3.66%	6.59%	2.45%	1.12%	1.78%	1.03%	3.44%	3.59%	1.88%	8.25%	5.47%	3.26%	4.51%	4.62%	1.60%	1.75%	6.25%	4.10%	1.55%	0.0%	2.67%	1.44%	3.33%	5.15%	4.08%	2.96%	1.69%	3.40%	2.96%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	170	5	1	14	8	14	5	6	6	3	4	3	8	1	0	0	1	6	0	6	1	0	7	1	4	2	3	1	3	4	0	1	0	0	3	4	5	0	1	3	3	0	1	0	4	0	7	3	1	13	4					
		1.77%	2.82%	1.20%	2.25%	1.46%	2.60%	4.54%	1.58%	3.10%	0.76%	1.54%	3.15%	2.43%	1.08%	0.0%	0.0%	0.64%	3.50%	0.0%	2.15%	1.26%	0.0%	2.33%	1.09%	3.27%	1.12%	5.35%	1.03%	3.44%	1.30%	0.0%	0.91%	0.0%	0.0%	2.25%	3.70%	2.67%	0.0%	1.04%	1.36%	1.16%	0.0%	0.89%	0.0%	1.02%	0.0%	2.85%	1.27%	1.69%	4.92%	1.31%					
22	"5. ""За Русь Святую"""	32	1	0	2	3	0	0	0	1	1	1	1	2	0	0	0	3	0	0	0	1	0	1	0	0	2	0	0	1	0	0	2	1	3	0	0	0	0	0	2	1	0	0	0	0	1	1	0	0	0	1					
		0.33%	0.56%	0.0%	0.32%	0.54%	0.0%	0.0%	0.0%	0.51%	0.25%	0.38%	1.05%	0.60%	0.0%	0.0%	0.0%	1.94%	0.0%	0.0%	0.0%	1.26%	0.0%	0.33%	0.0%	0.0%	1.12%	0.0%	0.0%	1.14%	0.0%	0.0%	1.83%	1.36%	1.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.38%	0.0%	0.0%	0.0%	0.0%	1.03%	0.40%	0.0%	0.0%	0.0%	0.32%					
23	"6. ""Объединенная Российская партия ""Русь"""	39	0	0	1	3	1	0	2	0	0	3	0	1	0	1	0	0	1	0	0	0	2	1	0	0	0	0	0	0	4	5	0	2	0	0	1	0	1	0	1	1	2	0	0	1	0	2	1	0	2	0					
		0.40%	0.0%	0.0%	0.16%	0.54%	0.18%	0.0%	0.52%	0.0%	0.0%	1.15%	0.0%	0.30%	0.0%	0.65%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	2.12%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.30%	9.43%	0.0%	2.73%	0.0%	0.0%	0.92%	0.0%	0.87%	0.0%	0.45%	0.38%	3.12%	0.0%	0.0%	0.25%	0.0%	0.81%	0.42%	0.0%	0.75%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	57	1	1	3	3	2	1	3	2	0	2	2	2	5	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0	1	1	0	0	1	2	1	2	0	0	3	0	1	3	0	2	1	1	1	1	0	4					
		0.59%	0.56%	1.20%	0.48%	0.54%	0.37%	0.90%	0.79%	1.03%	0.0%	0.77%	2.10%	0.60%	5.43%	0.0%	1.49%	0.0%	0.0%	0.0%	1.07%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	1.88%	0.0%	0.0%	0.36%	1.50%	0.92%	1.06%	0.0%	0.0%	1.36%	0.0%	1.56%	2.67%	0.0%	0.51%	1.03%	0.40%	0.42%	1.69%	0.0%	1.31%					
25	"8. ""Народно-республиканская партия России"""	11	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	1					
		0.11%	0.0%	0.0%	0.0%	0.36%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.36%	0.0%	0.0%	0.0%	0.0%	0.0%	1.04%	0.91%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.32%					
26	"9. ""Российская экологическая партия ""Зеленые"""	11	1	0	1	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.11%	0.56%	0.0%	0.16%	0.0%	0.55%	0.0%	0.26%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.09%	0.0%	0.0%	0.0%	0.0%	1.14%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	866	14	8	41	41	24	5	24	18	8	6	4	26	3	18	5	19	24	7	31	8	5	18	16	10	12	5	11	7	36	7	22	10	31	10	4	26	13	5	9	29	8	15	9	90	10	25	26	8	13	42					
		9.01%	7.90%	9.63%	6.59%	7.49%	4.46%	4.54%	6.34%	9.32%	2.03%	2.31%	4.21%	7.90%	3.26%	11.76%	7.46%	12.33%	14.03%	7.69%	11.11%	10.12%	5.31%	6.0%	17.58%	8.19%	6.77%	8.92%	11.34%	8.04%	11.76%	13.20%	20.18%	13.69%	11.23%	7.51%	3.70%	13.90%	11.40%	5.20%	4.10%	11.28%	12.5%	13.39%	13.04%	23.07%	10.30%	10.20%	11.01%	13.55%	4.92%	13.81%					
28	"11. ""Истинные патриоты России"""	15	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	1	1	0	0	3	0	1	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.52%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	1.09%	0.0%	0.0%	3.19%	0.0%	1.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.36%	1.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	413	12	2	34	41	41	14	29	16	8	6	4	5	6	3	1	8	7	1	10	2	4	9	5	2	6	2	4	5	22	0	1	1	14	8	2	7	4	5	2	3	0	3	3	14	1	9	5	1	13	8					
		4.30%	6.77%	2.40%	5.46%	7.49%	7.63%	12.72%	7.67%	8.29%	2.03%	2.31%	4.21%	1.51%	6.52%	1.96%	1.49%	5.19%	4.09%	1.09%	3.58%	2.53%	4.25%	3.0%	5.49%	1.63%	3.38%	3.57%	4.12%	5.74%	7.18%	0.0%	0.91%	1.36%	5.07%	6.01%	1.85%	3.74%	3.50%	5.20%	0.91%	1.16%	0.0%	2.67%	4.34%	3.58%	1.03%	3.67%	2.11%	1.69%	4.92%	2.63%					
30	"13. ""Демократическая партия России"""	23	1	0	0	1	0	0	4	0	3	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	1	0	0	2	0	0	0	1	0	0	0	1	0	1	0	0	2	0					
		0.23%	0.56%	0.0%	0.0%	0.18%	0.0%	0.0%	1.05%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%	0.0%	0.0%	0.0%	0.0%	2.12%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.36%	0.0%	0.0%	1.06%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.25%	0.0%	0.40%	0.0%	0.0%	0.75%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0	0	1	0	2	1					
		0.17%	0.0%	0.0%	0.16%	0.0%	0.18%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.30%	0.0%	0.65%	0.0%	0.64%	0.58%	0.0%	0.0%	1.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	1.06%	0.0%	0.0%	0.91%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.75%	0.32%					
32	"15. ""Партия СЛОН"""	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.05%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%					
33	"16. ""Родина"" (народно-патриотический союз)"""	444	3	4	43	25	25	7	17	17	19	11	0	10	3	4	1	14	4	3	14	6	8	30	0	2	8	2	3	2	21	2	5	0	15	13	8	4	3	6	16	8	2	1	2	8	5	13	20	0	6	1					
		4.62%	1.69%	4.81%	6.91%	4.57%	4.65%	6.36%	4.49%	8.80%	4.83%	4.24%	0.0%	3.03%	3.26%	2.61%	1.49%	9.09%	2.33%	3.29%	5.01%	7.59%	8.51%	10.0%	0.0%	1.63%	4.51%	3.57%	3.09%	2.29%	6.86%	3.77%	4.58%	0.0%	5.43%	9.77%	7.40%	2.13%	2.63%	6.25%	7.30%	3.11%	3.12%	0.89%	2.89%	2.05%	5.15%	5.30%	8.47%	0.0%	2.27%	0.32%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	43	2	1	1	0	1	0	3	3	2	0	0	0	1	2	0	0	0	0	1	0	0	2	1	0	0	0	0	0	1	0	0	0	2	0	2	0	0	0	1	0	0	1	0	0	1	2	0	0	2	11					
		0.44%	1.12%	1.20%	0.16%	0.0%	0.18%	0.0%	0.79%	1.55%	0.50%	0.0%	0.0%	0.0%	1.08%	1.30%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.66%	1.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.72%	0.0%	1.85%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.89%	0.0%	0.0%	1.03%	0.81%	0.0%	0.0%	0.75%	3.61%					
35	"18. ""ЛДПР"""	1848	35	15	129	96	100	11	67	49	74	24	12	45	23	41	17	20	35	8	48	10	23	67	9	27	29	5	3	23	56	14	30	35	46	20	38	27	26	22	45	59	10	13	21	53	31	62	54	6	78	57					
		19.24%	19.77%	18.07%	20.73%	17.55%	18.62%	10.0%	17.72%	25.38%	18.82%	9.26%	12.63%	13.67%	25.0%	26.79%	25.37%	12.98%	20.46%	8.79%	17.20%	12.65%	24.46%	22.33%	9.89%	22.13%	16.38%	8.92%	3.09%	26.43%	18.30%	26.41%	27.52%	47.94%	16.66%	15.03%	35.18%	14.43%	22.80%	22.91%	20.54%	22.95%	15.62%	11.60%	30.43%	13.58%	31.95%	25.30%	22.88%	10.16%	29.54%	18.75%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	241	10	1	15	17	11	1	14	1	8	4	4	19	1	3	1	3	4	8	9	3	5	6	0	0	4	1	3	0	7	3	1	1	4	0	4	2	1	2	19	6	4	1	2	11	1	3	0	4	7	2					
		2.50%	5.64%	1.20%	2.41%	3.10%	2.04%	0.90%	3.70%	0.51%	2.03%	1.54%	4.21%	5.77%	1.08%	1.96%	1.49%	1.94%	2.33%	8.79%	3.22%	3.79%	5.31%	2.0%	0.0%	0.0%	2.25%	1.78%	3.09%	0.0%	2.28%	5.66%	0.91%	1.36%	1.44%	0.0%	3.70%	1.06%	0.87%	2.08%	8.67%	2.33%	6.25%	0.89%	2.89%	2.82%	1.03%	1.22%	0.0%	6.77%	2.65%	0.65%					
37	"20. ""Политическая партия ""Единая Россия"""	2939	64	30	170	158	189	50	113	31	145	126	37	107	29	50	30	48	37	26	90	26	26	80	43	27	48	13	19	28	87	10	16	13	104	42	21	78	43	31	62	94	7	37	12	102	26	62	63	27	51	111					
		30.60%	36.15%	36.14%	27.33%	28.88%	35.19%	45.45%	29.89%	16.06%	36.89%	48.64%	38.94%	32.52%	31.52%	32.67%	44.77%	31.16%	21.63%	28.57%	32.25%	32.91%	27.65%	26.66%	47.25%	22.13%	27.11%	23.21%	19.58%	32.18%	28.43%	18.86%	14.67%	17.80%	37.68%	31.57%	19.44%	41.71%	37.71%	32.29%	28.31%	36.57%	10.93%	33.03%	17.39%	26.15%	26.80%	25.30%	26.69%	45.76%	19.31%	36.51%					
38	"21. ""Российская Конституционно-демократическая партия"""	16	0	0	0	3	0	0	1	0	0	0	1	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0					
		0.16%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	1.05%	0.60%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	1.03%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	0.38%	0.0%	0.0%	1.44%	0.0%	0.0%	0.0%	0.42%	0.0%	0.37%	0.0%					
39	"22. ""Развитие предпринимательства"""	20	0	0	1	2	5	0	0	0	2	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1					
		0.20%	0.0%	0.0%	0.16%	0.36%	0.93%	0.0%	0.0%	0.0%	0.50%	0.0%	1.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.35%	0.0%	0.0%	0.33%	0.0%	0.81%	0.0%	1.78%	1.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1396	12	8	91	73	73	7	49	38	94	50	13	54	17	17	7	23	25	34	41	10	4	38	6	36	48	16	35	7	38	4	13	3	32	26	12	17	7	12	30	19	24	26	6	55	9	25	27	5	45	35					
		14.53%	6.77%	9.63%	14.63%	13.34%	13.59%	6.36%	12.96%	19.68%	23.91%	19.30%	13.68%	16.41%	18.47%	11.11%	10.44%	14.93%	14.61%	37.36%	14.69%	12.65%	4.25%	12.66%	6.59%	29.50%	27.11%	28.57%	36.08%	8.04%	12.41%	7.54%	11.92%	4.10%	11.59%	19.54%	11.11%	9.09%	6.14%	12.5%	13.69%	7.39%	37.5%	23.21%	8.69%	14.10%	9.27%	10.20%	11.44%	8.47%	17.04%	11.51%					
																																																									
41	Против всех	362	8	2	34	35	24	2	17	5	8	2	5	17	0	2	1	2	5	2	11	4	3	13	0	5	7	1	8	4	12	6	6	0	5	0	5	3	13	3	6	6	1	6	6	21	0	7	18	4	3	4					
		3.76%	4.51%	2.40%	5.46%	6.39%	4.46%	1.81%	4.49%	2.59%	2.03%	0.77%	5.26%	5.16%	0.0%	1.30%	1.49%	1.29%	2.92%	2.19%	3.94%	5.06%	3.19%	4.33%	0.0%	4.09%	3.95%	1.78%	8.24%	4.59%	3.92%	11.32%	5.50%	0.0%	1.81%	0.0%	4.62%	1.60%	11.40%	3.12%	2.73%	2.33%	1.56%	5.35%	8.69%	5.38%	0.0%	2.85%	7.62%	6.77%	1.13%	1.31%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
