Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Борская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296					
		0.85%	0.0%	0.59%	0.70%	1.06%	0.27%	0.56%	0.0%	0.66%	0.0%	1.28%	2.84%	1.06%	1.21%	1.06%	0.43%	2.87%	2.41%	0.0%	1.65%	0.68%	0.54%	0.78%	0.92%	0.73%	2.63%	0.0%	0.61%	1.33%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	286	6	18	30	28	29	8	6	9	3	8	3	5	12	21	28	6	14	2	12	12	4	3	2	3	2	5	2	5	0	0					
		2.59%	2.30%	2.14%	3.52%	2.97%	2.69%	2.24%	5.88%	2.99%	1.94%	2.57%	1.70%	1.32%	2.42%	3.71%	3.07%	4.31%	2.81%	1.73%	3.97%	2.75%	2.18%	1.17%	0.92%	2.20%	1.31%	3.01%	1.23%	3.33%	0.0%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	137	1	20	21	14	22	1	1	0	1	0	2	1	3	6	10	4	2	0	4	0	1	8	1	0	1	4	2	1	4	2					
		1.24%	0.38%	2.37%	2.47%	1.48%	2.04%	0.28%	0.98%	0.0%	0.64%	0.0%	1.13%	0.26%	0.60%	1.06%	1.09%	2.87%	0.40%	0.0%	1.32%	0.0%	0.54%	3.12%	0.46%	0.0%	0.65%	2.40%	1.23%	0.66%	3.30%	0.67%					
22	"5. ""За Русь Святую"""	52	2	3	2	5	7	0	0	0	1	0	1	5	0	3	4	0	5	2	2	0	1	1	0	4	0	0	0	0	1	3					
		0.47%	0.76%	0.35%	0.23%	0.53%	0.64%	0.0%	0.0%	0.0%	0.64%	0.0%	0.56%	1.32%	0.0%	0.53%	0.43%	0.0%	1.00%	1.73%	0.66%	0.0%	0.54%	0.39%	0.0%	2.94%	0.0%	0.0%	0.0%	0.0%	0.82%	1.01%					
23	"6. ""Объединенная Российская партия ""Русь"""	17	0	0	0	3	6	0	1	0	0	0	0	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.15%	0.0%	0.0%	0.0%	0.31%	0.55%	0.0%	0.98%	0.0%	0.0%	0.0%	0.0%	0.26%	0.20%	0.35%	0.10%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	50	2	9	5	5	8	1	0	0	0	1	1	1	0	2	4	0	2	1	3	0	0	1	0	1	0	0	0	1	2	0					
		0.45%	0.76%	1.07%	0.58%	0.53%	0.74%	0.28%	0.0%	0.0%	0.0%	0.32%	0.56%	0.26%	0.0%	0.35%	0.43%	0.0%	0.40%	0.86%	0.99%	0.0%	0.0%	0.39%	0.0%	0.73%	0.0%	0.0%	0.0%	0.66%	1.65%	0.0%					
25	"8. ""Народно-республиканская партия России"""	23	0	3	1	2	0	1	0	0	0	1	0	0	0	1	1	0	0	1	4	1	1	0	1	2	0	0	0	0	1	2					
		0.20%	0.0%	0.35%	0.11%	0.21%	0.0%	0.28%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.17%	0.10%	0.0%	0.0%	0.86%	1.32%	0.22%	0.54%	0.0%	0.46%	1.47%	0.0%	0.0%	0.0%	0.0%	0.82%	0.67%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	0	1	1	0	2	2	1	1	1	2	1	0	0	0	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2					
		0.18%	0.0%	0.11%	0.11%	0.0%	0.18%	0.56%	0.98%	0.33%	0.64%	0.64%	0.56%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.86%	0.33%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%					
27	"10. ""Аграрная партия России"""	779	18	20	30	42	40	44	22	33	23	40	9	43	52	30	18	4	41	6	46	64	16	17	7	11	18	21	11	18	9	26					
		7.05%	6.92%	2.37%	3.52%	4.46%	3.71%	12.35%	21.56%	10.96%	14.93%	12.86%	5.11%	11.40%	10.50%	5.30%	1.97%	2.87%	8.24%	5.21%	15.23%	14.71%	8.74%	6.64%	3.22%	8.08%	11.84%	12.65%	6.79%	12.0%	7.43%	8.81%					
28	"11. ""Истинные патриоты России"""	16	0	1	0	0	2	0	0	1	0	1	0	1	1	0	2	1	1	0	0	1	3	0	0	0	0	0	0	0	1	0					
		0.14%	0.0%	0.11%	0.0%	0.0%	0.18%	0.0%	0.0%	0.33%	0.0%	0.32%	0.0%	0.26%	0.20%	0.0%	0.21%	0.71%	0.20%	0.0%	0.0%	0.22%	1.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.82%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	100	1	12	7	8	14	4	1	6	3	1	1	0	8	3	11	1	1	0	4	2	1	0	1	2	4	0	1	1	2	0					
		0.90%	0.38%	1.42%	0.82%	0.85%	1.29%	1.12%	0.98%	1.99%	1.94%	0.32%	0.56%	0.0%	1.61%	0.53%	1.20%	0.71%	0.20%	0.0%	1.32%	0.45%	0.54%	0.0%	0.46%	1.47%	2.63%	0.0%	0.61%	0.66%	1.65%	0.0%					
30	"13. ""Демократическая партия России"""	32	0	4	2	1	1	0	0	4	0	0	0	0	2	2	5	1	0	0	1	1	0	0	0	0	0	0	2	4	0	2					
		0.28%	0.0%	0.47%	0.23%	0.10%	0.09%	0.0%	0.0%	1.32%	0.0%	0.0%	0.0%	0.0%	0.40%	0.35%	0.54%	0.71%	0.0%	0.0%	0.33%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.23%	2.66%	0.0%	0.67%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	0	0	0	3	2	0	0	0	0	0	2	0	2	2	1	0	1	0	0	0	0	3	0	0	0	0	0	0	1	0					
		0.15%	0.0%	0.0%	0.0%	0.31%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	1.13%	0.0%	0.40%	0.35%	0.10%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	1.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.82%	0.0%					
32	"15. ""Партия СЛОН"""	14	0	1	4	1	1	1	0	0	0	0	1	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.12%	0.0%	0.11%	0.47%	0.10%	0.09%	0.28%	0.0%	0.0%	0.0%	0.0%	0.56%	0.26%	0.0%	0.0%	0.0%	0.71%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%					
33	"16. ""Родина"" (народно-патриотический союз)"""	445	15	36	55	57	46	6	3	11	5	11	5	11	5	12	60	8	6	3	15	9	2	14	3	1	2	18	4	3	7	12					
		4.03%	5.76%	4.28%	6.47%	6.06%	4.27%	1.68%	2.94%	3.65%	3.24%	3.53%	2.84%	2.91%	1.01%	2.12%	6.58%	5.75%	1.20%	2.60%	4.96%	2.06%	1.09%	5.46%	1.38%	0.73%	1.31%	10.84%	2.46%	2.0%	5.78%	4.06%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	23	0	4	0	0	1	1	0	2	0	1	0	0	0	1	1	0	3	0	2	1	0	1	0	0	0	0	0	1	3	1					
		0.20%	0.0%	0.47%	0.0%	0.0%	0.09%	0.28%	0.0%	0.66%	0.0%	0.32%	0.0%	0.0%	0.0%	0.17%	0.10%	0.0%	0.60%	0.0%	0.66%	0.22%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	2.47%	0.33%					
35	"18. ""ЛДПР"""	1556	31	130	97	152	164	66	14	48	22	44	10	84	68	51	129	16	60	28	51	56	21	49	21	39	13	15	15	10	16	36					
		14.09%	11.92%	15.45%	11.41%	16.17%	15.22%	18.53%	13.72%	15.94%	14.28%	14.14%	5.68%	22.28%	13.73%	9.02%	14.16%	11.51%	12.07%	24.34%	16.88%	12.87%	11.47%	19.14%	9.67%	28.67%	8.55%	9.03%	9.25%	6.66%	13.22%	12.20%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	222	2	14	25	15	38	5	0	5	4	7	5	6	12	10	22	2	4	0	6	7	5	6	8	0	0	0	5	4	1	4					
		2.01%	0.76%	1.66%	2.94%	1.59%	3.52%	1.40%	0.0%	1.66%	2.59%	2.25%	2.84%	1.59%	2.42%	1.76%	2.41%	1.43%	0.80%	0.0%	1.98%	1.60%	2.73%	2.34%	3.68%	0.0%	0.0%	0.0%	3.08%	2.66%	0.82%	1.35%					
37	"20. ""Политическая партия ""Единая Россия"""	3670	119	308	279	329	348	116	22	101	32	72	44	78	158	246	316	43	186	31	81	173	41	80	119	20	52	57	47	44	31	97					
		33.23%	45.76%	36.62%	32.82%	35.0%	32.31%	32.58%	21.56%	33.55%	20.77%	23.15%	25.0%	20.68%	31.91%	43.53%	34.68%	30.93%	37.42%	26.95%	26.82%	39.77%	22.40%	31.25%	54.83%	14.70%	34.21%	34.33%	29.01%	29.33%	25.61%	32.88%					
38	"21. ""Российская Конституционно-демократическая партия"""	36	0	3	2	2	2	0	0	2	3	0	1	1	3	2	0	0	0	2	2	2	1	2	1	0	0	0	0	1	0	4					
		0.32%	0.0%	0.35%	0.23%	0.21%	0.18%	0.0%	0.0%	0.66%	1.94%	0.0%	0.56%	0.26%	0.60%	0.35%	0.0%	0.0%	0.0%	1.73%	0.66%	0.45%	0.54%	0.78%	0.46%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	1.35%					
39	"22. ""Развитие предпринимательства"""	22	1	3	3	2	2	0	0	0	0	1	1	0	0	0	0	0	3	0	3	2	0	0	0	0	0	0	0	0	1	0					
		0.19%	0.38%	0.35%	0.35%	0.21%	0.18%	0.0%	0.0%	0.0%	0.0%	0.32%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.99%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.82%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2792	50	208	233	233	283	91	18	47	34	82	74	114	136	151	253	34	118	20	35	65	69	38	45	43	47	33	58	44	36	100					
		25.28%	19.23%	24.73%	27.41%	24.78%	26.27%	25.56%	17.64%	15.61%	22.07%	26.36%	42.04%	30.23%	27.47%	26.72%	27.77%	24.46%	23.74%	17.39%	11.58%	14.94%	37.70%	14.84%	20.73%	31.61%	30.92%	19.87%	35.80%	29.33%	29.75%	33.89%					
																																					
41	Против всех	345	3	25	34	17	38	3	8	10	7	13	5	7	11	11	20	11	22	10	13	14	11	12	2	6	8	5	12	3	4	0					
		3.12%	1.15%	2.97%	4.0%	1.80%	3.52%	0.84%	7.84%	3.32%	4.54%	4.18%	2.84%	1.85%	2.22%	1.94%	2.19%	7.91%	4.42%	8.69%	4.30%	3.21%	6.01%	4.68%	0.92%	4.41%	5.26%	3.01%	7.40%	2.0%	3.30%	0.0%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
