Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Волгодонская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №2508	УИК №2509	УИК №2510	УИК №2511	УИК №2622	УИК №2623					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	418	15	20	15	23	2	11	12	2	7	5	2	10	14	29	20	28	4	22	11	22	8	3	18	12	7	8	30	20	8	9	21					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	165	11	3	2	2	2	7	4	3	5	2	0	5	5	4	5	1	3	3	3	2	4	3	6	0	9	14	36	8	1	6	6					
14	Число погашенных неиспользованных открепительных удостоверений	257	0	0	5	2	8	4	8	18	18	0	8	15	6	1	0	17	21	18	9	8	7	2	7	8	23	22	0	5	2	6	9					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1373	32	14	42	20	35	99	9	18	19	25	27	34	9	14	7	72	72	86	30	7	5	19	100	21	42	137	92	82	24	94	86					
		8.43%	6.85%	2.04%	10.55%	4.11%	13.21%	17.62%	2.59%	6.82%	2.98%	13.51%	11.30%	15.18%	1.89%	11.86%	3.50%	9.86%	16.44%	12.91%	6.29%	1.00%	0.77%	7.01%	12.41%	6.58%	4.76%	14.39%	7.13%	7.32%	15.29%	18.36%	11.32%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1216	46	19	44	37	20	80	8	13	9	13	38	40	24	8	14	96	45	65	38	6	3	20	100	25	80	80	34	56	17	73	65					
		7.47%	9.85%	2.77%	11.06%	7.60%	7.55%	14.23%	2.30%	4.92%	1.41%	7.03%	15.90%	17.86%	5.04%	6.78%	7.00%	13.15%	10.27%	9.76%	7.97%	0.86%	0.46%	7.38%	12.41%	7.84%	9.07%	8.40%	2.63%	5.00%	10.83%	14.26%	8.55%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	95	6	5	4	1	0	4	1	3	0	2	0	2	2	1	2	2	8	2	2	3	1	2	5	3	4	3	16	4	3	2	2					
		0.58%	1.28%	0.73%	1.01%	0.21%	0.00%	0.71%	0.29%	1.14%	0.00%	1.08%	0.00%	0.89%	0.42%	0.85%	1.00%	0.27%	1.83%	0.30%	0.42%	0.43%	0.15%	0.74%	0.62%	0.94%	0.45%	0.32%	1.24%	0.36%	1.91%	0.39%	0.26%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2455	35	69	45	57	32	119	69	37	127	16	35	53	134	8	9	124	88	95	98	67	121	35	148	37	84	145	166	186	20	91	105					
		15.08%	7.49%	10.04%	11.31%	11.70%	12.08%	21.17%	19.83%	14.02%	19.94%	8.65%	14.64%	23.66%	28.15%	6.78%	4.50%	16.99%	20.09%	14.26%	20.55%	9.61%	18.64%	12.92%	18.36%	11.60%	9.52%	15.23%	12.86%	16.61%	12.74%	17.77%	13.82%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	121	10	9	3	1	0	2	1	3	0	2	0	1	5	0	2	7	3	1	3	1	0	3	8	0	12	17	9	3	1	6	8					
		0.74%	2.14%	1.31%	0.75%	0.21%	0.00%	0.36%	0.29%	1.14%	0.00%	1.08%	0.00%	0.45%	1.05%	0.00%	1.00%	0.96%	0.68%	0.15%	0.63%	0.14%	0.00%	1.11%	0.99%	0.00%	1.36%	1.79%	0.70%	0.27%	0.64%	1.17%	1.05%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10795	328	566	256	368	178	247	256	166	482	125	137	90	297	86	163	413	214	396	288	611	519	189	430	231	654	553	957	783	89	243	480					
		66.29%	70.24%	82.39%	64.32%	75.56%	67.17%	43.95%	73.56%	62.88%	75.67%	67.57%	57.32%	40.18%	62.39%	72.88%	81.50%	56.58%	48.86%	59.46%	60.38%	87.66%	79.97%	69.74%	53.35%	72.41%	74.15%	58.09%	74.13%	69.91%	56.69%	47.46%	63.16%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	52	0	0	3	1	0	5	1	3	0	0	0	2	5	0	2	2	1	3	4	1	0	2	2	1	3	2	2	2	2	0	3					
		0.32%	0.00%	0.00%	0.75%	0.21%	0.00%	0.89%	0.29%	1.14%	0.00%	0.00%	0.00%	0.89%	1.05%	0.00%	1.00%	0.27%	0.23%	0.45%	0.84%	0.14%	0.00%	0.74%	0.25%	0.31%	0.34%	0.21%	0.15%	0.18%	1.27%	0.00%	0.39%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
