Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Мценская городская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	"1. ""ЕДИНЕНИЕ"""	133	4	4	4	4	6	7	7	2	8	5	7	12	8	9	7	11	14	6	6	2					
		0.58%	0.29%	0.28%	0.33%	0.37%	0.43%	0.89%	0.78%	0.29%	1.56%	0.68%	0.91%	0.73%	0.46%	0.61%	0.38%	0.79%	0.94%	1.05%	0.38%	0.83%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	359	26	24	21	11	23	11	11	17	3	9	12	26	21	17	40	29	25	6	26	1					
		1.58%	1.93%	1.70%	1.75%	1.04%	1.67%	1.40%	1.23%	2.48%	0.58%	1.22%	1.56%	1.59%	1.22%	1.15%	2.20%	2.09%	1.68%	1.05%	1.67%	0.41%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	654	41	72	47	25	22	27	18	9	12	23	29	47	36	35	57	31	57	13	43	10					
		2.89%	3.04%	5.12%	3.91%	2.36%	1.59%	3.44%	2.02%	1.31%	2.34%	3.13%	3.77%	2.88%	2.10%	2.37%	3.13%	2.24%	3.84%	2.27%	2.76%	4.16%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	607	39	32	25	32	33	13	22	20	19	22	15	51	67	29	56	29	38	11	46	8					
		2.68%	2.89%	2.27%	2.08%	3.03%	2.39%	1.65%	2.47%	2.92%	3.71%	2.99%	1.95%	3.13%	3.91%	1.97%	3.08%	2.09%	2.56%	1.92%	2.95%	3.33%					
22	"5. ""За Русь Святую"""	109	10	4	6	5	2	4	4	2	3	4	4	8	9	12	5	10	8	4	5	0					
		0.48%	0.74%	0.28%	0.5%	0.47%	0.14%	0.51%	0.45%	0.29%	0.58%	0.54%	0.52%	0.49%	0.52%	0.81%	0.27%	0.72%	0.53%	0.70%	0.32%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	29	4	1	5	0	3	1	1	3	2	2	0	1	2	1	1	1	0	0	1	0					
		0.12%	0.29%	0.07%	0.41%	0.0%	0.21%	0.12%	0.11%	0.43%	0.39%	0.27%	0.0%	0.06%	0.11%	0.06%	0.05%	0.07%	0.0%	0.0%	0.06%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	216	8	15	12	7	8	9	10	11	4	7	4	20	26	16	16	10	18	2	13	0					
		0.95%	0.59%	1.06%	1.0%	0.66%	0.58%	1.14%	1.12%	1.60%	0.78%	0.95%	0.52%	1.22%	1.51%	1.08%	0.88%	0.72%	1.21%	0.35%	0.83%	0.0%					
25	"8. ""Народно-республиканская партия России"""	18	3	1	1	0	3	0	2	0	0	0	1	3	0	2	0	1	1	0	0	0					
		0.07%	0.22%	0.07%	0.08%	0.0%	0.21%	0.0%	0.22%	0.0%	0.0%	0.0%	0.13%	0.18%	0.0%	0.13%	0.0%	0.07%	0.06%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	63	2	5	0	4	5	1	1	2	0	2	2	5	8	1	7	6	7	1	2	2					
		0.27%	0.14%	0.35%	0.0%	0.37%	0.36%	0.12%	0.11%	0.29%	0.0%	0.27%	0.26%	0.30%	0.46%	0.06%	0.38%	0.43%	0.47%	0.17%	0.12%	0.83%					
27	"10. ""Аграрная партия России"""	495	24	34	24	31	25	20	27	18	13	13	18	40	39	27	43	25	22	15	31	6					
		2.18%	1.78%	2.42%	2.0%	2.93%	1.81%	2.55%	3.04%	2.63%	2.54%	1.77%	2.34%	2.45%	2.27%	1.83%	2.36%	1.80%	1.48%	2.62%	1.99%	2.5%					
28	"11. ""Истинные патриоты России"""	13	1	0	0	0	1	2	0	0	2	0	0	1	0	0	3	0	0	1	2	0					
		0.05%	0.07%	0.0%	0.0%	0.0%	0.07%	0.25%	0.0%	0.0%	0.39%	0.0%	0.0%	0.06%	0.0%	0.0%	0.16%	0.0%	0.0%	0.17%	0.12%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	261	11	10	9	7	16	7	18	7	5	12	14	21	26	15	16	13	18	12	19	5					
		1.15%	0.81%	0.71%	0.75%	0.66%	1.16%	0.89%	2.02%	1.02%	0.97%	1.63%	1.82%	1.28%	1.51%	1.01%	0.88%	0.93%	1.21%	2.10%	1.22%	2.08%					
30	"13. ""Демократическая партия России"""	49	3	1	2	3	1	1	3	2	2	1	1	1	8	5	3	4	2	2	4	0					
		0.21%	0.22%	0.07%	0.16%	0.28%	0.07%	0.12%	0.33%	0.29%	0.39%	0.13%	0.13%	0.06%	0.46%	0.33%	0.16%	0.28%	0.13%	0.35%	0.25%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	26	2	2	2	0	4	2	2	1	1	0	0	0	2	1	5	1	0	0	1	0					
		0.11%	0.14%	0.14%	0.16%	0.0%	0.29%	0.25%	0.22%	0.14%	0.19%	0.0%	0.0%	0.0%	0.11%	0.06%	0.27%	0.07%	0.0%	0.0%	0.06%	0.0%					
32	"15. ""Партия СЛОН"""	53	6	3	3	2	2	1	1	0	0	1	1	9	6	2	6	1	3	1	5	0					
		0.23%	0.44%	0.21%	0.25%	0.18%	0.14%	0.12%	0.11%	0.0%	0.0%	0.13%	0.13%	0.55%	0.35%	0.13%	0.33%	0.07%	0.20%	0.17%	0.32%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3024	189	197	150	151	187	115	107	71	65	105	138	184	181	208	309	204	161	48	225	29					
		13.37%	14.05%	14.03%	12.5%	14.29%	13.59%	14.66%	12.04%	10.38%	12.72%	14.30%	17.96%	11.30%	10.56%	14.14%	17.00%	14.75%	10.84%	8.40%	14.46%	12.08%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	48	4	5	2	3	1	2	2	1	0	3	1	4	3	0	5	3	3	1	5	0					
		0.21%	0.29%	0.35%	0.16%	0.28%	0.07%	0.25%	0.22%	0.14%	0.0%	0.40%	0.13%	0.24%	0.17%	0.0%	0.27%	0.21%	0.20%	0.17%	0.32%	0.0%					
35	"18. ""ЛДПР"""	3611	208	170	215	149	200	109	147	105	108	111	99	263	302	252	271	252	298	93	224	35					
		15.96%	15.46%	12.10%	17.91%	14.10%	14.53%	13.90%	16.55%	15.35%	21.13%	15.12%	12.89%	16.15%	17.62%	17.13%	14.91%	18.22%	20.08%	16.28%	14.39%	14.58%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	301	15	15	12	17	18	11	12	8	3	11	11	21	27	28	25	11	18	9	24	5					
		1.33%	1.11%	1.06%	1.0%	1.60%	1.30%	1.40%	1.35%	1.16%	0.58%	1.49%	1.43%	1.28%	1.57%	1.90%	1.37%	0.79%	1.21%	1.57%	1.54%	2.08%					
37	"20. ""Политическая партия ""Единая Россия"""	6769	362	387	403	304	407	249	263	231	141	186	199	487	505	469	523	451	468	159	500	75					
		29.93%	26.91%	27.56%	33.58%	28.78%	29.57%	31.76%	29.61%	33.77%	27.59%	25.34%	25.91%	29.91%	29.48%	31.88%	28.78%	32.61%	31.53%	27.84%	32.13%	31.25%					
38	"21. ""Российская Конституционно-демократическая партия"""	30	3	4	3	0	1	1	2	0	2	0	0	1	2	1	0	1	6	0	3	0					
		0.13%	0.22%	0.28%	0.25%	0.0%	0.07%	0.12%	0.22%	0.0%	0.39%	0.0%	0.0%	0.06%	0.11%	0.06%	0.0%	0.07%	0.40%	0.0%	0.19%	0.0%					
39	"22. ""Развитие предпринимательства"""	57	0	4	1	0	3	2	3	2	3	1	2	4	10	2	3	2	5	3	5	2					
		0.25%	0.0%	0.28%	0.08%	0.0%	0.21%	0.25%	0.33%	0.29%	0.58%	0.13%	0.26%	0.24%	0.58%	0.13%	0.16%	0.14%	0.33%	0.52%	0.32%	0.83%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3855	257	323	160	210	307	142	167	130	69	145	139	265	283	220	261	177	193	148	223	36					
		17.04%	19.10%	23.00%	13.33%	19.88%	22.31%	18.11%	18.80%	19.00%	13.50%	19.75%	18.09%	16.27%	16.52%	14.95%	14.36%	12.79%	13.00%	25.91%	14.33%	15.0%					
																											
41	Против всех	1629	106	86	87	78	88	39	53	33	41	67	64	102	132	110	144	103	111	33	129	23					
		7.20%	7.88%	6.12%	7.25%	7.38%	6.39%	4.97%	5.96%	4.82%	8.02%	9.12%	8.33%	6.26%	7.70%	7.47%	7.92%	7.44%	7.47%	5.77%	8.29%	9.58%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
