Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																										
Дата голосования: 07.12.2003 0:00:00																																																										
																																																										
"Наименование Избирательной комиссии:    г. Ростов-на-Дону, Пролетарская "																																																										
																																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																										
																																																										
		Сумма	УИК №1438	УИК №1439	УИК №1440	УИК №1441	УИК №1442	УИК №1443	УИК №1444	УИК №1445	УИК №1446	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454	УИК №1455	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465	УИК №1466	УИК №1468	УИК №1469	УИК №1470	УИК №1471	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478	УИК №1479	УИК №1480	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1485	УИК №1486	УИК №1487	УИК №1488	УИК №1489					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	2184	38	23	30	30	30	0	40	35	33	28	30	40	32	35	50	40	30	32	42	50	3	40	33	60	42	40	65	60	40	50	30	50	40	60	40	60	80	35	30	50	50	74	42	60	80	45	65	30	30	70	62					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	1969	28	21	23	30	28	0	37	32	33	23	27	40	32	33	47	31	24	32	42	50	2	40	33	59	34	30	58	53	34	44	30	41	38	58	40	51	80	35	25	44	49	74	32	47	62	38	51	30	30	60	54					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1479	23	11	87	0	28	72	11	4	92	4	13	9	13	15	27	38	9	208	148	19	1	14	22	5	13	46	86	10	16	20	14	6	19	15	17	19	14	11	12	18	8	29	32	76	4	16	15	10	19	46	15					
14	Число погашенных открепительных удостоверений	215	10	2	7	0	2	0	3	3	0	5	3	0	0	2	3	9	6	0	0	0	1	0	0	1	8	10	7	7	6	6	0	9	2	2	0	9	0	0	5	6	1	0	10	13	18	7	14	0	0	10	8					
15	Число открепительных удостоверений выданных ТИК	6	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																										
18	"1. ""ЕДИНЕНИЕ"""	499	7	1	6	11	4	9	6	7	9	8	10	5	10	14	11	12	8	11	13	11	0	9	19	9	3	12	19	4	11	3	11	7	8	20	6	13	11	17	5	17	13	10	9	7	12	21	9	1	12	17	11					
		0.99%	0.96%	0.14%	0.58%	1.11%	0.29%	2.06%	0.67%	0.75%	0.88%	1.24%	1.43%	0.78%	0.75%	0.98%	1.01%	1.33%	1.50%	1.62%	1.77%	1.27%	0.0%	0.87%	2.03%	0.89%	0.46%	1.16%	1.46%	0.63%	1.06%	0.31%	1.64%	0.73%	1.07%	1.54%	0.78%	1.12%	0.70%	1.61%	0.75%	1.39%	0.94%	0.63%	0.63%	0.59%	0.85%	1.45%	0.73%	0.17%	1.12%	1.38%	0.93%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2506	52	27	70	76	80	42	45	52	75	51	53	36	78	64	75	46	27	52	35	34	0	47	24	35	27	81	81	42	37	60	24	42	22	56	23	40	66	44	25	70	84	68	49	68	57	57	60	13	33	38	63					
		4.97%	7.19%	3.84%	6.84%	7.70%	5.93%	9.63%	5.08%	5.62%	7.33%	7.95%	7.62%	5.61%	5.92%	4.49%	6.91%	5.09%	5.07%	7.65%	4.78%	3.93%	0.0%	4.58%	2.56%	3.49%	4.20%	7.83%	6.25%	6.62%	3.58%	6.34%	3.58%	4.38%	2.94%	4.32%	3.02%	3.45%	4.24%	4.18%	3.76%	5.72%	6.07%	4.31%	3.45%	5.79%	4.05%	3.95%	4.90%	2.22%	3.08%	3.09%	5.33%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	2813	46	23	45	64	43	19	55	68	35	46	31	40	51	89	61	57	37	41	40	27	11	65	49	40	53	50	71	42	62	46	48	51	45	67	74	64	84	49	39	99	69	56	74	54	126	85	76	29	68	86	63					
		5.58%	6.36%	3.27%	4.39%	6.49%	3.19%	4.35%	6.21%	7.35%	3.42%	7.17%	4.46%	6.24%	3.87%	6.25%	5.62%	6.31%	6.95%	6.03%	5.46%	3.12%	2.28%	6.34%	5.24%	3.99%	8.25%	4.83%	5.48%	6.62%	6.01%	4.86%	7.16%	5.32%	6.02%	5.17%	9.72%	5.53%	5.40%	4.66%	5.87%	8.10%	4.99%	3.55%	5.21%	4.60%	8.97%	5.89%	6.21%	4.96%	6.36%	7.01%	5.33%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	3270	52	29	102	92	93	29	59	94	58	43	68	67	96	122	91	92	16	41	50	55	7	59	60	60	45	72	81	31	69	81	48	56	34	72	24	62	78	39	23	88	90	69	107	73	77	94	67	13	86	69	87					
		6.49%	7.19%	4.12%	9.97%	9.33%	6.90%	6.65%	6.66%	10.17%	5.67%	6.70%	9.78%	10.45%	7.28%	8.57%	8.38%	10.19%	3.00%	6.03%	6.83%	6.35%	1.45%	5.75%	6.41%	5.99%	7.00%	6.96%	6.25%	4.88%	6.69%	8.56%	7.16%	5.84%	4.55%	5.56%	3.15%	5.35%	5.01%	3.71%	3.46%	7.20%	6.51%	4.38%	7.54%	6.22%	5.48%	6.51%	5.47%	2.22%	8.04%	5.62%	7.37%					
22	"5. ""За Русь Святую"""	212	1	0	5	5	2	1	2	2	0	3	2	3	0	1	10	4	3	5	3	4	0	3	5	8	1	7	4	5	6	3	4	6	2	4	4	8	8	6	4	8	4	4	16	6	3	10	2	2	4	3	6					
		0.42%	0.13%	0.0%	0.48%	0.50%	0.14%	0.22%	0.22%	0.21%	0.0%	0.46%	0.28%	0.46%	0.0%	0.07%	0.92%	0.44%	0.56%	0.73%	0.40%	0.46%	0.0%	0.29%	0.53%	0.79%	0.15%	0.67%	0.30%	0.78%	0.58%	0.31%	0.59%	0.62%	0.26%	0.30%	0.52%	0.69%	0.51%	0.57%	0.60%	0.65%	0.28%	0.25%	1.12%	0.51%	0.21%	0.69%	0.16%	0.34%	0.37%	0.24%	0.50%					
23	"6. ""Объединенная Российская партия ""Русь"""	113	0	2	2	5	3	2	2	1	2	4	2	1	2	4	3	4	0	3	1	0	1	5	4	1	1	4	4	2	2	1	4	3	0	3	0	1	2	3	2	4	2	2	2	1	6	1	2	0	1	2	4					
		0.22%	0.0%	0.28%	0.19%	0.50%	0.22%	0.45%	0.22%	0.10%	0.19%	0.62%	0.28%	0.15%	0.15%	0.28%	0.27%	0.44%	0.0%	0.44%	0.13%	0.0%	0.20%	0.48%	0.42%	0.09%	0.15%	0.38%	0.30%	0.31%	0.19%	0.10%	0.59%	0.31%	0.0%	0.23%	0.0%	0.08%	0.12%	0.28%	0.30%	0.32%	0.14%	0.12%	0.14%	0.08%	0.42%	0.06%	0.16%	0.0%	0.09%	0.16%	0.33%					
24	"7. ""Новый курс - Автомобильная Россия"""	571	6	12	15	10	11	4	12	11	15	7	11	2	12	13	15	12	6	9	10	5	0	13	11	14	6	14	19	7	8	13	15	10	8	15	14	12	27	18	6	8	19	14	11	15	15	14	13	0	7	10	17					
		1.13%	0.82%	1.70%	1.46%	1.01%	0.81%	0.91%	1.35%	1.19%	1.46%	1.09%	1.58%	0.31%	0.91%	0.91%	1.38%	1.33%	1.12%	1.32%	1.36%	0.57%	0.0%	1.26%	1.17%	1.39%	0.93%	1.35%	1.46%	1.10%	0.77%	1.37%	2.23%	1.04%	1.07%	1.15%	1.83%	1.03%	1.73%	1.71%	0.90%	0.65%	1.37%	0.88%	0.77%	1.27%	1.06%	0.97%	1.06%	0.0%	0.65%	0.81%	1.44%					
25	"8. ""Народно-республиканская партия России"""	46	0	0	1	3	1	3	0	0	0	1	1	1	1	0	1	1	0	1	0	0	0	5	2	2	1	0	1	1	0	0	0	3	0	2	1	2	0	3	1	1	0	0	2	0	1	1	0	0	0	1	1					
		0.09%	0.0%	0.0%	0.09%	0.30%	0.07%	0.68%	0.0%	0.0%	0.0%	0.15%	0.14%	0.15%	0.07%	0.0%	0.09%	0.11%	0.0%	0.14%	0.0%	0.0%	0.0%	0.48%	0.21%	0.19%	0.15%	0.0%	0.07%	0.15%	0.0%	0.0%	0.0%	0.31%	0.0%	0.15%	0.13%	0.17%	0.0%	0.28%	0.15%	0.08%	0.0%	0.0%	0.14%	0.0%	0.07%	0.06%	0.0%	0.0%	0.0%	0.08%	0.08%					
26	"9. ""Российская экологическая партия ""Зеленые"""	270	2	1	10	4	5	1	10	6	5	2	2	3	0	7	4	8	1	5	1	6	1	6	1	3	4	12	9	6	6	8	3	5	8	5	3	4	15	2	2	9	9	9	8	6	8	5	7	2	7	6	8					
		0.53%	0.27%	0.14%	0.97%	0.40%	0.37%	0.22%	1.12%	0.64%	0.48%	0.31%	0.28%	0.46%	0.0%	0.49%	0.36%	0.88%	0.18%	0.73%	0.13%	0.69%	0.20%	0.58%	0.10%	0.29%	0.62%	1.16%	0.69%	0.94%	0.58%	0.84%	0.44%	0.52%	1.07%	0.38%	0.39%	0.34%	0.96%	0.19%	0.30%	0.73%	0.65%	0.57%	0.56%	0.51%	0.56%	0.34%	0.57%	0.34%	0.65%	0.48%	0.67%					
27	"10. ""Аграрная партия России"""	715	14	7	17	19	22	12	10	20	17	7	11	9	23	10	7	10	5	5	10	8	2	19	8	11	4	10	17	13	10	11	5	15	19	15	14	32	21	12	15	21	18	14	25	22	19	26	15	4	15	27	13					
		1.42%	1.93%	0.99%	1.66%	1.92%	1.63%	2.75%	1.12%	2.16%	1.66%	1.09%	1.58%	1.40%	1.74%	0.70%	0.64%	1.10%	0.93%	0.73%	1.36%	0.92%	0.41%	1.85%	0.85%	1.09%	0.62%	0.96%	1.31%	2.05%	0.96%	1.16%	0.74%	1.56%	2.54%	1.15%	1.83%	2.76%	1.35%	1.14%	2.25%	1.71%	1.30%	0.88%	1.76%	1.87%	1.35%	1.80%	1.22%	0.68%	1.40%	2.20%	1.10%					
28	"11. ""Истинные патриоты России"""	41	1	1	1	5	0	1	1	1	0	2	0	0	1	1	0	1	1	1	0	0	0	3	0	1	0	0	1	0	2	0	0	2	0	1	1	0	3	0	0	0	0	1	0	0	0	3	1	2	0	2	0					
		0.08%	0.13%	0.14%	0.09%	0.50%	0.0%	0.22%	0.11%	0.10%	0.0%	0.31%	0.0%	0.0%	0.07%	0.07%	0.0%	0.11%	0.18%	0.14%	0.0%	0.0%	0.0%	0.29%	0.0%	0.09%	0.0%	0.0%	0.07%	0.0%	0.19%	0.0%	0.0%	0.20%	0.0%	0.07%	0.13%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.20%	0.08%	0.34%	0.0%	0.16%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	526	11	6	6	9	22	5	12	11	9	10	3	4	13	18	4	8	4	5	6	4	0	12	13	14	9	14	10	11	8	10	9	8	2	18	3	16	24	14	7	11	9	14	15	9	11	16	16	5	15	15	18					
		1.04%	1.52%	0.85%	0.58%	0.91%	1.63%	1.14%	1.35%	1.19%	0.88%	1.56%	0.43%	0.62%	0.98%	1.26%	0.36%	0.88%	0.75%	0.73%	0.81%	0.46%	0.0%	1.17%	1.39%	1.39%	1.40%	1.35%	0.77%	1.73%	0.77%	1.05%	1.34%	0.83%	0.26%	1.39%	0.39%	1.38%	1.54%	1.33%	1.05%	0.90%	0.65%	0.88%	1.05%	0.76%	0.78%	1.10%	1.30%	0.85%	1.40%	1.22%	1.52%					
30	"13. ""Демократическая партия России"""	98	0	1	0	3	4	3	2	2	0	1	0	0	6	0	3	3	0	4	1	3	2	3	7	2	0	2	1	0	0	1	1	0	1	1	0	0	5	4	0	2	4	4	1	3	1	5	2	2	3	5	0					
		0.19%	0.0%	0.14%	0.0%	0.30%	0.29%	0.68%	0.22%	0.21%	0.0%	0.15%	0.0%	0.0%	0.45%	0.0%	0.27%	0.33%	0.0%	0.58%	0.13%	0.34%	0.41%	0.29%	0.74%	0.19%	0.0%	0.19%	0.07%	0.0%	0.0%	0.10%	0.14%	0.0%	0.13%	0.07%	0.0%	0.0%	0.32%	0.38%	0.0%	0.16%	0.28%	0.25%	0.07%	0.25%	0.07%	0.34%	0.16%	0.34%	0.28%	0.40%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	107	1	3	0	1	2	1	0	2	1	1	1	2	0	7	0	2	1	2	7	1	0	3	0	0	4	3	1	0	3	0	1	3	12	2	0	0	3	1	0	3	1	12	1	2	2	9	0	0	0	2	4					
		0.21%	0.13%	0.42%	0.0%	0.10%	0.14%	0.22%	0.0%	0.21%	0.09%	0.15%	0.14%	0.31%	0.0%	0.49%	0.0%	0.22%	0.18%	0.29%	0.95%	0.11%	0.0%	0.29%	0.0%	0.0%	0.62%	0.29%	0.07%	0.0%	0.29%	0.0%	0.14%	0.31%	1.60%	0.15%	0.0%	0.0%	0.19%	0.09%	0.0%	0.24%	0.07%	0.76%	0.07%	0.17%	0.14%	0.62%	0.0%	0.0%	0.0%	0.16%	0.33%					
32	"15. ""Партия СЛОН"""	81	1	3	1	2	2	2	0	2	3	0	1	2	1	3	1	0	0	3	2	1	0	4	2	2	1	0	5	0	2	0	2	1	3	1	1	0	2	1	0	0	2	11	1	0	2	2	2	0	1	0	3					
		0.16%	0.13%	0.42%	0.09%	0.20%	0.14%	0.45%	0.0%	0.21%	0.29%	0.0%	0.14%	0.31%	0.07%	0.21%	0.09%	0.0%	0.0%	0.44%	0.27%	0.11%	0.0%	0.39%	0.21%	0.19%	0.15%	0.0%	0.38%	0.0%	0.19%	0.0%	0.29%	0.10%	0.40%	0.07%	0.13%	0.0%	0.12%	0.09%	0.0%	0.0%	0.14%	0.69%	0.07%	0.0%	0.14%	0.13%	0.16%	0.0%	0.09%	0.0%	0.25%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5069	83	52	98	106	172	22	63	116	116	74	93	67	150	97	93	80	38	60	73	79	2	105	120	109	63	112	150	39	83	89	53	101	72	114	59	125	200	70	75	133	157	134	148	138	183	163	115	52	98	117	158					
		10.06%	11.47%	7.39%	9.57%	10.75%	12.76%	5.04%	7.11%	12.55%	11.35%	11.54%	13.38%	10.45%	11.38%	6.81%	8.57%	8.86%	7.14%	8.83%	9.97%	9.13%	0.41%	10.24%	12.83%	10.88%	9.81%	10.83%	11.59%	6.15%	8.05%	9.40%	7.91%	10.54%	9.63%	8.80%	7.75%	10.80%	12.87%	6.66%	11.29%	10.88%	11.36%	8.50%	10.42%	11.76%	13.03%	11.29%	9.40%	8.90%	9.16%	9.54%	13.38%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	111	2	3	1	1	1	6	3	1	2	2	5	2	1	2	2	0	3	3	2	2	1	4	5	2	2	2	3	1	7	1	1	2	0	0	1	1	4	6	2	1	1	2	1	4	2	2	1	1	1	5	1					
		0.22%	0.27%	0.42%	0.09%	0.10%	0.07%	1.37%	0.33%	0.10%	0.19%	0.31%	0.71%	0.31%	0.07%	0.14%	0.18%	0.0%	0.56%	0.44%	0.27%	0.23%	0.20%	0.39%	0.53%	0.19%	0.31%	0.19%	0.23%	0.15%	0.67%	0.10%	0.14%	0.20%	0.0%	0.0%	0.13%	0.08%	0.25%	0.57%	0.30%	0.08%	0.07%	0.12%	0.07%	0.34%	0.14%	0.13%	0.08%	0.17%	0.09%	0.40%	0.08%					
35	"18. ""ЛДПР"""	3892	50	69	70	68	81	34	94	65	88	36	54	44	64	83	115	82	47	80	70	46	8	57	68	70	62	67	95	40	89	67	54	89	60	113	46	108	145	88	60	80	110	128	113	86	85	130	126	39	68	115	86					
		7.73%	6.91%	9.81%	6.84%	6.89%	6.01%	7.79%	10.62%	7.03%	8.61%	5.61%	7.76%	6.86%	4.85%	5.83%	10.59%	9.09%	8.83%	11.78%	9.56%	5.31%	1.65%	5.56%	7.27%	6.99%	9.65%	6.47%	7.34%	6.30%	8.63%	7.08%	8.05%	9.29%	8.03%	8.73%	6.04%	9.33%	9.33%	8.37%	9.03%	6.54%	7.95%	8.12%	7.96%	7.33%	6.05%	9.00%	10.30%	6.67%	6.36%	9.38%	7.28%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	1046	22	9	17	36	17	10	29	15	16	9	8	17	16	23	31	16	14	13	16	18	3	29	17	27	17	17	30	16	27	30	14	19	16	17	11	18	34	13	10	25	28	42	36	27	29	40	26	10	17	27	22					
		2.07%	3.04%	1.28%	1.66%	3.65%	1.26%	2.29%	3.27%	1.62%	1.56%	1.40%	1.15%	2.65%	1.21%	1.61%	2.85%	1.77%	2.63%	1.91%	2.18%	2.08%	0.62%	2.82%	1.81%	2.69%	2.64%	1.64%	2.31%	2.52%	2.61%	3.17%	2.08%	1.98%	2.14%	1.31%	1.44%	1.55%	2.18%	1.23%	1.50%	2.04%	2.02%	2.66%	2.53%	2.30%	2.06%	2.77%	2.12%	1.71%	1.59%	2.20%	1.86%					
37	"20. ""Политическая партия ""Единая Россия"""	18062	222	283	326	285	565	141	287	278	396	192	203	199	494	630	331	307	222	233	236	374	396	333	350	441	190	369	449	228	461	339	237	321	273	524	347	371	485	435	232	351	427	729	474	362	449	437	405	286	448	338	371					
		35.87%	30.70%	40.25%	31.86%	28.90%	41.94%	32.33%	32.42%	30.08%	38.74%	29.95%	29.20%	31.04%	37.50%	44.27%	30.50%	34.03%	41.72%	34.31%	32.24%	43.23%	82.15%	32.48%	37.43%	44.05%	29.59%	35.68%	34.69%	35.96%	44.71%	35.83%	35.37%	33.50%	36.54%	40.49%	45.59%	32.06%	31.20%	41.38%	34.93%	28.72%	30.89%	46.28%	33.40%	30.86%	31.98%	30.28%	33.11%	48.97%	41.90%	27.56%	31.44%					
38	"21. ""Российская Конституционно-демократическая партия"""	85	0	8	0	2	0	0	3	1	1	1	2	5	3	2	2	0	1	1	2	1	4	0	4	0	0	2	3	1	0	3	2	2	2	1	1	4	3	1	2	0	2	0	5	0	0	2	2	0	1	1	2					
		0.16%	0.0%	1.13%	0.0%	0.20%	0.0%	0.0%	0.33%	0.10%	0.09%	0.15%	0.28%	0.78%	0.22%	0.14%	0.18%	0.0%	0.18%	0.14%	0.27%	0.11%	0.82%	0.0%	0.42%	0.0%	0.0%	0.19%	0.23%	0.15%	0.0%	0.31%	0.29%	0.20%	0.26%	0.07%	0.13%	0.34%	0.19%	0.09%	0.30%	0.0%	0.14%	0.0%	0.35%	0.0%	0.0%	0.13%	0.16%	0.0%	0.09%	0.08%	0.16%					
39	"22. ""Развитие предпринимательства"""	140	1	1	3	4	4	0	1	1	2	2	2	1	2	0	5	0	1	7	7	0	1	2	8	2	1	1	3	2	2	3	2	0	2	7	1	1	8	6	1	3	3	13	5	1	2	7	2	1	0	4	2					
		0.27%	0.13%	0.14%	0.29%	0.40%	0.29%	0.0%	0.11%	0.10%	0.19%	0.31%	0.28%	0.15%	0.15%	0.0%	0.46%	0.0%	0.18%	1.03%	0.95%	0.0%	0.20%	0.19%	0.85%	0.19%	0.15%	0.09%	0.23%	0.31%	0.19%	0.31%	0.29%	0.0%	0.26%	0.54%	0.13%	0.08%	0.51%	0.57%	0.15%	0.24%	0.21%	0.82%	0.35%	0.08%	0.14%	0.48%	0.16%	0.17%	0.0%	0.32%	0.16%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	6998	97	110	171	141	149	38	126	105	106	107	103	74	234	144	146	111	67	52	103	144	18	164	118	90	101	119	159	102	109	130	94	165	112	154	85	208	218	126	104	206	217	181	218	222	237	224	180	67	126	242	174					
		13.90%	13.41%	15.64%	16.71%	14.30%	11.06%	8.71%	14.23%	11.36%	10.37%	16.69%	14.82%	11.54%	17.76%	10.11%	13.45%	12.30%	12.59%	7.65%	14.07%	16.64%	3.73%	16.0%	12.62%	8.99%	15.73%	11.50%	12.28%	16.08%	10.57%	13.74%	14.02%	17.22%	14.99%	11.90%	11.16%	17.97%	14.02%	11.98%	15.66%	16.85%	15.70%	11.49%	15.36%	18.92%	16.88%	15.52%	14.71%	11.47%	11.78%	19.73%	14.74%					
																																																										
41	Против всех	2506	43	47	44	28	53	47	52	55	66	28	23	43	48	76	67	35	24	33	35	42	12	58	35	48	39	51	59	34	16	40	33	36	30	57	37	52	88	90	35	59	88	41	81	53	69	73	85	43	46	77	52					
		4.97%	5.94%	6.68%	4.30%	2.83%	3.93%	10.77%	5.87%	5.95%	6.45%	4.36%	3.30%	6.70%	3.64%	5.34%	6.17%	3.88%	4.51%	4.86%	4.78%	4.85%	2.48%	5.65%	3.74%	4.79%	6.07%	4.93%	4.55%	5.36%	1.55%	4.22%	4.92%	3.75%	4.01%	4.40%	4.86%	4.49%	5.66%	8.56%	5.27%	4.82%	6.36%	2.60%	5.70%	4.51%	4.91%	5.05%	6.95%	7.36%	4.30%	6.28%	4.40%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
