Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    район Нагатино-Садовники																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №1780	УИК №1781	УИК №1782	УИК №1783	УИК №1784	УИК №1785	УИК №1786	УИК №1787	УИК №1788	УИК №1789	УИК №1790	УИК №1791	УИК №1792	УИК №1793	УИК №1794	УИК №1795	УИК №1796	УИК №1797	УИК №3336	УИК №3337	УИК №3338	УИК №3339					
		12.20%	19.38%	9.54%	14.50%	2.74%	4.90%	20.50%	5.65%	20.74%	9.54%	11.84%	6.69%	2.48%	19.01%	23.36%	9.83%	3.36%	8.08%	13.97%	17.42%	11.02%	2.39%	20.77%	8.15%	10.93%	14.73%	16.39%	24.44%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	995	69	20	30	29	22	129	36	84	16	47	28	2	30	23	14	17	32	102	36	15	18	48	12	11	36	62	27					
		2.86%	7.15%	1.47%	2.33%	1.77%	2.07%	9.44%	2.83%	6.38%	0.77%	2.23%	1.57%	0.99%	1.98%	1.94%	1.35%	1.91%	1.99%	8.05%	1.91%	1.00%	1.48%	3.07%	0.59%	6.01%	2.81%	7.94%	7.50%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	23147	493	983	787	1312	854	597	1021	592	1672	1481	1420	168	928	636	791	714	1151	723	1052	1076	1010	768	1621	122	655	379	141					
		66.59%	51.09%	72.12%	61.01%	80.00%	80.49%	43.70%	80.14%	44.98%	80.54%	70.42%	79.82%	83.17%	61.25%	53.63%	76.20%	80.04%	71.54%	57.06%	55.87%	71.88%	83.20%	49.07%	79.07%	66.67%	51.05%	48.53%	39.17%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	292	12	10	6	1	4	5	2	13	7	56	3	4	2	4	1	2	6	5	89	3	15	12	5	2	12	5	6					
		0.84%	1.24%	0.73%	0.47%	0.06%	0.38%	0.37%	0.16%	0.99%	0.34%	2.66%	0.17%	1.98%	0.13%	0.34%	0.10%	0.22%	0.37%	0.39%	4.73%	0.20%	1.24%	0.77%	0.24%	1.09%	0.94%	0.64%	1.67%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
