Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    район Нагатино-Садовники																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №1780	УИК №1781	УИК №1782	УИК №1783	УИК №1784	УИК №1785	УИК №1786	УИК №1787	УИК №1788	УИК №1789	УИК №1790	УИК №1791	УИК №3244	УИК №3245	УИК №3246	УИК №3247					
		7.87%	6.61%	6.61%	7.55%	8.50%	9.40%	6.51%	7.97%	7.95%	7.37%	9.38%	8.33%	0.48%	8.72%	8.88%	6.96%	7.56%	8.17%	7.53%	9.04%	9.29%	7.92%	7.53%	7.01%	7.55%	6.95%	5.46%	11.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	337	4	14	13	20	9	14	14	16	22	24	8	2	17	16	8	11	11	9	21	17	13	14	17	1	11	4	7					
		1.31%	0.53%	1.45%	1.53%	1.56%	1.19%	1.23%	1.51%	1.55%	1.56%	1.67%	0.72%	0.95%	1.51%	1.58%	1.11%	1.54%	0.97%	0.93%	1.68%	1.49%	1.54%	0.98%	1.31%	0.94%	0.99%	0.73%	1.75%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13347	450	535	443	655	376	616	471	494	720	761	574	192	486	500	378	325	622	411	545	595	417	790	674	48	679	363	227					
		51.97%	59.52%	55.27%	52.24%	51.05%	49.80%	54.23%	50.70%	47.87%	51.03%	52.85%	51.95%	91.43%	43.24%	49.36%	52.65%	45.52%	54.61%	42.37%	43.60%	52.15%	49.29%	55.05%	51.93%	45.28%	61.28%	66.12%	56.75%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1491	24	45	45	68	49	50	51	50	106	78	70	3	76	63	30	46	69	119	146	62	66	44	67	4	27	16	17					
		5.81%	3.17%	4.65%	5.31%	5.30%	6.49%	4.40%	5.49%	4.84%	7.51%	5.42%	6.33%	1.43%	6.76%	6.22%	4.18%	6.44%	6.06%	12.27%	11.68%	5.43%	7.80%	3.07%	5.16%	3.77%	2.44%	2.91%	4.25%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
