Выборы Президента Российской Федерации																																							
																																							
Наименование Избирательной комиссии:    Некрасовская																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №856	УИК №857	УИК №858					
22	. Хакамада Ирина Муцуовна	311	25	18	19	18	20	22	6	11	2	12	0	12	5	0	3	10	2	3	6	17	8	2	1	14	9	6	4	2	9	3	25	17					
		2.52%	3.44%	2.56%	2.75%	2.18%	2.53%	2.78%	1.87%	2.27%	1.33%	2.22%	0.00%	1.91%	1.67%	0.00%	3.75%	2.40%	0.76%	2.01%	1.68%	6.01%	3.85%	0.96%	0.58%	1.76%	2.54%	3.97%	2.44%	1.49%	6.43%	2.10%	3.33%	4.14%					
23	. Харитонов Николай Михайлович	1486	99	101	86	129	82	89	40	60	11	65	5	90	29	15	18	43	15	16	27	24	23	13	72	84	47	15	26	18	14	17	74	39					
		12.05%	13.62%	14.39%	12.43%	15.60%	10.37%	11.25%	12.46%	12.40%	7.33%	12.04%	6.76%	14.35%	9.67%	12.00%	22.50%	10.34%	5.68%	10.74%	7.56%	8.48%	11.06%	6.22%	41.86%	10.57%	13.28%	9.93%	15.85%	13.43%	10.00%	11.89%	9.87%	9.49%					
																																							
24	Против всех	339	25	23	28	17	31	21	9	9	4	14	0	8	4	5	3	9	7	0	7	14	11	6	0	26	1	0	3	2	2	3	31	16					
		2.75%	3.44%	3.28%	4.05%	2.06%	3.92%	2.65%	2.80%	1.86%	2.67%	2.59%	0.00%	1.28%	1.33%	4.00%	3.75%	2.16%	2.65%	0.00%	1.96%	4.95%	5.29%	2.87%	0.00%	3.27%	0.28%	0.00%	1.83%	1.49%	1.43%	2.10%	4.13%	3.89%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
