20	Зюганов Геннадий Андреевич	6651	223	203	238	218	188	202	227	191	206	207	65	22	43	36	98	54	29	20	27	61	205	320	28	44	207	100	180	37	57	51	22	89	12	9	19	56	18	11	148	26	21	20	64	11	5	24	29	24	198	72	46	10	253	38	63	20	155	135	12	76	25	31	203	25	32	100	31	2	16	5	42	10	17	11	63	18	13	19	243	221	32	19									
		19.76%	23.75%	22.48%	19.44%	23.80%	21.36%	20.12%	26.00%	22.18%	21.44%	23.96%	20.12%	18.64%	25.15%	17.22%	22.58%	16.46%	17.90%	16.53%	11.44%	16.05%	21.24%	22.73%	13.27%	18.88%	19.87%	18.21%	18.31%	10.42%	13.23%	12.88%	31.43%	18.58%	11.32%	12.33%	19.00%	16.57%	9.28%	12.94%	15.90%	15.29%	12.96%	20.83%	17.63%	10.00%	12.82%	20.69%	10.43%	29.63%	26.83%	25.99%	17.10%	24.39%	17.13%	11.59%	17.50%	15.04%	23.45%	22.20%	15.19%	14.96%	19.08%	16.49%	24.22%	13.23%	25.60%	23.09%	20.53%	4.08%	12.80%	5.75%	11.80%	14.93%	10.63%	11.11%	18.10%	21.69%	15.66%	18.45%	24.80%	22.26%	16.49%	15.08%									
21	Миронов Сергей Михайлович	875	31	16	40	29	43	39	36	35	40	19	5	0	2	3	13	5	4	2	3	7	34	33	8	2	30	10	22	5	14	16	0	15	2	1	2	10	5	2	15	1	3	1	19	3	1	4	6	2	14	8	5	0	30	8	5	3	18	19	0	10	4	2	9	1	1	8	0	0	0	1	8	3	1	4	7	0	2	0	26	37	1	2									
		2.60%	3.30%	1.77%	3.27%	3.17%	4.89%	3.88%	4.12%	4.07%	4.16%	2.20%	1.55%	0.00%	1.17%	1.44%	2.99%	1.52%	2.47%	1.65%	1.27%	1.84%	3.52%	2.34%	3.79%	0.86%	2.88%	1.82%	2.24%	1.41%	3.25%	4.04%	0.00%	3.13%	1.89%	1.37%	2.00%	2.96%	2.58%	2.35%	1.61%	0.59%	1.85%	1.04%	5.23%	2.73%	2.56%	3.45%	2.16%	2.47%	1.90%	2.89%	1.86%	0.00%	2.03%	2.44%	1.39%	2.26%	2.72%	3.13%	0.00%	1.97%	3.05%	1.06%	1.07%	0.53%	0.80%	1.85%	0.00%	0.00%	0.00%	1.15%	2.25%	4.48%	0.63%	4.04%	2.01%	0.00%	2.41%	0.00%	2.65%	3.73%	0.52%	1.59%									
22	Прохоров Михаил Дмитриевич	1695	65	49	115	77	54	75	44	53	67	48	9	5	5	11	9	23	9	4	9	15	38	58	19	5	42	19	56	11	23	5	7	20	4	7	5	25	4	3	35	6	4	4	12	3	0	7	11	4	48	8	26	4	98	11	18	6	31	19	2	21	4	4	29	9	0	14	7	0	2	2	6	1	0	0	11	0	1	3	56	60	6	5									
		5.04%	6.92%	5.43%	9.40%	8.41%	6.14%	7.47%	5.04%	6.16%	6.97%	5.56%	2.79%	4.24%	2.92%	5.26%	2.07%	7.01%	5.56%	3.31%	3.81%	3.95%	3.94%	4.12%	9.00%	2.15%	4.03%	3.46%	5.70%	3.10%	5.34%	1.26%	10.00%	4.18%	3.77%	9.59%	5.00%	7.40%	2.06%	3.53%	3.76%	3.53%	2.47%	4.17%	3.31%	2.73%	0.00%	6.03%	3.96%	4.94%	6.50%	2.89%	9.67%	9.76%	6.64%	3.35%	5.00%	4.51%	4.69%	3.13%	2.53%	4.13%	3.05%	2.13%	3.46%	4.76%	0.00%	3.23%	4.64%	0.00%	1.60%	2.30%	1.69%	1.49%	0.00%	0.00%	3.16%	0.00%	1.20%	2.91%	5.71%	6.04%	3.09%	3.97%									
23	Путин Владимир Владимирович	20984	520	527	661	507	485	593	474	482	524	511	205	85	98	141	278	215	95	78	156	258	589	849	130	159	652	361	631	259	304	281	36	299	74	55	62	233	153	65	668	123	115	66	219	84	32	72	193	44	390	152	165	24	939	258	250	87	376	407	64	353	91	130	526	131	80	248	97	40	96	71	264	47	135	73	237	54	60	76	552	569	146	95									
		62.34%	55.38%	58.36%	54.00%	55.35%	55.11%	59.06%	54.30%	55.98%	54.53%	59.14%	63.47%	72.03%	57.31%	67.46%	64.06%	65.55%	58.64%	64.46%	66.10%	67.89%	61.04%	60.30%	61.61%	68.24%	62.57%	65.76%	64.19%	72.96%	70.53%	70.96%	51.43%	62.42%	69.81%	75.34%	62.00%	68.93%	78.87%	76.47%	71.75%	72.35%	70.99%	68.75%	60.33%	76.36%	82.05%	62.07%	69.42%	54.32%	52.85%	54.87%	61.34%	58.54%	63.57%	78.66%	69.44%	65.41%	56.88%	66.94%	81.01%	69.49%	69.47%	69.15%	62.77%	69.31%	64.00%	57.27%	64.24%	81.63%	76.80%	81.61%	74.16%	70.15%	84.38%	73.74%	68.10%	65.06%	72.29%	73.79%	56.33%	57.30%	75.26%	75.40%									
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
