Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																						
Дата голосования: 02.12.2007																						
																						
Наименование Избирательной комиссии:    ТИК Гремячинского МР																						
																						
Сводная таблица результатов выборов																						
																						
		Сумма	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	84	14	5	22	9	5	2	4	1	0	2	1	10	8	1	0					
		1.02%	1.21%	1.71%	1.63%	0.82%	0.82%	0.47%	0.97%	0.53%	0.00%	0.67%	0.25%	1.03%	1.10%	1.96%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5660	808	197	882	712	425	319	269	140	126	206	275	694	523	41	43					
		68.92%	69.66%	67.47%	65.19%	65.08%	69.79%	74.36%	65.45%	74.47%	77.30%	68.90%	67.40%	71.25%	71.84%	80.39%	79.63%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	31	12	0	7	3	0	3	1	1	1	3	0	0	0	0	0					
		0.38%	1.03%	0.00%	0.52%	0.27%	0.00%	0.70%	0.24%	0.53%	0.61%	1.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
