Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Гатчинская восточная																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381					
		1.23%	1.77%	1.66%	0.46%	1.19%	0.96%	0.39%	1.30%	0.66%	1.14%	0.96%	3.77%	0.41%	1.00%	1.11%	0.89%	0.82%	0.91%	1.29%	1.88%	1.34%	1.73%	0.93%	0.83%	0.0%	0.63%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	359	10	6	4	28	13	9	11	9	8	31	16	7	40	32	12	11	16	17	0	18	34	17	3	3	4					
		3.23%	2.95%	2.0%	1.85%	3.04%	2.50%	3.52%	4.78%	3.01%	3.05%	4.26%	2.87%	2.91%	5.02%	3.58%	5.35%	2.26%	3.66%	3.14%	0.0%	2.19%	4.54%	2.64%	1.25%	2.91%	2.54%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	543	23	10	9	58	38	15	23	12	18	28	34	12	33	26	7	19	20	28	0	33	56	28	9	0	4					
		4.88%	6.80%	3.33%	4.16%	6.29%	7.32%	5.88%	9.99%	4.01%	6.87%	3.85%	6.11%	5.0%	4.14%	2.91%	3.12%	3.90%	4.58%	5.18%	0.0%	4.02%	7.48%	4.35%	3.76%	0.0%	2.54%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	356	13	11	5	39	19	10	7	11	12	17	13	11	26	16	14	16	20	15	3	15	26	13	7	10	7					
		3.20%	3.84%	3.66%	2.31%	4.23%	3.66%	3.92%	3.04%	3.67%	4.58%	2.33%	2.33%	4.58%	3.26%	1.79%	6.24%	3.29%	4.58%	2.77%	1.88%	1.83%	3.47%	2.02%	2.92%	9.70%	4.45%					
22	"5. ""За Русь Святую"""	85	3	0	0	8	3	2	0	4	2	6	5	3	6	5	3	1	3	4	1	10	3	10	0	0	3					
		0.76%	0.88%	0.0%	0.0%	0.86%	0.57%	0.78%	0.0%	1.33%	0.76%	0.82%	0.89%	1.25%	0.75%	0.55%	1.33%	0.20%	0.68%	0.74%	0.62%	1.22%	0.40%	1.55%	0.0%	0.0%	1.91%					
23	"6. ""Объединенная Российская партия ""Русь"""	44	6	0	0	2	0	0	1	2	0	5	0	2	0	1	1	4	5	3	0	2	5	4	0	0	1					
		0.39%	1.77%	0.0%	0.0%	0.21%	0.0%	0.0%	0.43%	0.66%	0.0%	0.68%	0.0%	0.83%	0.0%	0.11%	0.44%	0.82%	1.14%	0.55%	0.0%	0.24%	0.66%	0.62%	0.0%	0.0%	0.63%					
24	"7. ""Новый курс - Автомобильная Россия"""	140	3	4	0	8	4	4	3	6	1	17	11	1	7	9	6	3	7	9	0	2	8	24	2	0	1					
		1.26%	0.88%	1.33%	0.0%	0.86%	0.77%	1.56%	1.30%	2.00%	0.38%	2.33%	1.97%	0.41%	0.87%	1.00%	2.67%	0.61%	1.60%	1.66%	0.0%	0.24%	1.06%	3.73%	0.83%	0.0%	0.63%					
25	"8. ""Народно-республиканская партия России"""	17	0	0	0	2	0	0	0	1	1	1	0	0	2	2	1	1	0	2	0	4	0	0	0	0	0					
		0.15%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.33%	0.38%	0.13%	0.0%	0.0%	0.25%	0.22%	0.44%	0.20%	0.0%	0.37%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	47	1	0	0	7	2	2	0	0	0	5	3	1	4	4	10	1	1	1	2	0	3	0	0	0	0					
		0.42%	0.29%	0.0%	0.0%	0.76%	0.38%	0.78%	0.0%	0.0%	0.0%	0.68%	0.53%	0.41%	0.50%	0.44%	4.46%	0.20%	0.22%	0.18%	1.25%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	485	9	13	3	39	27	6	13	3	3	31	16	18	64	68	2	34	10	46	6	17	13	33	4	1	6					
		4.36%	2.66%	4.33%	1.38%	4.23%	5.20%	2.35%	5.65%	1.00%	1.14%	4.26%	2.87%	7.5%	8.04%	7.61%	0.89%	6.99%	2.29%	8.51%	3.77%	2.07%	1.73%	5.13%	1.67%	0.97%	3.82%					
28	"11. ""Истинные патриоты России"""	14	0	0	0	5	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	1	3	0	0	0					
		0.12%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.17%	0.0%	0.12%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.12%	0.13%	0.46%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	183	6	8	4	9	8	9	2	10	5	6	5	2	22	14	2	17	4	12	0	18	11	5	1	1	2					
		1.64%	1.77%	2.66%	1.85%	0.97%	1.54%	3.52%	0.86%	3.34%	1.90%	0.82%	0.89%	0.83%	2.76%	1.56%	0.89%	3.49%	0.91%	2.22%	0.0%	2.19%	1.47%	0.77%	0.41%	0.97%	1.27%					
30	"13. ""Демократическая партия России"""	23	1	0	0	1	1	0	1	0	0	2	0	1	1	2	1	1	1	1	0	1	4	3	0	0	1					
		0.20%	0.29%	0.0%	0.0%	0.10%	0.19%	0.0%	0.43%	0.0%	0.0%	0.27%	0.0%	0.41%	0.12%	0.22%	0.44%	0.20%	0.22%	0.18%	0.0%	0.12%	0.53%	0.46%	0.0%	0.0%	0.63%					
31	"14. ""Великая Россия - Евразийский Союз"""	18	0	0	0	1	0	1	1	0	0	1	0	2	1	2	2	0	1	1	0	3	0	2	0	0	0					
		0.16%	0.0%	0.0%	0.0%	0.10%	0.0%	0.39%	0.43%	0.0%	0.0%	0.13%	0.0%	0.83%	0.12%	0.22%	0.89%	0.0%	0.22%	0.18%	0.0%	0.36%	0.0%	0.31%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	21	0	1	0	1	2	0	0	0	0	1	2	1	1	4	2	0	0	0	0	4	1	0	0	0	1					
		0.18%	0.0%	0.33%	0.0%	0.10%	0.38%	0.0%	0.0%	0.0%	0.0%	0.13%	0.35%	0.41%	0.12%	0.44%	0.89%	0.0%	0.0%	0.0%	0.0%	0.48%	0.13%	0.0%	0.0%	0.0%	0.63%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1041	35	47	13	97	56	19	26	34	30	51	66	21	68	66	5	39	68	40	16	90	64	56	9	13	12					
		9.37%	10.35%	15.66%	6.01%	10.53%	10.78%	7.45%	11.30%	11.37%	11.45%	7.01%	11.87%	8.75%	8.54%	7.39%	2.23%	8.02%	15.59%	7.40%	10.06%	10.98%	8.55%	8.70%	3.76%	12.62%	7.64%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	2	1	0	0	1	0	0	0	2	1	1	0	4	3	0	0	0	0	1	5	2	4	0	0	2					
		0.26%	0.59%	0.33%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.76%	0.13%	0.17%	0.0%	0.50%	0.33%	0.0%	0.0%	0.0%	0.0%	0.62%	0.61%	0.26%	0.62%	0.0%	0.0%	1.27%					
35	"18. ""ЛДПР"""	1306	28	29	17	76	51	17	18	30	21	128	70	20	113	142	61	45	43	52	23	105	89	54	32	20	22					
		11.75%	8.28%	9.66%	7.87%	8.25%	9.82%	6.66%	7.82%	10.03%	8.01%	17.60%	12.58%	8.33%	14.19%	15.90%	27.23%	9.25%	9.86%	9.62%	14.46%	12.82%	11.89%	8.39%	13.38%	19.41%	14.01%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	337	7	11	8	23	12	13	7	6	8	23	16	8	19	42	8	18	13	14	3	20	21	24	7	0	6					
		3.03%	2.07%	3.66%	3.70%	2.49%	2.31%	5.09%	3.04%	2.00%	3.05%	3.16%	2.87%	3.33%	2.38%	4.70%	3.57%	3.70%	2.98%	2.59%	1.88%	2.44%	2.80%	3.73%	2.92%	0.0%	3.82%					
37	"20. ""Политическая партия ""Единая Россия"""	4231	136	106	132	366	192	106	77	124	95	252	182	81	247	305	47	209	154	199	83	339	263	282	148	37	69					
		38.09%	40.23%	35.33%	61.11%	39.73%	36.99%	41.56%	33.47%	41.47%	36.25%	34.66%	32.73%	33.75%	31.03%	34.15%	20.98%	43.00%	35.32%	36.85%	52.20%	41.39%	35.16%	43.85%	61.92%	35.92%	43.94%					
38	"21. ""Российская Конституционно-демократическая партия"""	41	3	2	2	3	1	0	1	1	1	2	1	5	0	2	1	0	2	5	1	1	5	1	0	0	1					
		0.36%	0.88%	0.66%	0.92%	0.32%	0.19%	0.0%	0.43%	0.33%	0.38%	0.27%	0.17%	2.08%	0.0%	0.22%	0.44%	0.0%	0.45%	0.92%	0.62%	0.12%	0.66%	0.15%	0.0%	0.0%	0.63%					
39	"22. ""Развитие предпринимательства"""	78	3	0	1	9	5	0	6	2	1	1	2	4	3	11	3	1	3	5	1	5	6	3	3	0	0					
		0.70%	0.88%	0.0%	0.46%	0.97%	0.96%	0.0%	2.60%	0.66%	0.38%	0.13%	0.35%	1.66%	0.37%	1.23%	1.33%	0.20%	0.68%	0.92%	0.62%	0.61%	0.80%	0.46%	1.25%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1016	27	24	13	80	49	32	25	25	31	71	59	27	83	79	17	31	46	51	12	88	69	46	8	14	9					
		9.14%	7.98%	8.0%	6.01%	8.68%	9.44%	12.54%	10.86%	8.36%	11.83%	9.76%	10.61%	11.25%	10.42%	8.84%	7.58%	6.37%	10.55%	9.44%	7.54%	10.74%	9.22%	7.15%	3.34%	13.59%	5.73%					
																																
41	Против всех	433	11	20	1	41	23	7	2	11	15	29	20	9	33	36	15	22	12	24	4	19	46	23	4	4	2					
		3.89%	3.25%	6.66%	0.46%	4.45%	4.43%	2.74%	0.86%	3.67%	5.72%	3.98%	3.59%	3.75%	4.14%	4.03%	6.69%	4.52%	2.75%	4.44%	2.51%	2.31%	6.14%	3.57%	1.67%	3.88%	1.27%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
