Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Первомайская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	82	0	0	1	7	6	0	1	1	1	0	1	2	1	2	13	5	9	7	4	1	3	2	1	0	1	6	1	0	1	1	1	3					
14	Число погашенных неиспользованных открепительных удостоверений	338	9	9	7	13	7	10	12	10	9	9	10	8	10	10	18	23	19	17	10	7	10	10	9	9	8	19	0	10	8	8	9	11					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	1.Политическая партия «Аграрная партия России»	162	3	3	7	11	0	0	4	4	2	0	0	10	4	1	19	10	10	3	2	5	4	15	3	10	3	3	7	0	6	9	0	4					
		1.59%	3.06%	0.77%	1.43%	1.84%	0.00%	0.00%	0.93%	2.70%	1.02%	0.00%	0.00%	4.12%	1.90%	0.40%	1.88%	1.07%	1.10%	0.52%	0.51%	2.39%	1.82%	5.62%	1.82%	3.76%	1.36%	0.79%	2.42%	0.00%	8.33%	3.32%	0.00%	1.27%					
19	2.Всероссийская политическая партия «Гражданская Сила»	38	0	1	3	6	0	0	2	0	1	0	0	0	0	2	9	1	0	0	0	2	0	1	2	1	1	2	0	2	0	1	0	1					
		0.37%	0.00%	0.26%	0.61%	1.01%	0.00%	0.00%	0.47%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.80%	0.89%	0.11%	0.00%	0.00%	0.00%	0.96%	0.00%	0.37%	1.21%	0.38%	0.45%	0.52%	0.00%	1.21%	0.00%	0.37%	0.00%	0.32%					
20	3.Политическая партия «Демократическая партия России»	11	0	0	0	2	1	0	0	0	0	0	0	2	0	0	2	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.11%	0.00%	0.00%	0.00%	0.34%	1.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.82%	0.00%	0.00%	0.20%	0.11%	0.11%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1020	16	28	66	78	3	9	27	4	11	1	4	31	22	20	179	122	77	50	31	9	22	36	18	16	18	21	29	13	3	24	10	22					
		10.01%	16.33%	7.18%	13.50%	13.07%	3.19%	14.06%	6.28%	2.70%	5.58%	0.67%	5.06%	12.76%	10.43%	8.00%	17.76%	13.02%	8.47%	8.62%	7.95%	4.31%	10.00%	13.48%	10.91%	6.02%	8.18%	5.50%	10.03%	7.88%	4.17%	8.86%	11.11%	6.98%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	25	0	0	1	0	0	0	1	0	0	0	0	0	0	1	5	10	2	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0					
		0.25%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.50%	1.07%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.79%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	12	0	0	0	0	0	0	1	0	0	1	0	1	1	1	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.67%	0.00%	0.41%	0.47%	0.40%	0.20%	0.11%	0.11%	0.17%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.11%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1063	5	47	62	59	13	5	26	18	16	5	10	28	7	35	108	77	87	66	39	32	34	39	28	31	12	43	30	29	14	13	10	35					
		10.43%	5.10%	12.05%	12.68%	9.88%	13.83%	7.81%	6.05%	12.16%	8.12%	3.36%	12.66%	11.52%	3.32%	14.00%	10.71%	8.22%	9.57%	11.38%	10.00%	15.31%	15.45%	14.61%	16.97%	11.65%	5.45%	11.26%	10.38%	17.58%	19.44%	4.80%	11.11%	11.11%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	439	3	14	25	43	5	0	21	4	12	1	0	7	4	4	38	41	33	33	9	3	10	9	9	7	16	26	19	11	2	13	1	16					
		4.31%	3.06%	3.59%	5.11%	7.20%	5.32%	0.00%	4.88%	2.70%	6.09%	0.67%	0.00%	2.88%	1.90%	1.60%	3.77%	4.38%	3.63%	5.69%	2.31%	1.44%	4.55%	3.37%	5.45%	2.63%	7.27%	6.81%	6.57%	6.67%	2.78%	4.80%	1.11%	5.08%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	60	1	3	2	2	0	0	4	0	2	0	0	2	3	2	9	6	5	2	1	2	2	2	0	1	1	1	0	2	1	1	1	2					
		0.59%	1.02%	0.77%	0.41%	0.34%	0.00%	0.00%	0.93%	0.00%	1.02%	0.00%	0.00%	0.82%	1.42%	0.80%	0.89%	0.64%	0.55%	0.34%	0.26%	0.96%	0.91%	0.75%	0.00%	0.38%	0.45%	0.26%	0.00%	1.21%	1.39%	0.37%	1.11%	0.63%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7196	69	285	312	390	65	49	339	117	151	141	65	156	169	181	623	650	671	417	302	154	142	164	99	190	168	275	199	107	45	204	67	230					
		70.59%	70.41%	73.08%	63.80%	65.33%	69.15%	76.56%	78.84%	79.05%	76.65%	94.63%	82.28%	64.20%	80.09%	72.40%	61.81%	69.37%	73.82%	71.90%	77.44%	73.68%	64.55%	61.42%	60.00%	71.43%	76.36%	71.99%	68.86%	64.85%	62.50%	75.28%	74.44%	73.02%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	55	1	5	2	0	3	1	0	0	0	0	0	1	1	1	6	8	9	4	1	0	1	0	2	0	0	3	3	1	0	1	0	1					
		0.54%	1.02%	1.28%	0.41%	0.00%	3.19%	1.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.47%	0.40%	0.60%	0.85%	0.99%	0.69%	0.26%	0.00%	0.45%	0.00%	1.21%	0.00%	0.00%	0.79%	1.04%	0.61%	0.00%	0.37%	0.00%	0.32%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
