Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Мухоршибирская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448					
11	Число полученных открепительных  удостоверений	800	50	50	30	50	30	30	10	50	50	10	30	10	10	10	10	15	15	10	20	20	50	20	50	20	20	10	20	10	30	10	50					
12	Число выданных открепительных удостоверений	297	9	13	16	4	26	22	1	11	20	1	30	0	1	4	0	8	15	4	9	6	16	6	18	2	3	0	5	7	6	3	31					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	142	2	17	2	4	1	6	1	25	8	1	8	0	3	1	0	4	0	1	2	2	2	5	2	0	1	0	2	8	1	2	31					
14	Число неиспользованных открепительных удостоверений	503	41	37	14	46	4	8	9	39	30	9	0	10	9	6	10	7	0	6	11	14	34	14	32	18	17	10	15	3	24	7	19					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																						
18	. Глазьев Сергей Юрьевич	241	10	17	9	10	4	6	3	47	28	0	4	0	1	5	1	4	5	2	3	0	8	2	13	2	1	2	7	2	16	3	26					
		1.86%	1.41%	1.97%	1.52%	1.12%	0.55%	1.41%	3.00%	6.08%	4.14%	0.00%	0.75%	0.00%	0.36%	2.45%	1.32%	1.51%	2.10%	2.25%	1.15%	0.00%	1.12%	0.62%	1.53%	0.80%	0.30%	3.57%	1.75%	0.92%	3.09%	1.70%	2.74%					
19	. Малышкин Олег Александрович	250	8	19	14	12	11	3	0	42	38	2	2	0	0	0	2	3	1	0	5	2	8	5	22	1	16	0	3	0	9	7	15					
		1.93%	1.13%	2.20%	2.36%	1.35%	1.51%	0.70%	0.00%	5.43%	5.61%	1.82%	0.38%	0.00%	0.00%	0.00%	2.63%	1.13%	0.42%	0.00%	1.92%	0.69%	1.12%	1.55%	2.59%	0.40%	4.76%	0.00%	0.75%	0.00%	1.74%	3.98%	1.58%					
20	. Миронов Сергей Михайлович	85	7	8	1	1	4	3	0	13	5	2	2	0	3	1	1	3	2	0	2	1	1	0	6	3	0	0	3	3	6	0	4					
		0.66%	0.99%	0.93%	0.17%	0.11%	0.55%	0.70%	0.00%	1.68%	0.74%	1.82%	0.38%	0.00%	1.09%	0.49%	1.32%	1.13%	0.84%	0.00%	0.77%	0.34%	0.14%	0.00%	0.71%	1.20%	0.00%	0.00%	0.75%	1.38%	1.16%	0.00%	0.42%					
21	. Путин Владимир Владимирович	8459	443	553	376	607	405	310	80	399	385	60	361	45	232	161	45	137	185	62	194	217	479	217	419	177	246	36	304	172	360	149	643					
		65.35%	62.57%	64.08%	63.30%	68.13%	55.56%	72.60%	80.00%	51.62%	56.87%	54.55%	68.11%	88.24%	84.67%	78.92%	59.21%	51.70%	77.73%	69.66%	74.33%	74.83%	66.99%	67.18%	49.24%	70.52%	73.21%	64.29%	75.81%	78.90%	69.50%	84.66%	67.76%					
22	. Хакамада Ирина Муцуовна	477	20	38	13	19	7	67	8	36	36	1	28	0	17	10	1	5	27	10	24	4	4	2	19	1	4	0	18	21	2	5	30					
		3.69%	2.82%	4.40%	2.19%	2.13%	0.96%	15.69%	8.00%	4.66%	5.32%	0.91%	5.28%	0.00%	6.20%	4.90%	1.32%	1.89%	11.34%	11.24%	9.20%	1.38%	0.56%	0.62%	2.23%	0.40%	1.19%	0.00%	4.49%	9.63%	0.39%	2.84%	3.16%					
23	. Харитонов Николай Михайлович	3020	196	203	164	211	274	33	7	187	127	44	108	6	17	18	26	107	17	15	31	56	184	90	354	63	64	18	55	17	115	12	201					
		23.33%	27.68%	23.52%	27.61%	23.68%	37.59%	7.73%	7.00%	24.19%	18.76%	40.00%	20.38%	11.76%	6.20%	8.82%	34.21%	40.38%	7.14%	16.85%	11.88%	19.31%	25.73%	27.86%	41.60%	25.10%	19.05%	32.14%	13.72%	7.80%	22.20%	6.82%	21.18%					
																																						
24	Против всех	223	13	15	8	18	3	2	2	36	48	1	7	0	2	5	0	2	0	0	0	2	21	5	7	1	1	0	2	0	1	0	21					
		1.72%	1.84%	1.74%	1.35%	2.02%	0.41%	0.47%	2.00%	4.66%	7.09%	0.91%	1.32%	0.00%	0.73%	2.45%	0.00%	0.75%	0.00%	0.00%	0.00%	0.69%	2.94%	1.55%	0.82%	0.40%	0.30%	0.00%	0.50%	0.00%	0.19%	0.00%	2.21%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
