Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Чурапчинская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	172	7	0	6	0	15	5	5	0	3	0	3	14	8	0	8	2	0	1	2	1	0	8	3	2	10	20	12	16	21					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	67	2	4	1	0	0	0	3	0	1	0	4	2	1	0	1	1	0	0	2	0	0	5	3	2	10	3	1	12	9					
14	Число погашенных неиспользованных открепительных удостоверений	173	13	10	4	5	0	10	5	5	7	10	12	1	7	5	7	3	5	4	8	4	5	7	7	8	10	0	3	4	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	1.Политическая партия «Аграрная партия России»	282	10	1	12	0	20	22	10	0	9	16	12	6	8	6	4	0	4	1	9	0	3	27	2	19	19	20	16	15	11					
		2.91%	2.54%	0.49%	3.70%	0.00%	4.63%	3.93%	3.32%	0.00%	4.64%	6.87%	2.62%	2.87%	1.29%	8.00%	0.92%	0.00%	5.33%	3.13%	3.46%	0.00%	3.80%	4.66%	0.66%	5.79%	3.44%	2.92%	2.64%	2.34%	1.19%					
19	2.Всероссийская политическая партия «Гражданская Сила»	22	1	0	1	0	1	1	0	0	2	0	1	2	1	1	2	0	0	0	0	0	0	1	1	1	0	0	2	1	3					
		0.23%	0.25%	0.00%	0.31%	0.00%	0.23%	0.18%	0.00%	0.00%	1.03%	0.00%	0.22%	0.96%	0.16%	1.33%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.33%	0.30%	0.00%	0.00%	0.33%	0.16%	0.32%					
20	3.Политическая партия «Демократическая партия России»	7	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1					
		0.07%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.11%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	883	48	14	20	2	50	75	27	9	42	28	22	6	54	7	27	7	3	2	21	2	4	43	29	31	45	56	64	78	67					
		9.12%	12.21%	6.90%	6.17%	6.25%	11.57%	13.39%	8.97%	21.43%	21.65%	12.02%	4.80%	2.87%	8.71%	9.33%	6.24%	10.14%	4.00%	6.25%	8.08%	5.13%	5.06%	7.41%	9.51%	9.45%	8.14%	8.19%	10.54%	12.19%	7.23%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	185	2	0	8	0	4	15	0	0	3	8	10	1	3	1	5	0	3	0	2	0	3	12	9	10	13	21	26	13	13					
		1.91%	0.51%	0.00%	2.47%	0.00%	0.93%	2.68%	0.00%	0.00%	1.55%	3.43%	2.18%	0.48%	0.48%	1.33%	1.15%	0.00%	4.00%	0.00%	0.77%	0.00%	3.80%	2.07%	2.95%	3.05%	2.35%	3.07%	4.28%	2.03%	1.40%					
23	6.Политическая партия «Партия социальной справедливости»	25	2	2	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	3	1	2	2	2	1	3	2					
		0.26%	0.51%	0.99%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.52%	0.33%	0.61%	0.36%	0.29%	0.16%	0.47%	0.22%					
24	7.Политическая партия «Либерально-демократическая партия России»	160	4	5	7	0	6	13	8	0	6	6	4	4	6	0	12	0	1	1	2	0	0	15	0	9	5	8	12	10	16					
		1.65%	1.02%	2.46%	2.16%	0.00%	1.39%	2.32%	2.66%	0.00%	3.09%	2.58%	0.87%	1.91%	0.97%	0.00%	2.77%	0.00%	1.33%	3.13%	0.77%	0.00%	0.00%	2.59%	0.00%	2.74%	0.90%	1.17%	1.98%	1.56%	1.73%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1675	52	41	32	0	83	90	28	10	25	44	71	12	141	21	40	3	5	3	30	1	34	165	49	37	110	154	124	128	142					
		17.29%	13.23%	20.20%	9.88%	0.00%	19.21%	16.07%	9.30%	23.81%	12.89%	18.88%	15.50%	5.74%	22.74%	28.00%	9.24%	4.35%	6.67%	9.38%	11.54%	2.56%	43.04%	28.45%	16.07%	11.28%	19.89%	22.51%	20.43%	20.00%	15.32%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	36	2	1	1	0	3	0	1	0	3	2	3	0	1	1	3	0	0	0	0	1	0	0	0	1	3	1	2	4	3					
		0.37%	0.51%	0.49%	0.31%	0.00%	0.69%	0.00%	0.33%	0.00%	1.55%	0.86%	0.66%	0.00%	0.16%	1.33%	0.69%	0.00%	0.00%	0.00%	0.00%	2.56%	0.00%	0.00%	0.00%	0.30%	0.54%	0.15%	0.33%	0.63%	0.32%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6339	269	138	241	30	258	338	223	22	102	127	328	178	401	38	337	59	59	25	192	33	35	305	212	217	354	419	355	380	664					
		65.44%	68.45%	67.98%	74.38%	93.75%	59.72%	60.36%	74.09%	52.38%	52.58%	54.51%	71.62%	85.17%	64.68%	50.67%	77.83%	85.51%	78.67%	78.13%	73.85%	84.62%	44.30%	52.59%	69.51%	66.16%	64.01%	61.26%	58.48%	59.38%	71.63%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	24	0	0	0	0	2	0	1	0	1	0	4	0	1	0	1	0	0	0	2	1	0	4	0	0	1	2	2	1	1					
		0.25%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.33%	0.00%	0.52%	0.00%	0.87%	0.00%	0.16%	0.00%	0.23%	0.00%	0.00%	0.00%	0.77%	2.56%	0.00%	0.69%	0.00%	0.00%	0.18%	0.29%	0.33%	0.16%	0.11%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
