Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Чурапчинская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697					
		0.24%	0.00%	0.45%	0.00%	0.00%	0.00%	0.36%	0.68%	0.00%	0.00%	0.80%	0.40%	0.76%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.29%	0.00%	0.64%	0.25%	0.39%	0.13%	0.09%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	667	39	7	13	0	31	50	19	3	23	11	27	3	28	3	21	0	1	3	16	1	1	38	16	9	40	67	68	62	67					
		6.30%	10.13%	3.14%	3.62%	0.00%	7.85%	8.90%	6.44%	6.38%	11.17%	4.38%	5.45%	1.15%	4.72%	5.17%	4.50%	0.00%	1.35%	9.38%	5.16%	2.38%	2.86%	6.29%	4.64%	2.62%	6.39%	8.24%	8.87%	7.81%	6.16%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	30	1	1	1	0	2	2	0	0	1	0	1	1	2	0	3	0	0	0	0	0	0	1	0	3	3	3	1	3	1					
		0.28%	0.26%	0.45%	0.28%	0.00%	0.51%	0.36%	0.00%	0.00%	0.49%	0.00%	0.20%	0.38%	0.34%	0.00%	0.64%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.87%	0.48%	0.37%	0.13%	0.38%	0.09%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8161	282	190	314	30	290	386	229	40	125	178	407	239	432	50	382	76	66	28	272	39	28	448	252	288	486	597	553	575	879					
		77.14%	73.25%	85.20%	87.47%	90.91%	73.42%	68.68%	77.63%	85.11%	60.68%	70.92%	82.22%	91.22%	72.85%	86.21%	81.80%	100.00%	89.19%	87.50%	87.74%	92.86%	80.00%	74.17%	73.04%	83.72%	77.64%	73.43%	72.10%	72.42%	80.86%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	28	2	0	0	0	1	5	1	0	0	2	1	0	2	0	2	0	0	0	1	0	0	2	0	2	1	2	2	1	1					
		0.26%	0.52%	0.00%	0.00%	0.00%	0.25%	0.89%	0.34%	0.00%	0.00%	0.80%	0.20%	0.00%	0.34%	0.00%	0.43%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.33%	0.00%	0.58%	0.16%	0.25%	0.26%	0.13%	0.09%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
