Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Касимовская городская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
18	"1. ""ЕДИНЕНИЕ"""	131	11	11	7	3	3	5	6	6	4	11	4	8	12	5	15	6	4	4	6					
		0.90%	1.19%	1.09%	0.79%	0.56%	0.88%	0.74%	1.53%	1.26%	0.85%	1.62%	1.47%	0.72%	1.08%	0.52%	1.50%	0.61%	0.48%	0.47%	0.59%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	214	13	23	12	11	3	4	7	11	9	14	2	25	14	9	17	14	3	11	12					
		1.48%	1.41%	2.27%	1.36%	2.07%	0.88%	0.59%	1.78%	2.31%	1.93%	2.07%	0.73%	2.25%	1.26%	0.94%	1.70%	1.43%	0.36%	1.30%	1.18%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1278	97	95	51	39	44	69	21	44	43	71	61	75	83	59	109	79	101	80	57					
		8.84%	10.55%	9.41%	5.81%	7.34%	13.01%	10.25%	5.35%	9.26%	9.22%	10.51%	22.42%	6.75%	7.49%	6.21%	10.91%	8.06%	12.22%	9.48%	5.64%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	348	13	21	25	19	6	13	9	9	11	14	4	22	22	39	26	29	7	31	28					
		2.40%	1.41%	2.08%	2.85%	3.57%	1.77%	1.93%	2.29%	1.89%	2.36%	2.07%	1.47%	1.98%	1.98%	4.10%	2.60%	2.96%	0.84%	3.67%	2.77%					
22	"5. ""За Русь Святую"""	102	10	9	6	3	1	4	0	5	4	0	3	7	9	3	10	8	5	6	9					
		0.70%	1.08%	0.89%	0.68%	0.56%	0.29%	0.59%	0.0%	1.05%	0.85%	0.0%	1.10%	0.63%	0.81%	0.31%	1.00%	0.81%	0.60%	0.71%	0.89%					
23	"6. ""Объединенная Российская партия ""Русь"""	28	2	2	1	1	0	4	0	1	0	1	1	1	1	1	3	4	2	3	0					
		0.19%	0.21%	0.19%	0.11%	0.18%	0.0%	0.59%	0.0%	0.21%	0.0%	0.14%	0.36%	0.09%	0.09%	0.10%	0.30%	0.40%	0.24%	0.35%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	63	6	3	11	0	1	2	2	5	2	1	1	8	6	2	1	2	3	1	6					
		0.43%	0.65%	0.29%	1.25%	0.0%	0.29%	0.29%	0.51%	1.05%	0.42%	0.14%	0.36%	0.72%	0.54%	0.21%	0.10%	0.20%	0.36%	0.11%	0.59%					
25	"8. ""Народно-республиканская партия России"""	16	3	1	0	0	2	0	0	3	0	0	0	0	0	4	1	1	0	0	1					
		0.11%	0.32%	0.09%	0.0%	0.0%	0.59%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.10%	0.10%	0.0%	0.0%	0.09%					
26	"9. ""Российская экологическая партия ""Зеленые"""	24	3	2	1	1	0	1	0	1	0	1	0	2	1	1	2	3	3	0	2					
		0.16%	0.32%	0.19%	0.11%	0.18%	0.0%	0.14%	0.0%	0.21%	0.0%	0.14%	0.0%	0.18%	0.09%	0.10%	0.20%	0.30%	0.36%	0.0%	0.19%					
27	"10. ""Аграрная партия России"""	529	34	44	30	19	19	36	13	22	7	30	11	36	48	32	26	27	23	34	38					
		3.66%	3.69%	4.36%	3.42%	3.57%	5.62%	5.34%	3.31%	4.63%	1.50%	4.44%	4.04%	3.24%	4.33%	3.36%	2.60%	2.75%	2.78%	4.03%	3.76%					
28	"11. ""Истинные патриоты России"""	7	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	2	0					
		0.04%	0.10%	0.09%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.23%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	136	17	3	7	3	0	4	7	6	4	13	4	3	10	7	10	13	10	7	8					
		0.94%	1.84%	0.29%	0.79%	0.56%	0.0%	0.59%	1.78%	1.26%	0.85%	1.92%	1.47%	0.27%	0.90%	0.73%	1.00%	1.32%	1.21%	0.83%	0.79%					
30	"13. ""Демократическая партия России"""	30	0	1	3	1	1	0	2	0	1	2	0	4	1	3	2	4	1	2	2					
		0.20%	0.0%	0.09%	0.34%	0.18%	0.29%	0.0%	0.51%	0.0%	0.21%	0.29%	0.0%	0.36%	0.09%	0.31%	0.20%	0.40%	0.12%	0.23%	0.19%					
31	"14. ""Великая Россия - Евразийский Союз"""	10	3	0	0	0	0	0	2	1	1	1	0	1	0	0	0	0	1	0	0					
		0.06%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.21%	0.21%	0.14%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	13	0	2	1	0	0	1	0	0	0	1	0	1	1	1	1	2	0	1	1					
		0.08%	0.0%	0.19%	0.11%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.14%	0.0%	0.09%	0.09%	0.10%	0.10%	0.20%	0.0%	0.11%	0.09%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1172	38	90	83	64	19	46	24	35	40	51	15	106	93	68	78	81	90	67	84					
		8.10%	4.13%	8.91%	9.46%	12.05%	5.62%	6.83%	6.12%	7.36%	8.58%	7.55%	5.51%	9.54%	8.39%	7.15%	7.80%	8.27%	10.89%	7.94%	8.31%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	43	5	4	3	2	4	3	0	1	0	2	0	1	2	4	4	1	4	2	1					
		0.29%	0.54%	0.39%	0.34%	0.37%	1.18%	0.44%	0.0%	0.21%	0.0%	0.29%	0.0%	0.09%	0.18%	0.42%	0.40%	0.10%	0.48%	0.23%	0.09%					
35	"18. ""ЛДПР"""	2029	143	140	149	74	47	82	53	62	58	78	34	180	185	141	117	139	101	133	113					
		14.03%	15.56%	13.87%	16.98%	13.93%	13.90%	12.18%	13.52%	13.05%	12.44%	11.55%	12.49%	16.20%	16.69%	14.84%	11.71%	14.19%	12.22%	15.77%	11.18%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	324	8	25	14	13	6	12	9	10	13	13	2	21	24	28	20	33	25	28	20					
		2.24%	0.87%	2.47%	1.59%	2.44%	1.77%	1.78%	2.29%	2.10%	2.78%	1.92%	0.73%	1.89%	2.16%	2.94%	2.00%	3.37%	3.02%	3.32%	1.98%					
37	"20. ""Политическая партия ""Единая Россия"""	5047	285	336	322	187	123	206	141	173	174	251	79	400	368	345	357	339	293	273	395					
		34.92%	31.01%	33.30%	36.71%	35.21%	36.39%	30.60%	35.96%	36.42%	37.33%	37.18%	29.04%	36.00%	33.21%	36.31%	35.73%	34.62%	35.47%	32.38%	39.10%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	1	2	1	2	0	0	1	0	1	3	0	1	3	0	0	2	1	0	3					
		0.14%	0.10%	0.19%	0.11%	0.37%	0.0%	0.0%	0.25%	0.0%	0.21%	0.44%	0.0%	0.09%	0.27%	0.0%	0.0%	0.20%	0.12%	0.0%	0.29%					
39	"22. ""Развитие предпринимательства"""	34	5	3	1	4	0	4	1	1	1	0	1	1	3	0	2	3	0	4	0					
		0.23%	0.54%	0.29%	0.11%	0.75%	0.0%	0.59%	0.25%	0.21%	0.21%	0.0%	0.36%	0.09%	0.27%	0.0%	0.20%	0.30%	0.0%	0.47%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1829	123	133	76	55	29	145	56	53	56	81	33	118	128	142	116	127	95	107	156					
		12.65%	13.38%	13.18%	8.66%	10.35%	8.57%	21.54%	14.28%	11.15%	12.01%	12.0%	12.13%	10.62%	11.55%	14.94%	11.61%	12.97%	11.50%	12.69%	15.44%					
																										
41	Против всех	810	68	50	62	24	16	22	30	18	26	26	11	81	80	41	67	51	44	33	60					
		5.60%	7.39%	4.95%	7.06%	4.51%	4.73%	3.26%	7.65%	3.78%	5.57%	3.85%	4.04%	7.29%	7.22%	4.31%	6.70%	5.20%	5.32%	3.91%	5.94%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
