Выборы Президента Российской Федерации																																										
																																										
Наименование Избирательной комиссии:    Зуевская																																										
																																										
Итоги голосования 																																										
																																										
		Сумма	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																										
18	. Глазьев Сергей Юрьевич	554	6	14	31	12	28	23	3	4	2	7	4	0	13	9	1	1	3	13	4	21	10	5	18	30	25	33	13	25	17	40	41	37	35	18	8					
		3.97%	2.75%	4.29%	5.03%	3.21%	2.51%	3.24%	1.61%	2.45%	1.21%	3.33%	2.84%	0.00%	2.76%	1.51%	0.49%	0.73%	2.38%	3.21%	2.84%	5.88%	1.96%	1.87%	3.94%	5.58%	4.93%	4.82%	5.94%	6.44%	3.70%	5.25%	7.78%	5.87%	6.81%	5.86%	1.71%					
19	. Малышкин Олег Александрович	492	12	15	22	26	43	32	11	9	2	4	2	3	17	18	1	0	1	13	2	24	21	17	16	25	19	10	7	14	13	24	8	24	19	4	14					
		3.52%	5.50%	4.60%	3.57%	6.95%	3.85%	4.51%	5.91%	5.52%	1.21%	1.90%	1.42%	4.23%	3.61%	3.02%	0.49%	0.00%	0.79%	3.21%	1.42%	6.72%	4.11%	6.37%	3.50%	4.65%	3.75%	1.46%	3.20%	3.61%	2.83%	3.15%	1.52%	3.81%	3.70%	1.30%	3.00%					
20	. Миронов Сергей Михайлович	137	1	4	3	0	9	6	0	6	0	3	1	2	4	2	1	2	0	9	0	5	2	4	5	6	2	1	6	5	2	10	8	8	9	1	10					
		0.98%	0.46%	1.23%	0.49%	0.00%	0.81%	0.85%	0.00%	3.68%	0.00%	1.43%	0.71%	2.82%	0.85%	0.34%	0.49%	1.46%	0.00%	2.22%	0.00%	1.40%	0.39%	1.50%	1.09%	1.12%	0.39%	0.15%	2.74%	1.29%	0.43%	1.31%	1.52%	1.27%	1.75%	0.33%	2.14%					
21	. Путин Владимир Владимирович	9245	136	216	430	231	697	455	130	83	118	157	114	51	294	454	129	101	89	262	112	228	332	169	321	346	350	391	140	251	339	460	340	432	332	224	331					
		66.17%	62.39%	66.26%	69.81%	61.76%	62.40%	64.08%	69.89%	50.92%	71.52%	74.76%	80.85%	71.83%	62.42%	76.17%	63.24%	73.72%	70.63%	64.69%	79.43%	63.87%	64.97%	63.30%	70.24%	64.31%	69.03%	57.16%	63.93%	64.69%	73.70%	60.37%	64.52%	68.57%	64.59%	72.96%	70.88%					
22	. Хакамада Ирина Муцуовна	305	8	8	3	6	13	24	5	5	5	2	1	1	12	13	5	5	4	7	0	4	5	7	10	12	6	16	10	21	9	22	8	10	21	10	7					
		2.18%	3.67%	2.45%	0.49%	1.60%	1.16%	3.38%	2.69%	3.07%	3.03%	0.95%	0.71%	1.41%	2.55%	2.18%	2.45%	3.65%	3.17%	1.73%	0.00%	1.12%	0.98%	2.62%	2.19%	2.23%	1.18%	2.34%	4.57%	5.41%	1.96%	2.89%	1.52%	1.59%	4.09%	3.26%	1.50%					
23	. Харитонов Николай Михайлович	2841	48	62	119	87	294	150	31	47	37	31	15	12	123	82	62	23	27	83	17	70	127	51	79	96	91	201	37	65	73	184	104	101	83	44	85					
		20.33%	22.02%	19.02%	19.32%	23.26%	26.32%	21.13%	16.67%	28.83%	22.42%	14.76%	10.64%	16.90%	26.11%	13.76%	30.39%	16.79%	21.43%	20.49%	12.06%	19.61%	24.85%	19.10%	17.29%	17.84%	17.95%	29.39%	16.89%	16.75%	15.87%	24.15%	19.73%	16.03%	16.15%	14.33%	18.20%					
																																										
24	Против всех	302	4	3	5	7	26	16	6	9	1	3	4	1	7	15	4	4	0	10	6	4	9	7	5	19	10	25	4	7	4	18	18	15	14	3	9					
		2.16%	1.83%	0.92%	0.81%	1.87%	2.33%	2.25%	3.23%	5.52%	0.61%	1.43%	2.84%	1.41%	1.49%	2.52%	1.96%	2.92%	0.00%	2.47%	4.26%	1.12%	1.76%	2.62%	1.09%	3.53%	1.97%	3.65%	1.83%	1.80%	0.87%	2.36%	3.42%	2.38%	2.72%	0.98%	1.93%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
