Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Кореневская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	91	13	12	5	1	2	5	3	1	6	2	1	1	2	1	5	2	2	4	2	6	2	0	2	1	5	2	3					
14	Число погашенных неиспользованных открепительных удостоверений	79	1	1	4	1	4	6	17	2	0	0	3	2	0	4	0	4	2	4	0	5	0	3	3	5	3	3	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	14	0	1	1	0	0	0	0	0	5	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1084	125	225	166	16	8	10	18	26	71	69	13	19	13	35	10	38	11	43	23	9	17	4	33	9	24	14	35					
		11.56%	14.03%	16.88%	17.91%	6.25%	9.64%	6.94%	6.08%	25.49%	10.97%	13.07%	8.13%	5.64%	6.44%	10.97%	14.93%	9.77%	4.85%	9.71%	7.80%	5.84%	7.23%	5.48%	8.48%	9.09%	7.97%	10.14%	10.14%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1665	173	225	180	25	6	8	56	20	139	111	31	61	31	57	13	77	43	51	55	12	50	12	63	11	61	29	65					
		17.75%	19.42%	16.88%	19.42%	9.77%	7.23%	5.56%	18.92%	19.61%	21.48%	21.02%	19.38%	18.10%	15.35%	17.87%	19.40%	19.79%	18.94%	11.51%	18.64%	7.79%	21.28%	16.44%	16.20%	11.11%	20.27%	21.01%	18.84%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	100	11	23	10	0	1	0	3	0	10	10	0	1	2	4	0	4	1	4	2	2	1	2	2	3	0	2	2					
		1.07%	1.23%	1.73%	1.08%	0.00%	1.20%	0.00%	1.01%	0.00%	1.55%	1.89%	0.00%	0.30%	0.99%	1.25%	0.00%	1.03%	0.44%	0.90%	0.68%	1.30%	0.43%	2.74%	0.51%	3.03%	0.00%	1.45%	0.58%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1508	155	238	195	31	7	9	65	23	104	80	24	49	20	68	8	43	28	66	58	4	32	10	75	7	37	16	56					
		16.08%	17.40%	17.85%	21.04%	12.11%	8.43%	6.25%	21.96%	22.55%	16.07%	15.15%	15.00%	14.54%	9.90%	21.32%	11.94%	11.05%	12.33%	14.90%	19.66%	2.60%	13.62%	13.70%	19.28%	7.07%	12.29%	11.59%	16.23%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	115	15	34	10	4	1	0	5	1	3	11	4	5	0	0	1	3	0	5	0	4	2	1	0	1	0	1	4					
		1.23%	1.68%	2.55%	1.08%	1.56%	1.20%	0.00%	1.69%	0.98%	0.46%	2.08%	2.50%	1.48%	0.00%	0.00%	1.49%	0.77%	0.00%	1.13%	0.00%	2.60%	0.85%	1.37%	0.00%	1.01%	0.00%	0.72%	1.16%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4732	397	564	346	178	59	114	145	30	308	238	82	192	131	152	33	221	139	262	152	117	128	43	212	67	175	73	174					
		50.45%	44.56%	42.31%	37.32%	69.53%	71.08%	79.17%	48.99%	29.41%	47.60%	45.08%	51.25%	56.97%	64.85%	47.65%	49.25%	56.81%	61.23%	59.14%	51.53%	75.97%	54.47%	58.90%	54.50%	67.68%	58.14%	52.90%	50.43%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	35	4	6	4	1	1	0	1	0	2	2	1	1	0	2	0	0	0	3	1	0	0	0	1	0	1	2	2					
		0.37%	0.45%	0.45%	0.43%	0.39%	1.20%	0.00%	0.34%	0.00%	0.31%	0.38%	0.63%	0.30%	0.00%	0.63%	0.00%	0.00%	0.00%	0.68%	0.34%	0.00%	0.00%	0.00%	0.26%	0.00%	0.33%	1.45%	0.58%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
