Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
"Наименование Избирательной комиссии:    г. Чита, Ингодинская"																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №905	УИК №906					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	333	8	4	17	9	6	15	9	15	25	17	23	19	30	10	10	25	5	9	7	10	20	4	0	9	3	10	11	3					
		0.97%	0.50%	0.28%	1.27%	0.61%	0.89%	0.91%	0.58%	1.06%	1.82%	1.49%	1.57%	1.10%	2.92%	1.30%	0.64%	1.55%	0.43%	0.81%	0.56%	0.65%	1.15%	0.36%	0.00%	0.59%	0.98%	0.88%	1.03%	0.88%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	20243	1154	989	905	876	416	872	850	742	795	712	773	1020	598	411	843	818	741	693	728	905	979	681	218	953	198	449	720	204					
		58.82%	71.99%	70.19%	67.69%	59.35%	61.99%	52.72%	54.66%	52.29%	57.86%	62.57%	52.62%	59.06%	58.17%	53.59%	53.97%	50.59%	63.93%	62.15%	58.52%	58.54%	56.10%	61.46%	68.55%	62.70%	64.50%	39.42%	67.42%	59.65%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	289	3	3	7	8	4	21	13	12	23	10	17	17	10	13	17	27	9	6	8	15	14	10	0	6	0	8	6	2					
		0.84%	0.19%	0.21%	0.52%	0.54%	0.60%	1.27%	0.84%	0.85%	1.67%	0.88%	1.16%	0.98%	0.97%	1.69%	1.09%	1.67%	0.78%	0.54%	0.64%	0.97%	0.80%	0.90%	0.00%	0.39%	0.00%	0.70%	0.56%	0.58%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
