Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Староюрьевская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №665	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688					
		71.24%	75.54%	92.37%	77.82%	79.43%	73.70%	58.55%	84.57%	63.69%	59.03%	73.65%	75.39%	59.79%	67.19%	64.25%	67.52%	51.41%	50.96%	64.21%	58.01%	72.98%	75.06%	69.18%	74.09%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	36	1	0	1	1	0	1	0	0	0	22	0	0	0	0	0	0	0	0	1	1	2	2	4					
		0.41%	0.27%	0.00%	0.21%	0.14%	0.00%	0.66%	0.00%	0.00%	0.00%	2.83%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.09%	0.24%	0.40%	0.70%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
